66 x 1 = 0-66, 66 x 2 = 1-36, 66 x 3 = 2-6, 66 x 4 = 2-72, 66 x 5 = 3-42, 66 x 6 = 4-12, 66 x 7 = 4-78, 66 x 8 = 5-48, 66 x 9 = 6-18, 66 x 10 = 6-84, 66 x 11 = 7-54, 66 x 12 = 8-24, 66 x 13 = 8-90, 66 x 14 = 9-60, 66 x 15 = 10-30, 66 x 16 = 11-0, 66 x 17 = 11-66, 66 x 18 = 12-36, 66 x 19 = 13-6, 66 x 20 = 13-72, 66 x 21 = 14-42, 66 x 22 = 15-12, 66 x 23 = 15-78, 66 x 24 = 16-48, 66 x 25 = 17-18, 66 x 26 = 17-84, 66 x 27 = 18-54, 66 x 28 = 19-24, 66 x 29 = 19-90, 66 x 30 = 20-60, 66 x 31 = 21-30, 66 x 32 = 22-0, 66 x 33 = 22-66, 66 x 34 = 23-36, 66 x 35 = 24-6, 66 x 36 = 24-72, 66 x 37 = 25-42, 66 x 38 = 26-12, 66 x 39 = 26-78, 66 x 40 = 27-48, 66 x 41 = 28-18, 66 x 42 = 28-84, 66 x 43 = 29-54, 66 x 44 = 30-24, 66 x 45 = 30-90, 66 x 46 = 31-60, 66 x 47 = 32-30, 66 x 48 = 33-0, 66 x 49 = 33-66, 66 x 50 = 34-36, 66 x 51 = 35-6, 66 x 52 = 35-72, 66 x 53 = 36-42, 66 x 54 = 37-12, 66 x 55 = 37-78, 66 x 56 = 38-48, 66 x 57 = 39-18, 66 x 58 = 39-84, 66 x 59 = 40-54, 66 x 60 = 41-24, 66 x 61 = 41-90, 66 x 62 = 42-60, 66 x 63 = 43-30, 66 x 64 = 44-0, 66 x 65 = 44-66, 66 x 66 = 45-36, 66 x 67 = 46-6, 66 x 68 = 46-72, 66 x 69 = 47-42, 66 x 70 = 48-12, 66 x 71 = 48-78, 66 x 72 = 49-48, 66 x 73 = 50-18, 66 x 74 = 50-84, 66 x 75 = 51-54, 66 x 76 = 52-24, 66 x 77 = 52-90, 66 x 78 = 53-60, 66 x 79 = 54-30, 66 x 80 = 55-0, 66 x 81 = 55-66, 66 x 82 = 56-36, 66 x 83 = 57-6, 66 x 84 = 57-72, 66 x 85 = 58-42, 66 x 86 = 59-12, 66 x 87 = 59-78, 66 x 88 = 60-48, 66 x 89 = 61-18, 66 x 90 = 61-84, 66 x 91 = 62-54, 66 x 92 = 63-24, 66 x 93 = 63-90, 66 x 94 = 64-60, 66 x 95 = 65-30, 
67 x 1 = 0-67, 67 x 2 = 1-38, 67 x 3 = 2-9, 67 x 4 = 2-76, 67 x 5 = 3-47, 67 x 6 = 4-18, 67 x 7 = 4-85, 67 x 8 = 5-56, 67 x 9 = 6-27, 67 x 10 = 6-94, 67 x 11 = 7-65, 67 x 12 = 8-36, 67 x 13 = 9-7, 67 x 14 = 9-74, 67 x 15 = 10-45, 67 x 16 = 11-16, 67 x 17 = 11-83, 67 x 18 = 12-54, 67 x 19 = 13-25, 67 x 20 = 13-92, 67 x 21 = 14-63, 67 x 22 = 15-34, 67 x 23 = 16-5, 67 x 24 = 16-72, 67 x 25 = 17-43, 67 x 26 = 18-14, 67 x 27 = 18-81, 67 x 28 = 19-52, 67 x 29 = 20-23, 67 x 30 = 20-90, 67 x 31 = 21-61, 67 x 32 = 22-32, 67 x 33 = 23-3, 67 x 34 = 23-70, 67 x 35 = 24-41, 67 x 36 = 25-12, 67 x 37 = 25-79, 67 x 38 = 26-50, 67 x 39 = 27-21, 67 x 40 = 27-88, 67 x 41 = 28-59, 67 x 42 = 29-30, 67 x 43 = 30-1, 67 x 44 = 30-68, 67 x 45 = 31-39, 67 x 46 = 32-10, 67 x 47 = 32-77, 67 x 48 = 33-48, 67 x 49 = 34-19, 67 x 50 = 34-86, 67 x 51 = 35-57, 67 x 52 = 36-28, 67 x 53 = 36-95, 67 x 54 = 37-66, 67 x 55 = 38-37, 67 x 56 = 39-8, 67 x 57 = 39-75, 67 x 58 = 40-46, 67 x 59 = 41-17, 67 x 60 = 41-84, 67 x 61 = 42-55, 67 x 62 = 43-26, 67 x 63 = 43-93, 67 x 64 = 44-64, 67 x 65 = 45-35, 67 x 66 = 46-6, 67 x 67 = 46-73, 67 x 68 = 47-44, 67 x 69 = 48-15, 67 x 70 = 48-82, 67 x 71 = 49-53, 67 x 72 = 50-24, 67 x 73 = 50-91, 67 x 74 = 51-62, 67 x 75 = 52-33, 67 x 76 = 53-4, 67 x 77 = 53-71, 67 x 78 = 54-42, 67 x 79 = 55-13, 67 x 80 = 55-80, 67 x 81 = 56-51, 67 x 82 = 57-22, 67 x 83 = 57-89, 67 x 84 = 58-60, 67 x 85 = 59-31, 67 x 86 = 60-2, 67 x 87 = 60-69, 67 x 88 = 61-40, 67 x 89 = 62-11, 67 x 90 = 62-78, 67 x 91 = 63-49, 67 x 92 = 64-20, 67 x 93 = 64-87, 67 x 94 = 65-58, 67 x 95 = 66-29, 
68 x 1 = 0-68, 68 x 2 = 1-40, 68 x 3 = 2-12, 68 x 4 = 2-80, 68 x 5 = 3-52, 68 x 6 = 4-24, 68 x 7 = 4-92, 68 x 8 = 5-64, 68 x 9 = 6-36, 68 x 10 = 7-8, 68 x 11 = 7-76, 68 x 12 = 8-48, 68 x 13 = 9-20, 68 x 14 = 9-88, 68 x 15 = 10-60, 68 x 16 = 11-32, 68 x 17 = 12-4, 68 x 18 = 12-72, 68 x 19 = 13-44, 68 x 20 = 14-16, 68 x 21 = 14-84, 68 x 22 = 15-56, 68 x 23 = 16-28, 68 x 24 = 17-0, 68 x 25 = 17-68, 68 x 26 = 18-40, 68 x 27 = 19-12, 68 x 28 = 19-80, 68 x 29 = 20-52, 68 x 30 = 21-24, 68 x 31 = 21-92, 68 x 32 = 22-64, 68 x 33 = 23-36, 68 x 34 = 24-8, 68 x 35 = 24-76, 68 x 36 = 25-48, 68 x 37 = 26-20, 68 x 38 = 26-88, 68 x 39 = 27-60, 68 x 40 = 28-32, 68 x 41 = 29-4, 68 x 42 = 29-72, 68 x 43 = 30-44, 68 x 44 = 31-16, 68 x 45 = 31-84, 68 x 46 = 32-56, 68 x 47 = 33-28, 68 x 48 = 34-0, 68 x 49 = 34-68, 68 x 50 = 35-40, 68 x 51 = 36-12, 68 x 52 = 36-80, 68 x 53 = 37-52, 68 x 54 = 38-24, 68 x 55 = 38-92, 68 x 56 = 39-64, 68 x 57 = 40-36, 68 x 58 = 41-8, 68 x 59 = 41-76, 68 x 60 = 42-48, 68 x 61 = 43-20, 68 x 62 = 43-88, 68 x 63 = 44-60, 68 x 64 = 45-32, 68 x 65 = 46-4, 68 x 66 = 46-72, 68 x 67 = 47-44, 68 x 68 = 48-16, 68 x 69 = 48-84, 68 x 70 = 49-56, 68 x 71 = 50-28, 68 x 72 = 51-0, 68 x 73 = 51-68, 68 x 74 = 52-40, 68 x 75 = 53-12, 68 x 76 = 53-80, 68 x 77 = 54-52, 68 x 78 = 55-24, 68 x 79 = 55-92, 68 x 80 = 56-64, 68 x 81 = 57-36, 68 x 82 = 58-8, 68 x 83 = 58-76, 68 x 84 = 59-48, 68 x 85 = 60-20, 68 x 86 = 60-88, 68 x 87 = 61-60, 68 x 88 = 62-32, 68 x 89 = 63-4, 68 x 90 = 63-72, 68 x 91 = 64-44, 68 x 92 = 65-16, 68 x 93 = 65-84, 68 x 94 = 66-56, 68 x 95 = 67-28, 
69 x 1 = 0-69, 69 x 2 = 1-42, 69 x 3 = 2-15, 69 x 4 = 2-84, 69 x 5 = 3-57, 69 x 6 = 4-30, 69 x 7 = 5-3, 69 x 8 = 5-72, 69 x 9 = 6-45, 69 x 10 = 7-18, 69 x 11 = 7-87, 69 x 12 = 8-60, 69 x 13 = 9-33, 69 x 14 = 10-6, 69 x 15 = 10-75, 69 x 16 = 11-48, 69 x 17 = 12-21, 69 x 18 = 12-90, 69 x 19 = 13-63, 69 x 20 = 14-36, 69 x 21 = 15-9, 69 x 22 = 15-78, 69 x 23 = 16-51, 69 x 24 = 17-24, 69 x 25 = 17-93, 69 x 26 = 18-66, 69 x 27 = 19-39, 69 x 28 = 20-12, 69 x 29 = 20-81, 69 x 30 = 21-54, 69 x 31 = 22-27, 69 x 32 = 23-0, 69 x 33 = 23-69, 69 x 34 = 24-42, 69 x 35 = 25-15, 69 x 36 = 25-84, 69 x 37 = 26-57, 69 x 38 = 27-30, 69 x 39 = 28-3, 69 x 40 = 28-72, 69 x 41 = 29-45, 69 x 42 = 30-18, 69 x 43 = 30-87, 69 x 44 = 31-60, 69 x 45 = 32-33, 69 x 46 = 33-6, 69 x 47 = 33-75, 69 x 48 = 34-48, 69 x 49 = 35-21, 69 x 50 = 35-90, 69 x 51 = 36-63, 69 x 52 = 37-36, 69 x 53 = 38-9, 69 x 54 = 38-78, 69 x 55 = 39-51, 69 x 56 = 40-24, 69 x 57 = 40-93, 69 x 58 = 41-66, 69 x 59 = 42-39, 69 x 60 = 43-12, 69 x 61 = 43-81, 69 x 62 = 44-54, 69 x 63 = 45-27, 69 x 64 = 46-0, 69 x 65 = 46-69, 69 x 66 = 47-42, 69 x 67 = 48-15, 69 x 68 = 48-84, 69 x 69 = 49-57, 69 x 70 = 50-30, 69 x 71 = 51-3, 69 x 72 = 51-72, 69 x 73 = 52-45, 69 x 74 = 53-18, 69 x 75 = 53-87, 69 x 76 = 54-60, 69 x 77 = 55-33, 69 x 78 = 56-6, 69 x 79 = 56-75, 69 x 80 = 57-48, 69 x 81 = 58-21, 69 x 82 = 58-90, 69 x 83 = 59-63, 69 x 84 = 60-36, 69 x 85 = 61-9, 69 x 86 = 61-78, 69 x 87 = 62-51, 69 x 88 = 63-24, 69 x 89 = 63-93, 69 x 90 = 64-66, 69 x 91 = 65-39, 69 x 92 = 66-12, 69 x 93 = 66-81, 69 x 94 = 67-54, 69 x 95 = 68-27, 
70 x 1 = 0-70, 70 x 2 = 1-44, 70 x 3 = 2-18, 70 x 4 = 2-88, 70 x 5 = 3-62, 70 x 6 = 4-36, 70 x 7 = 5-10, 70 x 8 = 5-80, 70 x 9 = 6-54, 70 x 10 = 7-28, 70 x 11 = 8-2, 70 x 12 = 8-72, 70 x 13 = 9-46, 70 x 14 = 10-20, 70 x 15 = 10-90, 70 x 16 = 11-64, 70 x 17 = 12-38, 70 x 18 = 13-12, 70 x 19 = 13-82, 70 x 20 = 14-56, 70 x 21 = 15-30, 70 x 22 = 16-4, 70 x 23 = 16-74, 70 x 24 = 17-48, 70 x 25 = 18-22, 70 x 26 = 18-92, 70 x 27 = 19-66, 70 x 28 = 20-40, 70 x 29 = 21-14, 70 x 30 = 21-84, 70 x 31 = 22-58, 70 x 32 = 23-32, 70 x 33 = 24-6, 70 x 34 = 24-76, 70 x 35 = 25-50, 70 x 36 = 26-24, 70 x 37 = 26-94, 70 x 38 = 27-68, 70 x 39 = 28-42, 70 x 40 = 29-16, 70 x 41 = 29-86, 70 x 42 = 30-60, 70 x 43 = 31-34, 70 x 44 = 32-8, 70 x 45 = 32-78, 70 x 46 = 33-52, 70 x 47 = 34-26, 70 x 48 = 35-0, 70 x 49 = 35-70, 70 x 50 = 36-44, 70 x 51 = 37-18, 70 x 52 = 37-88, 70 x 53 = 38-62, 70 x 54 = 39-36, 70 x 55 = 40-10, 70 x 56 = 40-80, 70 x 57 = 41-54, 70 x 58 = 42-28, 70 x 59 = 43-2, 70 x 60 = 43-72, 70 x 61 = 44-46, 70 x 62 = 45-20, 70 x 63 = 45-90, 70 x 64 = 46-64, 70 x 65 = 47-38, 70 x 66 = 48-12, 70 x 67 = 48-82, 70 x 68 = 49-56, 70 x 69 = 50-30, 70 x 70 = 51-4, 70 x 71 = 51-74, 70 x 72 = 52-48, 70 x 73 = 53-22, 70 x 74 = 53-92, 70 x 75 = 54-66, 70 x 76 = 55-40, 70 x 77 = 56-14, 70 x 78 = 56-84, 70 x 79 = 57-58, 70 x 80 = 58-32, 70 x 81 = 59-6, 70 x 82 = 59-76, 70 x 83 = 60-50, 70 x 84 = 61-24, 70 x 85 = 61-94, 70 x 86 = 62-68, 70 x 87 = 63-42, 70 x 88 = 64-16, 70 x 89 = 64-86, 70 x 90 = 65-60, 70 x 91 = 66-34, 70 x 92 = 67-8, 70 x 93 = 67-78, 70 x 94 = 68-52, 70 x 95 = 69-26, 
71 x 1 = 0-71, 71 x 2 = 1-46, 71 x 3 = 2-21, 71 x 4 = 2-92, 71 x 5 = 3-67, 71 x 6 = 4-42, 71 x 7 = 5-17, 71 x 8 = 5-88, 71 x 9 = 6-63, 71 x 10 = 7-38, 71 x 11 = 8-13, 71 x 12 = 8-84, 71 x 13 = 9-59, 71 x 14 = 10-34, 71 x 15 = 11-9, 71 x 16 = 11-80, 71 x 17 = 12-55, 71 x 18 = 13-30, 71 x 19 = 14-5, 71 x 20 = 14-76, 71 x 21 = 15-51, 71 x 22 = 16-26, 71 x 23 = 17-1, 71 x 24 = 17-72, 71 x 25 = 18-47, 71 x 26 = 19-22, 71 x 27 = 19-93, 71 x 28 = 20-68, 71 x 29 = 21-43, 71 x 30 = 22-18, 71 x 31 = 22-89, 71 x 32 = 23-64, 71 x 33 = 24-39, 71 x 34 = 25-14, 71 x 35 = 25-85, 71 x 36 = 26-60, 71 x 37 = 27-35, 71 x 38 = 28-10, 71 x 39 = 28-81, 71 x 40 = 29-56, 71 x 41 = 30-31, 71 x 42 = 31-6, 71 x 43 = 31-77, 71 x 44 = 32-52, 71 x 45 = 33-27, 71 x 46 = 34-2, 71 x 47 = 34-73, 71 x 48 = 35-48, 71 x 49 = 36-23, 71 x 50 = 36-94, 71 x 51 = 37-69, 71 x 52 = 38-44, 71 x 53 = 39-19, 71 x 54 = 39-90, 71 x 55 = 40-65, 71 x 56 = 41-40, 71 x 57 = 42-15, 71 x 58 = 42-86, 71 x 59 = 43-61, 71 x 60 = 44-36, 71 x 61 = 45-11, 71 x 62 = 45-82, 71 x 63 = 46-57, 71 x 64 = 47-32, 71 x 65 = 48-7, 71 x 66 = 48-78, 71 x 67 = 49-53, 71 x 68 = 50-28, 71 x 69 = 51-3, 71 x 70 = 51-74, 71 x 71 = 52-49, 71 x 72 = 53-24, 71 x 73 = 53-95, 71 x 74 = 54-70, 71 x 75 = 55-45, 71 x 76 = 56-20, 71 x 77 = 56-91, 71 x 78 = 57-66, 71 x 79 = 58-41, 71 x 80 = 59-16, 71 x 81 = 59-87, 71 x 82 = 60-62, 71 x 83 = 61-37, 71 x 84 = 62-12, 71 x 85 = 62-83, 71 x 86 = 63-58, 71 x 87 = 64-33, 71 x 88 = 65-8, 71 x 89 = 65-79, 71 x 90 = 66-54, 71 x 91 = 67-29, 71 x 92 = 68-4, 71 x 93 = 68-75, 71 x 94 = 69-50, 71 x 95 = 70-25, 
72 x 1 = 0-72, 72 x 2 = 1-48, 72 x 3 = 2-24, 72 x 4 = 3-0, 72 x 5 = 3-72, 72 x 6 = 4-48, 72 x 7 = 5-24, 72 x 8 = 6-0, 72 x 9 = 6-72, 72 x 10 = 7-48, 72 x 11 = 8-24, 72 x 12 = 9-0, 72 x 13 = 9-72, 72 x 14 = 10-48, 72 x 15 = 11-24, 72 x 16 = 12-0, 72 x 17 = 12-72, 72 x 18 = 13-48, 72 x 19 = 14-24, 72 x 20 = 15-0, 72 x 21 = 15-72, 72 x 22 = 16-48, 72 x 23 = 17-24, 72 x 24 = 18-0, 72 x 25 = 18-72, 72 x 26 = 19-48, 72 x 27 = 20-24, 72 x 28 = 21-0, 72 x 29 = 21-72, 72 x 30 = 22-48, 72 x 31 = 23-24, 72 x 32 = 24-0, 72 x 33 = 24-72, 72 x 34 = 25-48, 72 x 35 = 26-24, 72 x 36 = 27-0, 72 x 37 = 27-72, 72 x 38 = 28-48, 72 x 39 = 29-24, 72 x 40 = 30-0, 72 x 41 = 30-72, 72 x 42 = 31-48, 72 x 43 = 32-24, 72 x 44 = 33-0, 72 x 45 = 33-72, 72 x 46 = 34-48, 72 x 47 = 35-24, 72 x 48 = 36-0, 72 x 49 = 36-72, 72 x 50 = 37-48, 72 x 51 = 38-24, 72 x 52 = 39-0, 72 x 53 = 39-72, 72 x 54 = 40-48, 72 x 55 = 41-24, 72 x 56 = 42-0, 72 x 57 = 42-72, 72 x 58 = 43-48, 72 x 59 = 44-24, 72 x 60 = 45-0, 72 x 61 = 45-72, 72 x 62 = 46-48, 72 x 63 = 47-24, 72 x 64 = 48-0, 72 x 65 = 48-72, 72 x 66 = 49-48, 72 x 67 = 50-24, 72 x 68 = 51-0, 72 x 69 = 51-72, 72 x 70 = 52-48, 72 x 71 = 53-24, 72 x 72 = 54-0, 72 x 73 = 54-72, 72 x 74 = 55-48, 72 x 75 = 56-24, 72 x 76 = 57-0, 72 x 77 = 57-72, 72 x 78 = 58-48, 72 x 79 = 59-24, 72 x 80 = 60-0, 72 x 81 = 60-72, 72 x 82 = 61-48, 72 x 83 = 62-24, 72 x 84 = 63-0, 72 x 85 = 63-72, 72 x 86 = 64-48, 72 x 87 = 65-24, 72 x 88 = 66-0, 72 x 89 = 66-72, 72 x 90 = 67-48, 72 x 91 = 68-24, 72 x 92 = 69-0, 72 x 93 = 69-72, 72 x 94 = 70-48, 72 x 95 = 71-24, 
73 x 1 = 0-73, 73 x 2 = 1-50, 73 x 3 = 2-27, 73 x 4 = 3-4, 73 x 5 = 3-77, 73 x 6 = 4-54, 73 x 7 = 5-31, 73 x 8 = 6-8, 73 x 9 = 6-81, 73 x 10 = 7-58, 73 x 11 = 8-35, 73 x 12 = 9-12, 73 x 13 = 9-85, 73 x 14 = 10-62, 73 x 15 = 11-39, 73 x 16 = 12-16, 73 x 17 = 12-89, 73 x 18 = 13-66, 73 x 19 = 14-43, 73 x 20 = 15-20, 73 x 21 = 15-93, 73 x 22 = 16-70, 73 x 23 = 17-47, 73 x 24 = 18-24, 73 x 25 = 19-1, 73 x 26 = 19-74, 73 x 27 = 20-51, 73 x 28 = 21-28, 73 x 29 = 22-5, 73 x 30 = 22-78, 73 x 31 = 23-55, 73 x 32 = 24-32, 73 x 33 = 25-9, 73 x 34 = 25-82, 73 x 35 = 26-59, 73 x 36 = 27-36, 73 x 37 = 28-13, 73 x 38 = 28-86, 73 x 39 = 29-63, 73 x 40 = 30-40, 73 x 41 = 31-17, 73 x 42 = 31-90, 73 x 43 = 32-67, 73 x 44 = 33-44, 73 x 45 = 34-21, 73 x 46 = 34-94, 73 x 47 = 35-71, 73 x 48 = 36-48, 73 x 49 = 37-25, 73 x 50 = 38-2, 73 x 51 = 38-75, 73 x 52 = 39-52, 73 x 53 = 40-29, 73 x 54 = 41-6, 73 x 55 = 41-79, 73 x 56 = 42-56, 73 x 57 = 43-33, 73 x 58 = 44-10, 73 x 59 = 44-83, 73 x 60 = 45-60, 73 x 61 = 46-37, 73 x 62 = 47-14, 73 x 63 = 47-87, 73 x 64 = 48-64, 73 x 65 = 49-41, 73 x 66 = 50-18, 73 x 67 = 50-91, 73 x 68 = 51-68, 73 x 69 = 52-45, 73 x 70 = 53-22, 73 x 71 = 53-95, 73 x 72 = 54-72, 73 x 73 = 55-49, 73 x 74 = 56-26, 73 x 75 = 57-3, 73 x 76 = 57-76, 73 x 77 = 58-53, 73 x 78 = 59-30, 73 x 79 = 60-7, 73 x 80 = 60-80, 73 x 81 = 61-57, 73 x 82 = 62-34, 73 x 83 = 63-11, 73 x 84 = 63-84, 73 x 85 = 64-61, 73 x 86 = 65-38, 73 x 87 = 66-15, 73 x 88 = 66-88, 73 x 89 = 67-65, 73 x 90 = 68-42, 73 x 91 = 69-19, 73 x 92 = 69-92, 73 x 93 = 70-69, 73 x 94 = 71-46, 73 x 95 = 72-23, 
74 x 1 = 0-74, 74 x 2 = 1-52, 74 x 3 = 2-30, 74 x 4 = 3-8, 74 x 5 = 3-82, 74 x 6 = 4-60, 74 x 7 = 5-38, 74 x 8 = 6-16, 74 x 9 = 6-90, 74 x 10 = 7-68, 74 x 11 = 8-46, 74 x 12 = 9-24, 74 x 13 = 10-2, 74 x 14 = 10-76, 74 x 15 = 11-54, 74 x 16 = 12-32, 74 x 17 = 13-10, 74 x 18 = 13-84, 74 x 19 = 14-62, 74 x 20 = 15-40, 74 x 21 = 16-18, 74 x 22 = 16-92, 74 x 23 = 17-70, 74 x 24 = 18-48, 74 x 25 = 19-26, 74 x 26 = 20-4, 74 x 27 = 20-78, 74 x 28 = 21-56, 74 x 29 = 22-34, 74 x 30 = 23-12, 74 x 31 = 23-86, 74 x 32 = 24-64, 74 x 33 = 25-42, 74 x 34 = 26-20, 74 x 35 = 26-94, 74 x 36 = 27-72, 74 x 37 = 28-50, 74 x 38 = 29-28, 74 x 39 = 30-6, 74 x 40 = 30-80, 74 x 41 = 31-58, 74 x 42 = 32-36, 74 x 43 = 33-14, 74 x 44 = 33-88, 74 x 45 = 34-66, 74 x 46 = 35-44, 74 x 47 = 36-22, 74 x 48 = 37-0, 74 x 49 = 37-74, 74 x 50 = 38-52, 74 x 51 = 39-30, 74 x 52 = 40-8, 74 x 53 = 40-82, 74 x 54 = 41-60, 74 x 55 = 42-38, 74 x 56 = 43-16, 74 x 57 = 43-90, 74 x 58 = 44-68, 74 x 59 = 45-46, 74 x 60 = 46-24, 74 x 61 = 47-2, 74 x 62 = 47-76, 74 x 63 = 48-54, 74 x 64 = 49-32, 74 x 65 = 50-10, 74 x 66 = 50-84, 74 x 67 = 51-62, 74 x 68 = 52-40, 74 x 69 = 53-18, 74 x 70 = 53-92, 74 x 71 = 54-70, 74 x 72 = 55-48, 74 x 73 = 56-26, 74 x 74 = 57-4, 74 x 75 = 57-78, 74 x 76 = 58-56, 74 x 77 = 59-34, 74 x 78 = 60-12, 74 x 79 = 60-86, 74 x 80 = 61-64, 74 x 81 = 62-42, 74 x 82 = 63-20, 74 x 83 = 63-94, 74 x 84 = 64-72, 74 x 85 = 65-50, 74 x 86 = 66-28, 74 x 87 = 67-6, 74 x 88 = 67-80, 74 x 89 = 68-58, 74 x 90 = 69-36, 74 x 91 = 70-14, 74 x 92 = 70-88, 74 x 93 = 71-66, 74 x 94 = 72-44, 74 x 95 = 73-22, 
75 x 1 = 0-75, 75 x 2 = 1-54, 75 x 3 = 2-33, 75 x 4 = 3-12, 75 x 5 = 3-87, 75 x 6 = 4-66, 75 x 7 = 5-45, 75 x 8 = 6-24, 75 x 9 = 7-3, 75 x 10 = 7-78, 75 x 11 = 8-57, 75 x 12 = 9-36, 75 x 13 = 10-15, 75 x 14 = 10-90, 75 x 15 = 11-69, 75 x 16 = 12-48, 75 x 17 = 13-27, 75 x 18 = 14-6, 75 x 19 = 14-81, 75 x 20 = 15-60, 75 x 21 = 16-39, 75 x 22 = 17-18, 75 x 23 = 17-93, 75 x 24 = 18-72, 75 x 25 = 19-51, 75 x 26 = 20-30, 75 x 27 = 21-9, 75 x 28 = 21-84, 75 x 29 = 22-63, 75 x 30 = 23-42, 75 x 31 = 24-21, 75 x 32 = 25-0, 75 x 33 = 25-75, 75 x 34 = 26-54, 75 x 35 = 27-33, 75 x 36 = 28-12, 75 x 37 = 28-87, 75 x 38 = 29-66, 75 x 39 = 30-45, 75 x 40 = 31-24, 75 x 41 = 32-3, 75 x 42 = 32-78, 75 x 43 = 33-57, 75 x 44 = 34-36, 75 x 45 = 35-15, 75 x 46 = 35-90, 75 x 47 = 36-69, 75 x 48 = 37-48, 75 x 49 = 38-27, 75 x 50 = 39-6, 75 x 51 = 39-81, 75 x 52 = 40-60, 75 x 53 = 41-39, 75 x 54 = 42-18, 75 x 55 = 42-93, 75 x 56 = 43-72, 75 x 57 = 44-51, 75 x 58 = 45-30, 75 x 59 = 46-9, 75 x 60 = 46-84, 75 x 61 = 47-63, 75 x 62 = 48-42, 75 x 63 = 49-21, 75 x 64 = 50-0, 75 x 65 = 50-75, 75 x 66 = 51-54, 75 x 67 = 52-33, 75 x 68 = 53-12, 75 x 69 = 53-87, 75 x 70 = 54-66, 75 x 71 = 55-45, 75 x 72 = 56-24, 75 x 73 = 57-3, 75 x 74 = 57-78, 75 x 75 = 58-57, 75 x 76 = 59-36, 75 x 77 = 60-15, 75 x 78 = 60-90, 75 x 79 = 61-69, 75 x 80 = 62-48, 75 x 81 = 63-27, 75 x 82 = 64-6, 75 x 83 = 64-81, 75 x 84 = 65-60, 75 x 85 = 66-39, 75 x 86 = 67-18, 75 x 87 = 67-93, 75 x 88 = 68-72, 75 x 89 = 69-51, 75 x 90 = 70-30, 75 x 91 = 71-9, 75 x 92 = 71-84, 75 x 93 = 72-63, 75 x 94 = 73-42, 75 x 95 = 74-21, 
76 x 1 = 0-76, 76 x 2 = 1-56, 76 x 3 = 2-36, 76 x 4 = 3-16, 76 x 5 = 3-92, 76 x 6 = 4-72, 76 x 7 = 5-52, 76 x 8 = 6-32, 76 x 9 = 7-12, 76 x 10 = 7-88, 76 x 11 = 8-68, 76 x 12 = 9-48, 76 x 13 = 10-28, 76 x 14 = 11-8, 76 x 15 = 11-84, 76 x 16 = 12-64, 76 x 17 = 13-44, 76 x 18 = 14-24, 76 x 19 = 15-4, 76 x 20 = 15-80, 76 x 21 = 16-60, 76 x 22 = 17-40, 76 x 23 = 18-20, 76 x 24 = 19-0, 76 x 25 = 19-76, 76 x 26 = 20-56, 76 x 27 = 21-36, 76 x 28 = 22-16, 76 x 29 = 22-92, 76 x 30 = 23-72, 76 x 31 = 24-52, 76 x 32 = 25-32, 76 x 33 = 26-12, 76 x 34 = 26-88, 76 x 35 = 27-68, 76 x 36 = 28-48, 76 x 37 = 29-28, 76 x 38 = 30-8, 76 x 39 = 30-84, 76 x 40 = 31-64, 76 x 41 = 32-44, 76 x 42 = 33-24, 76 x 43 = 34-4, 76 x 44 = 34-80, 76 x 45 = 35-60, 76 x 46 = 36-40, 76 x 47 = 37-20, 76 x 48 = 38-0, 76 x 49 = 38-76, 76 x 50 = 39-56, 76 x 51 = 40-36, 76 x 52 = 41-16, 76 x 53 = 41-92, 76 x 54 = 42-72, 76 x 55 = 43-52, 76 x 56 = 44-32, 76 x 57 = 45-12, 76 x 58 = 45-88, 76 x 59 = 46-68, 76 x 60 = 47-48, 76 x 61 = 48-28, 76 x 62 = 49-8, 76 x 63 = 49-84, 76 x 64 = 50-64, 76 x 65 = 51-44, 76 x 66 = 52-24, 76 x 67 = 53-4, 76 x 68 = 53-80, 76 x 69 = 54-60, 76 x 70 = 55-40, 76 x 71 = 56-20, 76 x 72 = 57-0, 76 x 73 = 57-76, 76 x 74 = 58-56, 76 x 75 = 59-36, 76 x 76 = 60-16, 76 x 77 = 60-92, 76 x 78 = 61-72, 76 x 79 = 62-52, 76 x 80 = 63-32, 76 x 81 = 64-12, 76 x 82 = 64-88, 76 x 83 = 65-68, 76 x 84 = 66-48, 76 x 85 = 67-28, 76 x 86 = 68-8, 76 x 87 = 68-84, 76 x 88 = 69-64, 76 x 89 = 70-44, 76 x 90 = 71-24, 76 x 91 = 72-4, 76 x 92 = 72-80, 76 x 93 = 73-60, 76 x 94 = 74-40, 76 x 95 = 75-20, 
