61 x 1 = 0-61, 61 x 2 = 1-19, 61 x 3 = 1-80, 61 x 4 = 2-38, 61 x 5 = 2-99, 61 x 6 = 3-57, 61 x 7 = 4-15, 61 x 8 = 4-76, 61 x 9 = 5-34, 61 x 10 = 5-95, 61 x 11 = 6-53, 61 x 12 = 7-11, 61 x 13 = 7-72, 61 x 14 = 8-30, 61 x 15 = 8-91, 61 x 16 = 9-49, 61 x 17 = 10-7, 61 x 18 = 10-68, 61 x 19 = 11-26, 61 x 20 = 11-87, 61 x 21 = 12-45, 61 x 22 = 13-3, 61 x 23 = 13-64, 61 x 24 = 14-22, 61 x 25 = 14-83, 61 x 26 = 15-41, 61 x 27 = 15-102, 61 x 28 = 16-60, 61 x 29 = 17-18, 61 x 30 = 17-79, 61 x 31 = 18-37, 61 x 32 = 18-98, 61 x 33 = 19-56, 61 x 34 = 20-14, 61 x 35 = 20-75, 61 x 36 = 21-33, 61 x 37 = 21-94, 61 x 38 = 22-52, 61 x 39 = 23-10, 61 x 40 = 23-71, 61 x 41 = 24-29, 61 x 42 = 24-90, 61 x 43 = 25-48, 61 x 44 = 26-6, 61 x 45 = 26-67, 61 x 46 = 27-25, 61 x 47 = 27-86, 61 x 48 = 28-44, 61 x 49 = 29-2, 61 x 50 = 29-63, 61 x 51 = 30-21, 61 x 52 = 30-82, 61 x 53 = 31-40, 61 x 54 = 31-101, 61 x 55 = 32-59, 61 x 56 = 33-17, 61 x 57 = 33-78, 61 x 58 = 34-36, 61 x 59 = 34-97, 61 x 60 = 35-55, 61 x 61 = 36-13, 61 x 62 = 36-74, 61 x 63 = 37-32, 61 x 64 = 37-93, 61 x 65 = 38-51, 61 x 66 = 39-9, 61 x 67 = 39-70, 61 x 68 = 40-28, 61 x 69 = 40-89, 61 x 70 = 41-47, 61 x 71 = 42-5, 61 x 72 = 42-66, 61 x 73 = 43-24, 61 x 74 = 43-85, 61 x 75 = 44-43, 61 x 76 = 45-1, 61 x 77 = 45-62, 61 x 78 = 46-20, 61 x 79 = 46-81, 61 x 80 = 47-39, 61 x 81 = 47-100, 61 x 82 = 48-58, 61 x 83 = 49-16, 61 x 84 = 49-77, 61 x 85 = 50-35, 61 x 86 = 50-96, 61 x 87 = 51-54, 61 x 88 = 52-12, 61 x 89 = 52-73, 61 x 90 = 53-31, 61 x 91 = 53-92, 61 x 92 = 54-50, 61 x 93 = 55-8, 61 x 94 = 55-69, 61 x 95 = 56-27, 61 x 96 = 56-88, 61 x 97 = 57-46, 61 x 98 = 58-4, 61 x 99 = 58-65, 61 x 100 = 59-23, 61 x 101 = 59-84, 61 x 102 = 60-42, 
62 x 1 = 0-62, 62 x 2 = 1-21, 62 x 3 = 1-83, 62 x 4 = 2-42, 62 x 5 = 3-1, 62 x 6 = 3-63, 62 x 7 = 4-22, 62 x 8 = 4-84, 62 x 9 = 5-43, 62 x 10 = 6-2, 62 x 11 = 6-64, 62 x 12 = 7-23, 62 x 13 = 7-85, 62 x 14 = 8-44, 62 x 15 = 9-3, 62 x 16 = 9-65, 62 x 17 = 10-24, 62 x 18 = 10-86, 62 x 19 = 11-45, 62 x 20 = 12-4, 62 x 21 = 12-66, 62 x 22 = 13-25, 62 x 23 = 13-87, 62 x 24 = 14-46, 62 x 25 = 15-5, 62 x 26 = 15-67, 62 x 27 = 16-26, 62 x 28 = 16-88, 62 x 29 = 17-47, 62 x 30 = 18-6, 62 x 31 = 18-68, 62 x 32 = 19-27, 62 x 33 = 19-89, 62 x 34 = 20-48, 62 x 35 = 21-7, 62 x 36 = 21-69, 62 x 37 = 22-28, 62 x 38 = 22-90, 62 x 39 = 23-49, 62 x 40 = 24-8, 62 x 41 = 24-70, 62 x 42 = 25-29, 62 x 43 = 25-91, 62 x 44 = 26-50, 62 x 45 = 27-9, 62 x 46 = 27-71, 62 x 47 = 28-30, 62 x 48 = 28-92, 62 x 49 = 29-51, 62 x 50 = 30-10, 62 x 51 = 30-72, 62 x 52 = 31-31, 62 x 53 = 31-93, 62 x 54 = 32-52, 62 x 55 = 33-11, 62 x 56 = 33-73, 62 x 57 = 34-32, 62 x 58 = 34-94, 62 x 59 = 35-53, 62 x 60 = 36-12, 62 x 61 = 36-74, 62 x 62 = 37-33, 62 x 63 = 37-95, 62 x 64 = 38-54, 62 x 65 = 39-13, 62 x 66 = 39-75, 62 x 67 = 40-34, 62 x 68 = 40-96, 62 x 69 = 41-55, 62 x 70 = 42-14, 62 x 71 = 42-76, 62 x 72 = 43-35, 62 x 73 = 43-97, 62 x 74 = 44-56, 62 x 75 = 45-15, 62 x 76 = 45-77, 62 x 77 = 46-36, 62 x 78 = 46-98, 62 x 79 = 47-57, 62 x 80 = 48-16, 62 x 81 = 48-78, 62 x 82 = 49-37, 62 x 83 = 49-99, 62 x 84 = 50-58, 62 x 85 = 51-17, 62 x 86 = 51-79, 62 x 87 = 52-38, 62 x 88 = 52-100, 62 x 89 = 53-59, 62 x 90 = 54-18, 62 x 91 = 54-80, 62 x 92 = 55-39, 62 x 93 = 55-101, 62 x 94 = 56-60, 62 x 95 = 57-19, 62 x 96 = 57-81, 62 x 97 = 58-40, 62 x 98 = 58-102, 62 x 99 = 59-61, 62 x 100 = 60-20, 62 x 101 = 60-82, 62 x 102 = 61-41, 
63 x 1 = 0-63, 63 x 2 = 1-23, 63 x 3 = 1-86, 63 x 4 = 2-46, 63 x 5 = 3-6, 63 x 6 = 3-69, 63 x 7 = 4-29, 63 x 8 = 4-92, 63 x 9 = 5-52, 63 x 10 = 6-12, 63 x 11 = 6-75, 63 x 12 = 7-35, 63 x 13 = 7-98, 63 x 14 = 8-58, 63 x 15 = 9-18, 63 x 16 = 9-81, 63 x 17 = 10-41, 63 x 18 = 11-1, 63 x 19 = 11-64, 63 x 20 = 12-24, 63 x 21 = 12-87, 63 x 22 = 13-47, 63 x 23 = 14-7, 63 x 24 = 14-70, 63 x 25 = 15-30, 63 x 26 = 15-93, 63 x 27 = 16-53, 63 x 28 = 17-13, 63 x 29 = 17-76, 63 x 30 = 18-36, 63 x 31 = 18-99, 63 x 32 = 19-59, 63 x 33 = 20-19, 63 x 34 = 20-82, 63 x 35 = 21-42, 63 x 36 = 22-2, 63 x 37 = 22-65, 63 x 38 = 23-25, 63 x 39 = 23-88, 63 x 40 = 24-48, 63 x 41 = 25-8, 63 x 42 = 25-71, 63 x 43 = 26-31, 63 x 44 = 26-94, 63 x 45 = 27-54, 63 x 46 = 28-14, 63 x 47 = 28-77, 63 x 48 = 29-37, 63 x 49 = 29-100, 63 x 50 = 30-60, 63 x 51 = 31-20, 63 x 52 = 31-83, 63 x 53 = 32-43, 63 x 54 = 33-3, 63 x 55 = 33-66, 63 x 56 = 34-26, 63 x 57 = 34-89, 63 x 58 = 35-49, 63 x 59 = 36-9, 63 x 60 = 36-72, 63 x 61 = 37-32, 63 x 62 = 37-95, 63 x 63 = 38-55, 63 x 64 = 39-15, 63 x 65 = 39-78, 63 x 66 = 40-38, 63 x 67 = 40-101, 63 x 68 = 41-61, 63 x 69 = 42-21, 63 x 70 = 42-84, 63 x 71 = 43-44, 63 x 72 = 44-4, 63 x 73 = 44-67, 63 x 74 = 45-27, 63 x 75 = 45-90, 63 x 76 = 46-50, 63 x 77 = 47-10, 63 x 78 = 47-73, 63 x 79 = 48-33, 63 x 80 = 48-96, 63 x 81 = 49-56, 63 x 82 = 50-16, 63 x 83 = 50-79, 63 x 84 = 51-39, 63 x 85 = 51-102, 63 x 86 = 52-62, 63 x 87 = 53-22, 63 x 88 = 53-85, 63 x 89 = 54-45, 63 x 90 = 55-5, 63 x 91 = 55-68, 63 x 92 = 56-28, 63 x 93 = 56-91, 63 x 94 = 57-51, 63 x 95 = 58-11, 63 x 96 = 58-74, 63 x 97 = 59-34, 63 x 98 = 59-97, 63 x 99 = 60-57, 63 x 100 = 61-17, 63 x 101 = 61-80, 63 x 102 = 62-40, 
64 x 1 = 0-64, 64 x 2 = 1-25, 64 x 3 = 1-89, 64 x 4 = 2-50, 64 x 5 = 3-11, 64 x 6 = 3-75, 64 x 7 = 4-36, 64 x 8 = 4-100, 64 x 9 = 5-61, 64 x 10 = 6-22, 64 x 11 = 6-86, 64 x 12 = 7-47, 64 x 13 = 8-8, 64 x 14 = 8-72, 64 x 15 = 9-33, 64 x 16 = 9-97, 64 x 17 = 10-58, 64 x 18 = 11-19, 64 x 19 = 11-83, 64 x 20 = 12-44, 64 x 21 = 13-5, 64 x 22 = 13-69, 64 x 23 = 14-30, 64 x 24 = 14-94, 64 x 25 = 15-55, 64 x 26 = 16-16, 64 x 27 = 16-80, 64 x 28 = 17-41, 64 x 29 = 18-2, 64 x 30 = 18-66, 64 x 31 = 19-27, 64 x 32 = 19-91, 64 x 33 = 20-52, 64 x 34 = 21-13, 64 x 35 = 21-77, 64 x 36 = 22-38, 64 x 37 = 22-102, 64 x 38 = 23-63, 64 x 39 = 24-24, 64 x 40 = 24-88, 64 x 41 = 25-49, 64 x 42 = 26-10, 64 x 43 = 26-74, 64 x 44 = 27-35, 64 x 45 = 27-99, 64 x 46 = 28-60, 64 x 47 = 29-21, 64 x 48 = 29-85, 64 x 49 = 30-46, 64 x 50 = 31-7, 64 x 51 = 31-71, 64 x 52 = 32-32, 64 x 53 = 32-96, 64 x 54 = 33-57, 64 x 55 = 34-18, 64 x 56 = 34-82, 64 x 57 = 35-43, 64 x 58 = 36-4, 64 x 59 = 36-68, 64 x 60 = 37-29, 64 x 61 = 37-93, 64 x 62 = 38-54, 64 x 63 = 39-15, 64 x 64 = 39-79, 64 x 65 = 40-40, 64 x 66 = 41-1, 64 x 67 = 41-65, 64 x 68 = 42-26, 64 x 69 = 42-90, 64 x 70 = 43-51, 64 x 71 = 44-12, 64 x 72 = 44-76, 64 x 73 = 45-37, 64 x 74 = 45-101, 64 x 75 = 46-62, 64 x 76 = 47-23, 64 x 77 = 47-87, 64 x 78 = 48-48, 64 x 79 = 49-9, 64 x 80 = 49-73, 64 x 81 = 50-34, 64 x 82 = 50-98, 64 x 83 = 51-59, 64 x 84 = 52-20, 64 x 85 = 52-84, 64 x 86 = 53-45, 64 x 87 = 54-6, 64 x 88 = 54-70, 64 x 89 = 55-31, 64 x 90 = 55-95, 64 x 91 = 56-56, 64 x 92 = 57-17, 64 x 93 = 57-81, 64 x 94 = 58-42, 64 x 95 = 59-3, 64 x 96 = 59-67, 64 x 97 = 60-28, 64 x 98 = 60-92, 64 x 99 = 61-53, 64 x 100 = 62-14, 64 x 101 = 62-78, 64 x 102 = 63-39, 
65 x 1 = 0-65, 65 x 2 = 1-27, 65 x 3 = 1-92, 65 x 4 = 2-54, 65 x 5 = 3-16, 65 x 6 = 3-81, 65 x 7 = 4-43, 65 x 8 = 5-5, 65 x 9 = 5-70, 65 x 10 = 6-32, 65 x 11 = 6-97, 65 x 12 = 7-59, 65 x 13 = 8-21, 65 x 14 = 8-86, 65 x 15 = 9-48, 65 x 16 = 10-10, 65 x 17 = 10-75, 65 x 18 = 11-37, 65 x 19 = 11-102, 65 x 20 = 12-64, 65 x 21 = 13-26, 65 x 22 = 13-91, 65 x 23 = 14-53, 65 x 24 = 15-15, 65 x 25 = 15-80, 65 x 26 = 16-42, 65 x 27 = 17-4, 65 x 28 = 17-69, 65 x 29 = 18-31, 65 x 30 = 18-96, 65 x 31 = 19-58, 65 x 32 = 20-20, 65 x 33 = 20-85, 65 x 34 = 21-47, 65 x 35 = 22-9, 65 x 36 = 22-74, 65 x 37 = 23-36, 65 x 38 = 23-101, 65 x 39 = 24-63, 65 x 40 = 25-25, 65 x 41 = 25-90, 65 x 42 = 26-52, 65 x 43 = 27-14, 65 x 44 = 27-79, 65 x 45 = 28-41, 65 x 46 = 29-3, 65 x 47 = 29-68, 65 x 48 = 30-30, 65 x 49 = 30-95, 65 x 50 = 31-57, 65 x 51 = 32-19, 65 x 52 = 32-84, 65 x 53 = 33-46, 65 x 54 = 34-8, 65 x 55 = 34-73, 65 x 56 = 35-35, 65 x 57 = 35-100, 65 x 58 = 36-62, 65 x 59 = 37-24, 65 x 60 = 37-89, 65 x 61 = 38-51, 65 x 62 = 39-13, 65 x 63 = 39-78, 65 x 64 = 40-40, 65 x 65 = 41-2, 65 x 66 = 41-67, 65 x 67 = 42-29, 65 x 68 = 42-94, 65 x 69 = 43-56, 65 x 70 = 44-18, 65 x 71 = 44-83, 65 x 72 = 45-45, 65 x 73 = 46-7, 65 x 74 = 46-72, 65 x 75 = 47-34, 65 x 76 = 47-99, 65 x 77 = 48-61, 65 x 78 = 49-23, 65 x 79 = 49-88, 65 x 80 = 50-50, 65 x 81 = 51-12, 65 x 82 = 51-77, 65 x 83 = 52-39, 65 x 84 = 53-1, 65 x 85 = 53-66, 65 x 86 = 54-28, 65 x 87 = 54-93, 65 x 88 = 55-55, 65 x 89 = 56-17, 65 x 90 = 56-82, 65 x 91 = 57-44, 65 x 92 = 58-6, 65 x 93 = 58-71, 65 x 94 = 59-33, 65 x 95 = 59-98, 65 x 96 = 60-60, 65 x 97 = 61-22, 65 x 98 = 61-87, 65 x 99 = 62-49, 65 x 100 = 63-11, 65 x 101 = 63-76, 65 x 102 = 64-38, 
66 x 1 = 0-66, 66 x 2 = 1-29, 66 x 3 = 1-95, 66 x 4 = 2-58, 66 x 5 = 3-21, 66 x 6 = 3-87, 66 x 7 = 4-50, 66 x 8 = 5-13, 66 x 9 = 5-79, 66 x 10 = 6-42, 66 x 11 = 7-5, 66 x 12 = 7-71, 66 x 13 = 8-34, 66 x 14 = 8-100, 66 x 15 = 9-63, 66 x 16 = 10-26, 66 x 17 = 10-92, 66 x 18 = 11-55, 66 x 19 = 12-18, 66 x 20 = 12-84, 66 x 21 = 13-47, 66 x 22 = 14-10, 66 x 23 = 14-76, 66 x 24 = 15-39, 66 x 25 = 16-2, 66 x 26 = 16-68, 66 x 27 = 17-31, 66 x 28 = 17-97, 66 x 29 = 18-60, 66 x 30 = 19-23, 66 x 31 = 19-89, 66 x 32 = 20-52, 66 x 33 = 21-15, 66 x 34 = 21-81, 66 x 35 = 22-44, 66 x 36 = 23-7, 66 x 37 = 23-73, 66 x 38 = 24-36, 66 x 39 = 24-102, 66 x 40 = 25-65, 66 x 41 = 26-28, 66 x 42 = 26-94, 66 x 43 = 27-57, 66 x 44 = 28-20, 66 x 45 = 28-86, 66 x 46 = 29-49, 66 x 47 = 30-12, 66 x 48 = 30-78, 66 x 49 = 31-41, 66 x 50 = 32-4, 66 x 51 = 32-70, 66 x 52 = 33-33, 66 x 53 = 33-99, 66 x 54 = 34-62, 66 x 55 = 35-25, 66 x 56 = 35-91, 66 x 57 = 36-54, 66 x 58 = 37-17, 66 x 59 = 37-83, 66 x 60 = 38-46, 66 x 61 = 39-9, 66 x 62 = 39-75, 66 x 63 = 40-38, 66 x 64 = 41-1, 66 x 65 = 41-67, 66 x 66 = 42-30, 66 x 67 = 42-96, 66 x 68 = 43-59, 66 x 69 = 44-22, 66 x 70 = 44-88, 66 x 71 = 45-51, 66 x 72 = 46-14, 66 x 73 = 46-80, 66 x 74 = 47-43, 66 x 75 = 48-6, 66 x 76 = 48-72, 66 x 77 = 49-35, 66 x 78 = 49-101, 66 x 79 = 50-64, 66 x 80 = 51-27, 66 x 81 = 51-93, 66 x 82 = 52-56, 66 x 83 = 53-19, 66 x 84 = 53-85, 66 x 85 = 54-48, 66 x 86 = 55-11, 66 x 87 = 55-77, 66 x 88 = 56-40, 66 x 89 = 57-3, 66 x 90 = 57-69, 66 x 91 = 58-32, 66 x 92 = 58-98, 66 x 93 = 59-61, 66 x 94 = 60-24, 66 x 95 = 60-90, 66 x 96 = 61-53, 66 x 97 = 62-16, 66 x 98 = 62-82, 66 x 99 = 63-45, 66 x 100 = 64-8, 66 x 101 = 64-74, 66 x 102 = 65-37, 
67 x 1 = 0-67, 67 x 2 = 1-31, 67 x 3 = 1-98, 67 x 4 = 2-62, 67 x 5 = 3-26, 67 x 6 = 3-93, 67 x 7 = 4-57, 67 x 8 = 5-21, 67 x 9 = 5-88, 67 x 10 = 6-52, 67 x 11 = 7-16, 67 x 12 = 7-83, 67 x 13 = 8-47, 67 x 14 = 9-11, 67 x 15 = 9-78, 67 x 16 = 10-42, 67 x 17 = 11-6, 67 x 18 = 11-73, 67 x 19 = 12-37, 67 x 20 = 13-1, 67 x 21 = 13-68, 67 x 22 = 14-32, 67 x 23 = 14-99, 67 x 24 = 15-63, 67 x 25 = 16-27, 67 x 26 = 16-94, 67 x 27 = 17-58, 67 x 28 = 18-22, 67 x 29 = 18-89, 67 x 30 = 19-53, 67 x 31 = 20-17, 67 x 32 = 20-84, 67 x 33 = 21-48, 67 x 34 = 22-12, 67 x 35 = 22-79, 67 x 36 = 23-43, 67 x 37 = 24-7, 67 x 38 = 24-74, 67 x 39 = 25-38, 67 x 40 = 26-2, 67 x 41 = 26-69, 67 x 42 = 27-33, 67 x 43 = 27-100, 67 x 44 = 28-64, 67 x 45 = 29-28, 67 x 46 = 29-95, 67 x 47 = 30-59, 67 x 48 = 31-23, 67 x 49 = 31-90, 67 x 50 = 32-54, 67 x 51 = 33-18, 67 x 52 = 33-85, 67 x 53 = 34-49, 67 x 54 = 35-13, 67 x 55 = 35-80, 67 x 56 = 36-44, 67 x 57 = 37-8, 67 x 58 = 37-75, 67 x 59 = 38-39, 67 x 60 = 39-3, 67 x 61 = 39-70, 67 x 62 = 40-34, 67 x 63 = 40-101, 67 x 64 = 41-65, 67 x 65 = 42-29, 67 x 66 = 42-96, 67 x 67 = 43-60, 67 x 68 = 44-24, 67 x 69 = 44-91, 67 x 70 = 45-55, 67 x 71 = 46-19, 67 x 72 = 46-86, 67 x 73 = 47-50, 67 x 74 = 48-14, 67 x 75 = 48-81, 67 x 76 = 49-45, 67 x 77 = 50-9, 67 x 78 = 50-76, 67 x 79 = 51-40, 67 x 80 = 52-4, 67 x 81 = 52-71, 67 x 82 = 53-35, 67 x 83 = 53-102, 67 x 84 = 54-66, 67 x 85 = 55-30, 67 x 86 = 55-97, 67 x 87 = 56-61, 67 x 88 = 57-25, 67 x 89 = 57-92, 67 x 90 = 58-56, 67 x 91 = 59-20, 67 x 92 = 59-87, 67 x 93 = 60-51, 67 x 94 = 61-15, 67 x 95 = 61-82, 67 x 96 = 62-46, 67 x 97 = 63-10, 67 x 98 = 63-77, 67 x 99 = 64-41, 67 x 100 = 65-5, 67 x 101 = 65-72, 67 x 102 = 66-36, 
68 x 1 = 0-68, 68 x 2 = 1-33, 68 x 3 = 1-101, 68 x 4 = 2-66, 68 x 5 = 3-31, 68 x 6 = 3-99, 68 x 7 = 4-64, 68 x 8 = 5-29, 68 x 9 = 5-97, 68 x 10 = 6-62, 68 x 11 = 7-27, 68 x 12 = 7-95, 68 x 13 = 8-60, 68 x 14 = 9-25, 68 x 15 = 9-93, 68 x 16 = 10-58, 68 x 17 = 11-23, 68 x 18 = 11-91, 68 x 19 = 12-56, 68 x 20 = 13-21, 68 x 21 = 13-89, 68 x 22 = 14-54, 68 x 23 = 15-19, 68 x 24 = 15-87, 68 x 25 = 16-52, 68 x 26 = 17-17, 68 x 27 = 17-85, 68 x 28 = 18-50, 68 x 29 = 19-15, 68 x 30 = 19-83, 68 x 31 = 20-48, 68 x 32 = 21-13, 68 x 33 = 21-81, 68 x 34 = 22-46, 68 x 35 = 23-11, 68 x 36 = 23-79, 68 x 37 = 24-44, 68 x 38 = 25-9, 68 x 39 = 25-77, 68 x 40 = 26-42, 68 x 41 = 27-7, 68 x 42 = 27-75, 68 x 43 = 28-40, 68 x 44 = 29-5, 68 x 45 = 29-73, 68 x 46 = 30-38, 68 x 47 = 31-3, 68 x 48 = 31-71, 68 x 49 = 32-36, 68 x 50 = 33-1, 68 x 51 = 33-69, 68 x 52 = 34-34, 68 x 53 = 34-102, 68 x 54 = 35-67, 68 x 55 = 36-32, 68 x 56 = 36-100, 68 x 57 = 37-65, 68 x 58 = 38-30, 68 x 59 = 38-98, 68 x 60 = 39-63, 68 x 61 = 40-28, 68 x 62 = 40-96, 68 x 63 = 41-61, 68 x 64 = 42-26, 68 x 65 = 42-94, 68 x 66 = 43-59, 68 x 67 = 44-24, 68 x 68 = 44-92, 68 x 69 = 45-57, 68 x 70 = 46-22, 68 x 71 = 46-90, 68 x 72 = 47-55, 68 x 73 = 48-20, 68 x 74 = 48-88, 68 x 75 = 49-53, 68 x 76 = 50-18, 68 x 77 = 50-86, 68 x 78 = 51-51, 68 x 79 = 52-16, 68 x 80 = 52-84, 68 x 81 = 53-49, 68 x 82 = 54-14, 68 x 83 = 54-82, 68 x 84 = 55-47, 68 x 85 = 56-12, 68 x 86 = 56-80, 68 x 87 = 57-45, 68 x 88 = 58-10, 68 x 89 = 58-78, 68 x 90 = 59-43, 68 x 91 = 60-8, 68 x 92 = 60-76, 68 x 93 = 61-41, 68 x 94 = 62-6, 68 x 95 = 62-74, 68 x 96 = 63-39, 68 x 97 = 64-4, 68 x 98 = 64-72, 68 x 99 = 65-37, 68 x 100 = 66-2, 68 x 101 = 66-70, 68 x 102 = 67-35, 
69 x 1 = 0-69, 69 x 2 = 1-35, 69 x 3 = 2-1, 69 x 4 = 2-70, 69 x 5 = 3-36, 69 x 6 = 4-2, 69 x 7 = 4-71, 69 x 8 = 5-37, 69 x 9 = 6-3, 69 x 10 = 6-72, 69 x 11 = 7-38, 69 x 12 = 8-4, 69 x 13 = 8-73, 69 x 14 = 9-39, 69 x 15 = 10-5, 69 x 16 = 10-74, 69 x 17 = 11-40, 69 x 18 = 12-6, 69 x 19 = 12-75, 69 x 20 = 13-41, 69 x 21 = 14-7, 69 x 22 = 14-76, 69 x 23 = 15-42, 69 x 24 = 16-8, 69 x 25 = 16-77, 69 x 26 = 17-43, 69 x 27 = 18-9, 69 x 28 = 18-78, 69 x 29 = 19-44, 69 x 30 = 20-10, 69 x 31 = 20-79, 69 x 32 = 21-45, 69 x 33 = 22-11, 69 x 34 = 22-80, 69 x 35 = 23-46, 69 x 36 = 24-12, 69 x 37 = 24-81, 69 x 38 = 25-47, 69 x 39 = 26-13, 69 x 40 = 26-82, 69 x 41 = 27-48, 69 x 42 = 28-14, 69 x 43 = 28-83, 69 x 44 = 29-49, 69 x 45 = 30-15, 69 x 46 = 30-84, 69 x 47 = 31-50, 69 x 48 = 32-16, 69 x 49 = 32-85, 69 x 50 = 33-51, 69 x 51 = 34-17, 69 x 52 = 34-86, 69 x 53 = 35-52, 69 x 54 = 36-18, 69 x 55 = 36-87, 69 x 56 = 37-53, 69 x 57 = 38-19, 69 x 58 = 38-88, 69 x 59 = 39-54, 69 x 60 = 40-20, 69 x 61 = 40-89, 69 x 62 = 41-55, 69 x 63 = 42-21, 69 x 64 = 42-90, 69 x 65 = 43-56, 69 x 66 = 44-22, 69 x 67 = 44-91, 69 x 68 = 45-57, 69 x 69 = 46-23, 69 x 70 = 46-92, 69 x 71 = 47-58, 69 x 72 = 48-24, 69 x 73 = 48-93, 69 x 74 = 49-59, 69 x 75 = 50-25, 69 x 76 = 50-94, 69 x 77 = 51-60, 69 x 78 = 52-26, 69 x 79 = 52-95, 69 x 80 = 53-61, 69 x 81 = 54-27, 69 x 82 = 54-96, 69 x 83 = 55-62, 69 x 84 = 56-28, 69 x 85 = 56-97, 69 x 86 = 57-63, 69 x 87 = 58-29, 69 x 88 = 58-98, 69 x 89 = 59-64, 69 x 90 = 60-30, 69 x 91 = 60-99, 69 x 92 = 61-65, 69 x 93 = 62-31, 69 x 94 = 62-100, 69 x 95 = 63-66, 69 x 96 = 64-32, 69 x 97 = 64-101, 69 x 98 = 65-67, 69 x 99 = 66-33, 69 x 100 = 66-102, 69 x 101 = 67-68, 69 x 102 = 68-34, 
70 x 1 = 0-70, 70 x 2 = 1-37, 70 x 3 = 2-4, 70 x 4 = 2-74, 70 x 5 = 3-41, 70 x 6 = 4-8, 70 x 7 = 4-78, 70 x 8 = 5-45, 70 x 9 = 6-12, 70 x 10 = 6-82, 70 x 11 = 7-49, 70 x 12 = 8-16, 70 x 13 = 8-86, 70 x 14 = 9-53, 70 x 15 = 10-20, 70 x 16 = 10-90, 70 x 17 = 11-57, 70 x 18 = 12-24, 70 x 19 = 12-94, 70 x 20 = 13-61, 70 x 21 = 14-28, 70 x 22 = 14-98, 70 x 23 = 15-65, 70 x 24 = 16-32, 70 x 25 = 16-102, 70 x 26 = 17-69, 70 x 27 = 18-36, 70 x 28 = 19-3, 70 x 29 = 19-73, 70 x 30 = 20-40, 70 x 31 = 21-7, 70 x 32 = 21-77, 70 x 33 = 22-44, 70 x 34 = 23-11, 70 x 35 = 23-81, 70 x 36 = 24-48, 70 x 37 = 25-15, 70 x 38 = 25-85, 70 x 39 = 26-52, 70 x 40 = 27-19, 70 x 41 = 27-89, 70 x 42 = 28-56, 70 x 43 = 29-23, 70 x 44 = 29-93, 70 x 45 = 30-60, 70 x 46 = 31-27, 70 x 47 = 31-97, 70 x 48 = 32-64, 70 x 49 = 33-31, 70 x 50 = 33-101, 70 x 51 = 34-68, 70 x 52 = 35-35, 70 x 53 = 36-2, 70 x 54 = 36-72, 70 x 55 = 37-39, 70 x 56 = 38-6, 70 x 57 = 38-76, 70 x 58 = 39-43, 70 x 59 = 40-10, 70 x 60 = 40-80, 70 x 61 = 41-47, 70 x 62 = 42-14, 70 x 63 = 42-84, 70 x 64 = 43-51, 70 x 65 = 44-18, 70 x 66 = 44-88, 70 x 67 = 45-55, 70 x 68 = 46-22, 70 x 69 = 46-92, 70 x 70 = 47-59, 70 x 71 = 48-26, 70 x 72 = 48-96, 70 x 73 = 49-63, 70 x 74 = 50-30, 70 x 75 = 50-100, 70 x 76 = 51-67, 70 x 77 = 52-34, 70 x 78 = 53-1, 70 x 79 = 53-71, 70 x 80 = 54-38, 70 x 81 = 55-5, 70 x 82 = 55-75, 70 x 83 = 56-42, 70 x 84 = 57-9, 70 x 85 = 57-79, 70 x 86 = 58-46, 70 x 87 = 59-13, 70 x 88 = 59-83, 70 x 89 = 60-50, 70 x 90 = 61-17, 70 x 91 = 61-87, 70 x 92 = 62-54, 70 x 93 = 63-21, 70 x 94 = 63-91, 70 x 95 = 64-58, 70 x 96 = 65-25, 70 x 97 = 65-95, 70 x 98 = 66-62, 70 x 99 = 67-29, 70 x 100 = 67-99, 70 x 101 = 68-66, 70 x 102 = 69-33, 
