66 x 1 = 0-66, 66 x 2 = 1-35, 66 x 3 = 2-4, 66 x 4 = 2-70, 66 x 5 = 3-39, 66 x 6 = 4-8, 66 x 7 = 4-74, 66 x 8 = 5-43, 66 x 9 = 6-12, 66 x 10 = 6-78, 66 x 11 = 7-47, 66 x 12 = 8-16, 66 x 13 = 8-82, 66 x 14 = 9-51, 66 x 15 = 10-20, 66 x 16 = 10-86, 66 x 17 = 11-55, 66 x 18 = 12-24, 66 x 19 = 12-90, 66 x 20 = 13-59, 66 x 21 = 14-28, 66 x 22 = 14-94, 66 x 23 = 15-63, 66 x 24 = 16-32, 66 x 25 = 17-1, 66 x 26 = 17-67, 66 x 27 = 18-36, 66 x 28 = 19-5, 66 x 29 = 19-71, 66 x 30 = 20-40, 66 x 31 = 21-9, 66 x 32 = 21-75, 66 x 33 = 22-44, 66 x 34 = 23-13, 66 x 35 = 23-79, 66 x 36 = 24-48, 66 x 37 = 25-17, 66 x 38 = 25-83, 66 x 39 = 26-52, 66 x 40 = 27-21, 66 x 41 = 27-87, 66 x 42 = 28-56, 66 x 43 = 29-25, 66 x 44 = 29-91, 66 x 45 = 30-60, 66 x 46 = 31-29, 66 x 47 = 31-95, 66 x 48 = 32-64, 66 x 49 = 33-33, 66 x 50 = 34-2, 66 x 51 = 34-68, 66 x 52 = 35-37, 66 x 53 = 36-6, 66 x 54 = 36-72, 66 x 55 = 37-41, 66 x 56 = 38-10, 66 x 57 = 38-76, 66 x 58 = 39-45, 66 x 59 = 40-14, 66 x 60 = 40-80, 66 x 61 = 41-49, 66 x 62 = 42-18, 66 x 63 = 42-84, 66 x 64 = 43-53, 66 x 65 = 44-22, 66 x 66 = 44-88, 66 x 67 = 45-57, 66 x 68 = 46-26, 66 x 69 = 46-92, 66 x 70 = 47-61, 66 x 71 = 48-30, 66 x 72 = 48-96, 66 x 73 = 49-65, 66 x 74 = 50-34, 66 x 75 = 51-3, 66 x 76 = 51-69, 66 x 77 = 52-38, 66 x 78 = 53-7, 66 x 79 = 53-73, 66 x 80 = 54-42, 66 x 81 = 55-11, 66 x 82 = 55-77, 66 x 83 = 56-46, 66 x 84 = 57-15, 66 x 85 = 57-81, 66 x 86 = 58-50, 66 x 87 = 59-19, 66 x 88 = 59-85, 66 x 89 = 60-54, 66 x 90 = 61-23, 66 x 91 = 61-89, 66 x 92 = 62-58, 66 x 93 = 63-27, 66 x 94 = 63-93, 66 x 95 = 64-62, 66 x 96 = 65-31, 
67 x 1 = 0-67, 67 x 2 = 1-37, 67 x 3 = 2-7, 67 x 4 = 2-74, 67 x 5 = 3-44, 67 x 6 = 4-14, 67 x 7 = 4-81, 67 x 8 = 5-51, 67 x 9 = 6-21, 67 x 10 = 6-88, 67 x 11 = 7-58, 67 x 12 = 8-28, 67 x 13 = 8-95, 67 x 14 = 9-65, 67 x 15 = 10-35, 67 x 16 = 11-5, 67 x 17 = 11-72, 67 x 18 = 12-42, 67 x 19 = 13-12, 67 x 20 = 13-79, 67 x 21 = 14-49, 67 x 22 = 15-19, 67 x 23 = 15-86, 67 x 24 = 16-56, 67 x 25 = 17-26, 67 x 26 = 17-93, 67 x 27 = 18-63, 67 x 28 = 19-33, 67 x 29 = 20-3, 67 x 30 = 20-70, 67 x 31 = 21-40, 67 x 32 = 22-10, 67 x 33 = 22-77, 67 x 34 = 23-47, 67 x 35 = 24-17, 67 x 36 = 24-84, 67 x 37 = 25-54, 67 x 38 = 26-24, 67 x 39 = 26-91, 67 x 40 = 27-61, 67 x 41 = 28-31, 67 x 42 = 29-1, 67 x 43 = 29-68, 67 x 44 = 30-38, 67 x 45 = 31-8, 67 x 46 = 31-75, 67 x 47 = 32-45, 67 x 48 = 33-15, 67 x 49 = 33-82, 67 x 50 = 34-52, 67 x 51 = 35-22, 67 x 52 = 35-89, 67 x 53 = 36-59, 67 x 54 = 37-29, 67 x 55 = 37-96, 67 x 56 = 38-66, 67 x 57 = 39-36, 67 x 58 = 40-6, 67 x 59 = 40-73, 67 x 60 = 41-43, 67 x 61 = 42-13, 67 x 62 = 42-80, 67 x 63 = 43-50, 67 x 64 = 44-20, 67 x 65 = 44-87, 67 x 66 = 45-57, 67 x 67 = 46-27, 67 x 68 = 46-94, 67 x 69 = 47-64, 67 x 70 = 48-34, 67 x 71 = 49-4, 67 x 72 = 49-71, 67 x 73 = 50-41, 67 x 74 = 51-11, 67 x 75 = 51-78, 67 x 76 = 52-48, 67 x 77 = 53-18, 67 x 78 = 53-85, 67 x 79 = 54-55, 67 x 80 = 55-25, 67 x 81 = 55-92, 67 x 82 = 56-62, 67 x 83 = 57-32, 67 x 84 = 58-2, 67 x 85 = 58-69, 67 x 86 = 59-39, 67 x 87 = 60-9, 67 x 88 = 60-76, 67 x 89 = 61-46, 67 x 90 = 62-16, 67 x 91 = 62-83, 67 x 92 = 63-53, 67 x 93 = 64-23, 67 x 94 = 64-90, 67 x 95 = 65-60, 67 x 96 = 66-30, 
68 x 1 = 0-68, 68 x 2 = 1-39, 68 x 3 = 2-10, 68 x 4 = 2-78, 68 x 5 = 3-49, 68 x 6 = 4-20, 68 x 7 = 4-88, 68 x 8 = 5-59, 68 x 9 = 6-30, 68 x 10 = 7-1, 68 x 11 = 7-69, 68 x 12 = 8-40, 68 x 13 = 9-11, 68 x 14 = 9-79, 68 x 15 = 10-50, 68 x 16 = 11-21, 68 x 17 = 11-89, 68 x 18 = 12-60, 68 x 19 = 13-31, 68 x 20 = 14-2, 68 x 21 = 14-70, 68 x 22 = 15-41, 68 x 23 = 16-12, 68 x 24 = 16-80, 68 x 25 = 17-51, 68 x 26 = 18-22, 68 x 27 = 18-90, 68 x 28 = 19-61, 68 x 29 = 20-32, 68 x 30 = 21-3, 68 x 31 = 21-71, 68 x 32 = 22-42, 68 x 33 = 23-13, 68 x 34 = 23-81, 68 x 35 = 24-52, 68 x 36 = 25-23, 68 x 37 = 25-91, 68 x 38 = 26-62, 68 x 39 = 27-33, 68 x 40 = 28-4, 68 x 41 = 28-72, 68 x 42 = 29-43, 68 x 43 = 30-14, 68 x 44 = 30-82, 68 x 45 = 31-53, 68 x 46 = 32-24, 68 x 47 = 32-92, 68 x 48 = 33-63, 68 x 49 = 34-34, 68 x 50 = 35-5, 68 x 51 = 35-73, 68 x 52 = 36-44, 68 x 53 = 37-15, 68 x 54 = 37-83, 68 x 55 = 38-54, 68 x 56 = 39-25, 68 x 57 = 39-93, 68 x 58 = 40-64, 68 x 59 = 41-35, 68 x 60 = 42-6, 68 x 61 = 42-74, 68 x 62 = 43-45, 68 x 63 = 44-16, 68 x 64 = 44-84, 68 x 65 = 45-55, 68 x 66 = 46-26, 68 x 67 = 46-94, 68 x 68 = 47-65, 68 x 69 = 48-36, 68 x 70 = 49-7, 68 x 71 = 49-75, 68 x 72 = 50-46, 68 x 73 = 51-17, 68 x 74 = 51-85, 68 x 75 = 52-56, 68 x 76 = 53-27, 68 x 77 = 53-95, 68 x 78 = 54-66, 68 x 79 = 55-37, 68 x 80 = 56-8, 68 x 81 = 56-76, 68 x 82 = 57-47, 68 x 83 = 58-18, 68 x 84 = 58-86, 68 x 85 = 59-57, 68 x 86 = 60-28, 68 x 87 = 60-96, 68 x 88 = 61-67, 68 x 89 = 62-38, 68 x 90 = 63-9, 68 x 91 = 63-77, 68 x 92 = 64-48, 68 x 93 = 65-19, 68 x 94 = 65-87, 68 x 95 = 66-58, 68 x 96 = 67-29, 
69 x 1 = 0-69, 69 x 2 = 1-41, 69 x 3 = 2-13, 69 x 4 = 2-82, 69 x 5 = 3-54, 69 x 6 = 4-26, 69 x 7 = 4-95, 69 x 8 = 5-67, 69 x 9 = 6-39, 69 x 10 = 7-11, 69 x 11 = 7-80, 69 x 12 = 8-52, 69 x 13 = 9-24, 69 x 14 = 9-93, 69 x 15 = 10-65, 69 x 16 = 11-37, 69 x 17 = 12-9, 69 x 18 = 12-78, 69 x 19 = 13-50, 69 x 20 = 14-22, 69 x 21 = 14-91, 69 x 22 = 15-63, 69 x 23 = 16-35, 69 x 24 = 17-7, 69 x 25 = 17-76, 69 x 26 = 18-48, 69 x 27 = 19-20, 69 x 28 = 19-89, 69 x 29 = 20-61, 69 x 30 = 21-33, 69 x 31 = 22-5, 69 x 32 = 22-74, 69 x 33 = 23-46, 69 x 34 = 24-18, 69 x 35 = 24-87, 69 x 36 = 25-59, 69 x 37 = 26-31, 69 x 38 = 27-3, 69 x 39 = 27-72, 69 x 40 = 28-44, 69 x 41 = 29-16, 69 x 42 = 29-85, 69 x 43 = 30-57, 69 x 44 = 31-29, 69 x 45 = 32-1, 69 x 46 = 32-70, 69 x 47 = 33-42, 69 x 48 = 34-14, 69 x 49 = 34-83, 69 x 50 = 35-55, 69 x 51 = 36-27, 69 x 52 = 36-96, 69 x 53 = 37-68, 69 x 54 = 38-40, 69 x 55 = 39-12, 69 x 56 = 39-81, 69 x 57 = 40-53, 69 x 58 = 41-25, 69 x 59 = 41-94, 69 x 60 = 42-66, 69 x 61 = 43-38, 69 x 62 = 44-10, 69 x 63 = 44-79, 69 x 64 = 45-51, 69 x 65 = 46-23, 69 x 66 = 46-92, 69 x 67 = 47-64, 69 x 68 = 48-36, 69 x 69 = 49-8, 69 x 70 = 49-77, 69 x 71 = 50-49, 69 x 72 = 51-21, 69 x 73 = 51-90, 69 x 74 = 52-62, 69 x 75 = 53-34, 69 x 76 = 54-6, 69 x 77 = 54-75, 69 x 78 = 55-47, 69 x 79 = 56-19, 69 x 80 = 56-88, 69 x 81 = 57-60, 69 x 82 = 58-32, 69 x 83 = 59-4, 69 x 84 = 59-73, 69 x 85 = 60-45, 69 x 86 = 61-17, 69 x 87 = 61-86, 69 x 88 = 62-58, 69 x 89 = 63-30, 69 x 90 = 64-2, 69 x 91 = 64-71, 69 x 92 = 65-43, 69 x 93 = 66-15, 69 x 94 = 66-84, 69 x 95 = 67-56, 69 x 96 = 68-28, 
70 x 1 = 0-70, 70 x 2 = 1-43, 70 x 3 = 2-16, 70 x 4 = 2-86, 70 x 5 = 3-59, 70 x 6 = 4-32, 70 x 7 = 5-5, 70 x 8 = 5-75, 70 x 9 = 6-48, 70 x 10 = 7-21, 70 x 11 = 7-91, 70 x 12 = 8-64, 70 x 13 = 9-37, 70 x 14 = 10-10, 70 x 15 = 10-80, 70 x 16 = 11-53, 70 x 17 = 12-26, 70 x 18 = 12-96, 70 x 19 = 13-69, 70 x 20 = 14-42, 70 x 21 = 15-15, 70 x 22 = 15-85, 70 x 23 = 16-58, 70 x 24 = 17-31, 70 x 25 = 18-4, 70 x 26 = 18-74, 70 x 27 = 19-47, 70 x 28 = 20-20, 70 x 29 = 20-90, 70 x 30 = 21-63, 70 x 31 = 22-36, 70 x 32 = 23-9, 70 x 33 = 23-79, 70 x 34 = 24-52, 70 x 35 = 25-25, 70 x 36 = 25-95, 70 x 37 = 26-68, 70 x 38 = 27-41, 70 x 39 = 28-14, 70 x 40 = 28-84, 70 x 41 = 29-57, 70 x 42 = 30-30, 70 x 43 = 31-3, 70 x 44 = 31-73, 70 x 45 = 32-46, 70 x 46 = 33-19, 70 x 47 = 33-89, 70 x 48 = 34-62, 70 x 49 = 35-35, 70 x 50 = 36-8, 70 x 51 = 36-78, 70 x 52 = 37-51, 70 x 53 = 38-24, 70 x 54 = 38-94, 70 x 55 = 39-67, 70 x 56 = 40-40, 70 x 57 = 41-13, 70 x 58 = 41-83, 70 x 59 = 42-56, 70 x 60 = 43-29, 70 x 61 = 44-2, 70 x 62 = 44-72, 70 x 63 = 45-45, 70 x 64 = 46-18, 70 x 65 = 46-88, 70 x 66 = 47-61, 70 x 67 = 48-34, 70 x 68 = 49-7, 70 x 69 = 49-77, 70 x 70 = 50-50, 70 x 71 = 51-23, 70 x 72 = 51-93, 70 x 73 = 52-66, 70 x 74 = 53-39, 70 x 75 = 54-12, 70 x 76 = 54-82, 70 x 77 = 55-55, 70 x 78 = 56-28, 70 x 79 = 57-1, 70 x 80 = 57-71, 70 x 81 = 58-44, 70 x 82 = 59-17, 70 x 83 = 59-87, 70 x 84 = 60-60, 70 x 85 = 61-33, 70 x 86 = 62-6, 70 x 87 = 62-76, 70 x 88 = 63-49, 70 x 89 = 64-22, 70 x 90 = 64-92, 70 x 91 = 65-65, 70 x 92 = 66-38, 70 x 93 = 67-11, 70 x 94 = 67-81, 70 x 95 = 68-54, 70 x 96 = 69-27, 
71 x 1 = 0-71, 71 x 2 = 1-45, 71 x 3 = 2-19, 71 x 4 = 2-90, 71 x 5 = 3-64, 71 x 6 = 4-38, 71 x 7 = 5-12, 71 x 8 = 5-83, 71 x 9 = 6-57, 71 x 10 = 7-31, 71 x 11 = 8-5, 71 x 12 = 8-76, 71 x 13 = 9-50, 71 x 14 = 10-24, 71 x 15 = 10-95, 71 x 16 = 11-69, 71 x 17 = 12-43, 71 x 18 = 13-17, 71 x 19 = 13-88, 71 x 20 = 14-62, 71 x 21 = 15-36, 71 x 22 = 16-10, 71 x 23 = 16-81, 71 x 24 = 17-55, 71 x 25 = 18-29, 71 x 26 = 19-3, 71 x 27 = 19-74, 71 x 28 = 20-48, 71 x 29 = 21-22, 71 x 30 = 21-93, 71 x 31 = 22-67, 71 x 32 = 23-41, 71 x 33 = 24-15, 71 x 34 = 24-86, 71 x 35 = 25-60, 71 x 36 = 26-34, 71 x 37 = 27-8, 71 x 38 = 27-79, 71 x 39 = 28-53, 71 x 40 = 29-27, 71 x 41 = 30-1, 71 x 42 = 30-72, 71 x 43 = 31-46, 71 x 44 = 32-20, 71 x 45 = 32-91, 71 x 46 = 33-65, 71 x 47 = 34-39, 71 x 48 = 35-13, 71 x 49 = 35-84, 71 x 50 = 36-58, 71 x 51 = 37-32, 71 x 52 = 38-6, 71 x 53 = 38-77, 71 x 54 = 39-51, 71 x 55 = 40-25, 71 x 56 = 40-96, 71 x 57 = 41-70, 71 x 58 = 42-44, 71 x 59 = 43-18, 71 x 60 = 43-89, 71 x 61 = 44-63, 71 x 62 = 45-37, 71 x 63 = 46-11, 71 x 64 = 46-82, 71 x 65 = 47-56, 71 x 66 = 48-30, 71 x 67 = 49-4, 71 x 68 = 49-75, 71 x 69 = 50-49, 71 x 70 = 51-23, 71 x 71 = 51-94, 71 x 72 = 52-68, 71 x 73 = 53-42, 71 x 74 = 54-16, 71 x 75 = 54-87, 71 x 76 = 55-61, 71 x 77 = 56-35, 71 x 78 = 57-9, 71 x 79 = 57-80, 71 x 80 = 58-54, 71 x 81 = 59-28, 71 x 82 = 60-2, 71 x 83 = 60-73, 71 x 84 = 61-47, 71 x 85 = 62-21, 71 x 86 = 62-92, 71 x 87 = 63-66, 71 x 88 = 64-40, 71 x 89 = 65-14, 71 x 90 = 65-85, 71 x 91 = 66-59, 71 x 92 = 67-33, 71 x 93 = 68-7, 71 x 94 = 68-78, 71 x 95 = 69-52, 71 x 96 = 70-26, 
72 x 1 = 0-72, 72 x 2 = 1-47, 72 x 3 = 2-22, 72 x 4 = 2-94, 72 x 5 = 3-69, 72 x 6 = 4-44, 72 x 7 = 5-19, 72 x 8 = 5-91, 72 x 9 = 6-66, 72 x 10 = 7-41, 72 x 11 = 8-16, 72 x 12 = 8-88, 72 x 13 = 9-63, 72 x 14 = 10-38, 72 x 15 = 11-13, 72 x 16 = 11-85, 72 x 17 = 12-60, 72 x 18 = 13-35, 72 x 19 = 14-10, 72 x 20 = 14-82, 72 x 21 = 15-57, 72 x 22 = 16-32, 72 x 23 = 17-7, 72 x 24 = 17-79, 72 x 25 = 18-54, 72 x 26 = 19-29, 72 x 27 = 20-4, 72 x 28 = 20-76, 72 x 29 = 21-51, 72 x 30 = 22-26, 72 x 31 = 23-1, 72 x 32 = 23-73, 72 x 33 = 24-48, 72 x 34 = 25-23, 72 x 35 = 25-95, 72 x 36 = 26-70, 72 x 37 = 27-45, 72 x 38 = 28-20, 72 x 39 = 28-92, 72 x 40 = 29-67, 72 x 41 = 30-42, 72 x 42 = 31-17, 72 x 43 = 31-89, 72 x 44 = 32-64, 72 x 45 = 33-39, 72 x 46 = 34-14, 72 x 47 = 34-86, 72 x 48 = 35-61, 72 x 49 = 36-36, 72 x 50 = 37-11, 72 x 51 = 37-83, 72 x 52 = 38-58, 72 x 53 = 39-33, 72 x 54 = 40-8, 72 x 55 = 40-80, 72 x 56 = 41-55, 72 x 57 = 42-30, 72 x 58 = 43-5, 72 x 59 = 43-77, 72 x 60 = 44-52, 72 x 61 = 45-27, 72 x 62 = 46-2, 72 x 63 = 46-74, 72 x 64 = 47-49, 72 x 65 = 48-24, 72 x 66 = 48-96, 72 x 67 = 49-71, 72 x 68 = 50-46, 72 x 69 = 51-21, 72 x 70 = 51-93, 72 x 71 = 52-68, 72 x 72 = 53-43, 72 x 73 = 54-18, 72 x 74 = 54-90, 72 x 75 = 55-65, 72 x 76 = 56-40, 72 x 77 = 57-15, 72 x 78 = 57-87, 72 x 79 = 58-62, 72 x 80 = 59-37, 72 x 81 = 60-12, 72 x 82 = 60-84, 72 x 83 = 61-59, 72 x 84 = 62-34, 72 x 85 = 63-9, 72 x 86 = 63-81, 72 x 87 = 64-56, 72 x 88 = 65-31, 72 x 89 = 66-6, 72 x 90 = 66-78, 72 x 91 = 67-53, 72 x 92 = 68-28, 72 x 93 = 69-3, 72 x 94 = 69-75, 72 x 95 = 70-50, 72 x 96 = 71-25, 
73 x 1 = 0-73, 73 x 2 = 1-49, 73 x 3 = 2-25, 73 x 4 = 3-1, 73 x 5 = 3-74, 73 x 6 = 4-50, 73 x 7 = 5-26, 73 x 8 = 6-2, 73 x 9 = 6-75, 73 x 10 = 7-51, 73 x 11 = 8-27, 73 x 12 = 9-3, 73 x 13 = 9-76, 73 x 14 = 10-52, 73 x 15 = 11-28, 73 x 16 = 12-4, 73 x 17 = 12-77, 73 x 18 = 13-53, 73 x 19 = 14-29, 73 x 20 = 15-5, 73 x 21 = 15-78, 73 x 22 = 16-54, 73 x 23 = 17-30, 73 x 24 = 18-6, 73 x 25 = 18-79, 73 x 26 = 19-55, 73 x 27 = 20-31, 73 x 28 = 21-7, 73 x 29 = 21-80, 73 x 30 = 22-56, 73 x 31 = 23-32, 73 x 32 = 24-8, 73 x 33 = 24-81, 73 x 34 = 25-57, 73 x 35 = 26-33, 73 x 36 = 27-9, 73 x 37 = 27-82, 73 x 38 = 28-58, 73 x 39 = 29-34, 73 x 40 = 30-10, 73 x 41 = 30-83, 73 x 42 = 31-59, 73 x 43 = 32-35, 73 x 44 = 33-11, 73 x 45 = 33-84, 73 x 46 = 34-60, 73 x 47 = 35-36, 73 x 48 = 36-12, 73 x 49 = 36-85, 73 x 50 = 37-61, 73 x 51 = 38-37, 73 x 52 = 39-13, 73 x 53 = 39-86, 73 x 54 = 40-62, 73 x 55 = 41-38, 73 x 56 = 42-14, 73 x 57 = 42-87, 73 x 58 = 43-63, 73 x 59 = 44-39, 73 x 60 = 45-15, 73 x 61 = 45-88, 73 x 62 = 46-64, 73 x 63 = 47-40, 73 x 64 = 48-16, 73 x 65 = 48-89, 73 x 66 = 49-65, 73 x 67 = 50-41, 73 x 68 = 51-17, 73 x 69 = 51-90, 73 x 70 = 52-66, 73 x 71 = 53-42, 73 x 72 = 54-18, 73 x 73 = 54-91, 73 x 74 = 55-67, 73 x 75 = 56-43, 73 x 76 = 57-19, 73 x 77 = 57-92, 73 x 78 = 58-68, 73 x 79 = 59-44, 73 x 80 = 60-20, 73 x 81 = 60-93, 73 x 82 = 61-69, 73 x 83 = 62-45, 73 x 84 = 63-21, 73 x 85 = 63-94, 73 x 86 = 64-70, 73 x 87 = 65-46, 73 x 88 = 66-22, 73 x 89 = 66-95, 73 x 90 = 67-71, 73 x 91 = 68-47, 73 x 92 = 69-23, 73 x 93 = 69-96, 73 x 94 = 70-72, 73 x 95 = 71-48, 73 x 96 = 72-24, 
74 x 1 = 0-74, 74 x 2 = 1-51, 74 x 3 = 2-28, 74 x 4 = 3-5, 74 x 5 = 3-79, 74 x 6 = 4-56, 74 x 7 = 5-33, 74 x 8 = 6-10, 74 x 9 = 6-84, 74 x 10 = 7-61, 74 x 11 = 8-38, 74 x 12 = 9-15, 74 x 13 = 9-89, 74 x 14 = 10-66, 74 x 15 = 11-43, 74 x 16 = 12-20, 74 x 17 = 12-94, 74 x 18 = 13-71, 74 x 19 = 14-48, 74 x 20 = 15-25, 74 x 21 = 16-2, 74 x 22 = 16-76, 74 x 23 = 17-53, 74 x 24 = 18-30, 74 x 25 = 19-7, 74 x 26 = 19-81, 74 x 27 = 20-58, 74 x 28 = 21-35, 74 x 29 = 22-12, 74 x 30 = 22-86, 74 x 31 = 23-63, 74 x 32 = 24-40, 74 x 33 = 25-17, 74 x 34 = 25-91, 74 x 35 = 26-68, 74 x 36 = 27-45, 74 x 37 = 28-22, 74 x 38 = 28-96, 74 x 39 = 29-73, 74 x 40 = 30-50, 74 x 41 = 31-27, 74 x 42 = 32-4, 74 x 43 = 32-78, 74 x 44 = 33-55, 74 x 45 = 34-32, 74 x 46 = 35-9, 74 x 47 = 35-83, 74 x 48 = 36-60, 74 x 49 = 37-37, 74 x 50 = 38-14, 74 x 51 = 38-88, 74 x 52 = 39-65, 74 x 53 = 40-42, 74 x 54 = 41-19, 74 x 55 = 41-93, 74 x 56 = 42-70, 74 x 57 = 43-47, 74 x 58 = 44-24, 74 x 59 = 45-1, 74 x 60 = 45-75, 74 x 61 = 46-52, 74 x 62 = 47-29, 74 x 63 = 48-6, 74 x 64 = 48-80, 74 x 65 = 49-57, 74 x 66 = 50-34, 74 x 67 = 51-11, 74 x 68 = 51-85, 74 x 69 = 52-62, 74 x 70 = 53-39, 74 x 71 = 54-16, 74 x 72 = 54-90, 74 x 73 = 55-67, 74 x 74 = 56-44, 74 x 75 = 57-21, 74 x 76 = 57-95, 74 x 77 = 58-72, 74 x 78 = 59-49, 74 x 79 = 60-26, 74 x 80 = 61-3, 74 x 81 = 61-77, 74 x 82 = 62-54, 74 x 83 = 63-31, 74 x 84 = 64-8, 74 x 85 = 64-82, 74 x 86 = 65-59, 74 x 87 = 66-36, 74 x 88 = 67-13, 74 x 89 = 67-87, 74 x 90 = 68-64, 74 x 91 = 69-41, 74 x 92 = 70-18, 74 x 93 = 70-92, 74 x 94 = 71-69, 74 x 95 = 72-46, 74 x 96 = 73-23, 
75 x 1 = 0-75, 75 x 2 = 1-53, 75 x 3 = 2-31, 75 x 4 = 3-9, 75 x 5 = 3-84, 75 x 6 = 4-62, 75 x 7 = 5-40, 75 x 8 = 6-18, 75 x 9 = 6-93, 75 x 10 = 7-71, 75 x 11 = 8-49, 75 x 12 = 9-27, 75 x 13 = 10-5, 75 x 14 = 10-80, 75 x 15 = 11-58, 75 x 16 = 12-36, 75 x 17 = 13-14, 75 x 18 = 13-89, 75 x 19 = 14-67, 75 x 20 = 15-45, 75 x 21 = 16-23, 75 x 22 = 17-1, 75 x 23 = 17-76, 75 x 24 = 18-54, 75 x 25 = 19-32, 75 x 26 = 20-10, 75 x 27 = 20-85, 75 x 28 = 21-63, 75 x 29 = 22-41, 75 x 30 = 23-19, 75 x 31 = 23-94, 75 x 32 = 24-72, 75 x 33 = 25-50, 75 x 34 = 26-28, 75 x 35 = 27-6, 75 x 36 = 27-81, 75 x 37 = 28-59, 75 x 38 = 29-37, 75 x 39 = 30-15, 75 x 40 = 30-90, 75 x 41 = 31-68, 75 x 42 = 32-46, 75 x 43 = 33-24, 75 x 44 = 34-2, 75 x 45 = 34-77, 75 x 46 = 35-55, 75 x 47 = 36-33, 75 x 48 = 37-11, 75 x 49 = 37-86, 75 x 50 = 38-64, 75 x 51 = 39-42, 75 x 52 = 40-20, 75 x 53 = 40-95, 75 x 54 = 41-73, 75 x 55 = 42-51, 75 x 56 = 43-29, 75 x 57 = 44-7, 75 x 58 = 44-82, 75 x 59 = 45-60, 75 x 60 = 46-38, 75 x 61 = 47-16, 75 x 62 = 47-91, 75 x 63 = 48-69, 75 x 64 = 49-47, 75 x 65 = 50-25, 75 x 66 = 51-3, 75 x 67 = 51-78, 75 x 68 = 52-56, 75 x 69 = 53-34, 75 x 70 = 54-12, 75 x 71 = 54-87, 75 x 72 = 55-65, 75 x 73 = 56-43, 75 x 74 = 57-21, 75 x 75 = 57-96, 75 x 76 = 58-74, 75 x 77 = 59-52, 75 x 78 = 60-30, 75 x 79 = 61-8, 75 x 80 = 61-83, 75 x 81 = 62-61, 75 x 82 = 63-39, 75 x 83 = 64-17, 75 x 84 = 64-92, 75 x 85 = 65-70, 75 x 86 = 66-48, 75 x 87 = 67-26, 75 x 88 = 68-4, 75 x 89 = 68-79, 75 x 90 = 69-57, 75 x 91 = 70-35, 75 x 92 = 71-13, 75 x 93 = 71-88, 75 x 94 = 72-66, 75 x 95 = 73-44, 75 x 96 = 74-22, 
76 x 1 = 0-76, 76 x 2 = 1-55, 76 x 3 = 2-34, 76 x 4 = 3-13, 76 x 5 = 3-89, 76 x 6 = 4-68, 76 x 7 = 5-47, 76 x 8 = 6-26, 76 x 9 = 7-5, 76 x 10 = 7-81, 76 x 11 = 8-60, 76 x 12 = 9-39, 76 x 13 = 10-18, 76 x 14 = 10-94, 76 x 15 = 11-73, 76 x 16 = 12-52, 76 x 17 = 13-31, 76 x 18 = 14-10, 76 x 19 = 14-86, 76 x 20 = 15-65, 76 x 21 = 16-44, 76 x 22 = 17-23, 76 x 23 = 18-2, 76 x 24 = 18-78, 76 x 25 = 19-57, 76 x 26 = 20-36, 76 x 27 = 21-15, 76 x 28 = 21-91, 76 x 29 = 22-70, 76 x 30 = 23-49, 76 x 31 = 24-28, 76 x 32 = 25-7, 76 x 33 = 25-83, 76 x 34 = 26-62, 76 x 35 = 27-41, 76 x 36 = 28-20, 76 x 37 = 28-96, 76 x 38 = 29-75, 76 x 39 = 30-54, 76 x 40 = 31-33, 76 x 41 = 32-12, 76 x 42 = 32-88, 76 x 43 = 33-67, 76 x 44 = 34-46, 76 x 45 = 35-25, 76 x 46 = 36-4, 76 x 47 = 36-80, 76 x 48 = 37-59, 76 x 49 = 38-38, 76 x 50 = 39-17, 76 x 51 = 39-93, 76 x 52 = 40-72, 76 x 53 = 41-51, 76 x 54 = 42-30, 76 x 55 = 43-9, 76 x 56 = 43-85, 76 x 57 = 44-64, 76 x 58 = 45-43, 76 x 59 = 46-22, 76 x 60 = 47-1, 76 x 61 = 47-77, 76 x 62 = 48-56, 76 x 63 = 49-35, 76 x 64 = 50-14, 76 x 65 = 50-90, 76 x 66 = 51-69, 76 x 67 = 52-48, 76 x 68 = 53-27, 76 x 69 = 54-6, 76 x 70 = 54-82, 76 x 71 = 55-61, 76 x 72 = 56-40, 76 x 73 = 57-19, 76 x 74 = 57-95, 76 x 75 = 58-74, 76 x 76 = 59-53, 76 x 77 = 60-32, 76 x 78 = 61-11, 76 x 79 = 61-87, 76 x 80 = 62-66, 76 x 81 = 63-45, 76 x 82 = 64-24, 76 x 83 = 65-3, 76 x 84 = 65-79, 76 x 85 = 66-58, 76 x 86 = 67-37, 76 x 87 = 68-16, 76 x 88 = 68-92, 76 x 89 = 69-71, 76 x 90 = 70-50, 76 x 91 = 71-29, 76 x 92 = 72-8, 76 x 93 = 72-84, 76 x 94 = 73-63, 76 x 95 = 74-42, 76 x 96 = 75-21, 
