66 x 1 = 0-66, 66 x 2 = 1-39, 66 x 3 = 2-12, 66 x 4 = 2-78, 66 x 5 = 3-51, 66 x 6 = 4-24, 66 x 7 = 4-90, 66 x 8 = 5-63, 66 x 9 = 6-36, 66 x 10 = 7-9, 66 x 11 = 7-75, 66 x 12 = 8-48, 66 x 13 = 9-21, 66 x 14 = 9-87, 66 x 15 = 10-60, 66 x 16 = 11-33, 66 x 17 = 12-6, 66 x 18 = 12-72, 66 x 19 = 13-45, 66 x 20 = 14-18, 66 x 21 = 14-84, 66 x 22 = 15-57, 66 x 23 = 16-30, 66 x 24 = 17-3, 66 x 25 = 17-69, 66 x 26 = 18-42, 66 x 27 = 19-15, 66 x 28 = 19-81, 66 x 29 = 20-54, 66 x 30 = 21-27, 66 x 31 = 22-0, 66 x 32 = 22-66, 66 x 33 = 23-39, 66 x 34 = 24-12, 66 x 35 = 24-78, 66 x 36 = 25-51, 66 x 37 = 26-24, 66 x 38 = 26-90, 66 x 39 = 27-63, 66 x 40 = 28-36, 66 x 41 = 29-9, 66 x 42 = 29-75, 66 x 43 = 30-48, 66 x 44 = 31-21, 66 x 45 = 31-87, 66 x 46 = 32-60, 66 x 47 = 33-33, 66 x 48 = 34-6, 66 x 49 = 34-72, 66 x 50 = 35-45, 66 x 51 = 36-18, 66 x 52 = 36-84, 66 x 53 = 37-57, 66 x 54 = 38-30, 66 x 55 = 39-3, 66 x 56 = 39-69, 66 x 57 = 40-42, 66 x 58 = 41-15, 66 x 59 = 41-81, 66 x 60 = 42-54, 66 x 61 = 43-27, 66 x 62 = 44-0, 66 x 63 = 44-66, 66 x 64 = 45-39, 66 x 65 = 46-12, 66 x 66 = 46-78, 66 x 67 = 47-51, 66 x 68 = 48-24, 66 x 69 = 48-90, 66 x 70 = 49-63, 66 x 71 = 50-36, 66 x 72 = 51-9, 66 x 73 = 51-75, 66 x 74 = 52-48, 66 x 75 = 53-21, 66 x 76 = 53-87, 66 x 77 = 54-60, 66 x 78 = 55-33, 66 x 79 = 56-6, 66 x 80 = 56-72, 66 x 81 = 57-45, 66 x 82 = 58-18, 66 x 83 = 58-84, 66 x 84 = 59-57, 66 x 85 = 60-30, 66 x 86 = 61-3, 66 x 87 = 61-69, 66 x 88 = 62-42, 66 x 89 = 63-15, 66 x 90 = 63-81, 66 x 91 = 64-54, 66 x 92 = 65-27, 
67 x 1 = 0-67, 67 x 2 = 1-41, 67 x 3 = 2-15, 67 x 4 = 2-82, 67 x 5 = 3-56, 67 x 6 = 4-30, 67 x 7 = 5-4, 67 x 8 = 5-71, 67 x 9 = 6-45, 67 x 10 = 7-19, 67 x 11 = 7-86, 67 x 12 = 8-60, 67 x 13 = 9-34, 67 x 14 = 10-8, 67 x 15 = 10-75, 67 x 16 = 11-49, 67 x 17 = 12-23, 67 x 18 = 12-90, 67 x 19 = 13-64, 67 x 20 = 14-38, 67 x 21 = 15-12, 67 x 22 = 15-79, 67 x 23 = 16-53, 67 x 24 = 17-27, 67 x 25 = 18-1, 67 x 26 = 18-68, 67 x 27 = 19-42, 67 x 28 = 20-16, 67 x 29 = 20-83, 67 x 30 = 21-57, 67 x 31 = 22-31, 67 x 32 = 23-5, 67 x 33 = 23-72, 67 x 34 = 24-46, 67 x 35 = 25-20, 67 x 36 = 25-87, 67 x 37 = 26-61, 67 x 38 = 27-35, 67 x 39 = 28-9, 67 x 40 = 28-76, 67 x 41 = 29-50, 67 x 42 = 30-24, 67 x 43 = 30-91, 67 x 44 = 31-65, 67 x 45 = 32-39, 67 x 46 = 33-13, 67 x 47 = 33-80, 67 x 48 = 34-54, 67 x 49 = 35-28, 67 x 50 = 36-2, 67 x 51 = 36-69, 67 x 52 = 37-43, 67 x 53 = 38-17, 67 x 54 = 38-84, 67 x 55 = 39-58, 67 x 56 = 40-32, 67 x 57 = 41-6, 67 x 58 = 41-73, 67 x 59 = 42-47, 67 x 60 = 43-21, 67 x 61 = 43-88, 67 x 62 = 44-62, 67 x 63 = 45-36, 67 x 64 = 46-10, 67 x 65 = 46-77, 67 x 66 = 47-51, 67 x 67 = 48-25, 67 x 68 = 48-92, 67 x 69 = 49-66, 67 x 70 = 50-40, 67 x 71 = 51-14, 67 x 72 = 51-81, 67 x 73 = 52-55, 67 x 74 = 53-29, 67 x 75 = 54-3, 67 x 76 = 54-70, 67 x 77 = 55-44, 67 x 78 = 56-18, 67 x 79 = 56-85, 67 x 80 = 57-59, 67 x 81 = 58-33, 67 x 82 = 59-7, 67 x 83 = 59-74, 67 x 84 = 60-48, 67 x 85 = 61-22, 67 x 86 = 61-89, 67 x 87 = 62-63, 67 x 88 = 63-37, 67 x 89 = 64-11, 67 x 90 = 64-78, 67 x 91 = 65-52, 67 x 92 = 66-26, 
68 x 1 = 0-68, 68 x 2 = 1-43, 68 x 3 = 2-18, 68 x 4 = 2-86, 68 x 5 = 3-61, 68 x 6 = 4-36, 68 x 7 = 5-11, 68 x 8 = 5-79, 68 x 9 = 6-54, 68 x 10 = 7-29, 68 x 11 = 8-4, 68 x 12 = 8-72, 68 x 13 = 9-47, 68 x 14 = 10-22, 68 x 15 = 10-90, 68 x 16 = 11-65, 68 x 17 = 12-40, 68 x 18 = 13-15, 68 x 19 = 13-83, 68 x 20 = 14-58, 68 x 21 = 15-33, 68 x 22 = 16-8, 68 x 23 = 16-76, 68 x 24 = 17-51, 68 x 25 = 18-26, 68 x 26 = 19-1, 68 x 27 = 19-69, 68 x 28 = 20-44, 68 x 29 = 21-19, 68 x 30 = 21-87, 68 x 31 = 22-62, 68 x 32 = 23-37, 68 x 33 = 24-12, 68 x 34 = 24-80, 68 x 35 = 25-55, 68 x 36 = 26-30, 68 x 37 = 27-5, 68 x 38 = 27-73, 68 x 39 = 28-48, 68 x 40 = 29-23, 68 x 41 = 29-91, 68 x 42 = 30-66, 68 x 43 = 31-41, 68 x 44 = 32-16, 68 x 45 = 32-84, 68 x 46 = 33-59, 68 x 47 = 34-34, 68 x 48 = 35-9, 68 x 49 = 35-77, 68 x 50 = 36-52, 68 x 51 = 37-27, 68 x 52 = 38-2, 68 x 53 = 38-70, 68 x 54 = 39-45, 68 x 55 = 40-20, 68 x 56 = 40-88, 68 x 57 = 41-63, 68 x 58 = 42-38, 68 x 59 = 43-13, 68 x 60 = 43-81, 68 x 61 = 44-56, 68 x 62 = 45-31, 68 x 63 = 46-6, 68 x 64 = 46-74, 68 x 65 = 47-49, 68 x 66 = 48-24, 68 x 67 = 48-92, 68 x 68 = 49-67, 68 x 69 = 50-42, 68 x 70 = 51-17, 68 x 71 = 51-85, 68 x 72 = 52-60, 68 x 73 = 53-35, 68 x 74 = 54-10, 68 x 75 = 54-78, 68 x 76 = 55-53, 68 x 77 = 56-28, 68 x 78 = 57-3, 68 x 79 = 57-71, 68 x 80 = 58-46, 68 x 81 = 59-21, 68 x 82 = 59-89, 68 x 83 = 60-64, 68 x 84 = 61-39, 68 x 85 = 62-14, 68 x 86 = 62-82, 68 x 87 = 63-57, 68 x 88 = 64-32, 68 x 89 = 65-7, 68 x 90 = 65-75, 68 x 91 = 66-50, 68 x 92 = 67-25, 
69 x 1 = 0-69, 69 x 2 = 1-45, 69 x 3 = 2-21, 69 x 4 = 2-90, 69 x 5 = 3-66, 69 x 6 = 4-42, 69 x 7 = 5-18, 69 x 8 = 5-87, 69 x 9 = 6-63, 69 x 10 = 7-39, 69 x 11 = 8-15, 69 x 12 = 8-84, 69 x 13 = 9-60, 69 x 14 = 10-36, 69 x 15 = 11-12, 69 x 16 = 11-81, 69 x 17 = 12-57, 69 x 18 = 13-33, 69 x 19 = 14-9, 69 x 20 = 14-78, 69 x 21 = 15-54, 69 x 22 = 16-30, 69 x 23 = 17-6, 69 x 24 = 17-75, 69 x 25 = 18-51, 69 x 26 = 19-27, 69 x 27 = 20-3, 69 x 28 = 20-72, 69 x 29 = 21-48, 69 x 30 = 22-24, 69 x 31 = 23-0, 69 x 32 = 23-69, 69 x 33 = 24-45, 69 x 34 = 25-21, 69 x 35 = 25-90, 69 x 36 = 26-66, 69 x 37 = 27-42, 69 x 38 = 28-18, 69 x 39 = 28-87, 69 x 40 = 29-63, 69 x 41 = 30-39, 69 x 42 = 31-15, 69 x 43 = 31-84, 69 x 44 = 32-60, 69 x 45 = 33-36, 69 x 46 = 34-12, 69 x 47 = 34-81, 69 x 48 = 35-57, 69 x 49 = 36-33, 69 x 50 = 37-9, 69 x 51 = 37-78, 69 x 52 = 38-54, 69 x 53 = 39-30, 69 x 54 = 40-6, 69 x 55 = 40-75, 69 x 56 = 41-51, 69 x 57 = 42-27, 69 x 58 = 43-3, 69 x 59 = 43-72, 69 x 60 = 44-48, 69 x 61 = 45-24, 69 x 62 = 46-0, 69 x 63 = 46-69, 69 x 64 = 47-45, 69 x 65 = 48-21, 69 x 66 = 48-90, 69 x 67 = 49-66, 69 x 68 = 50-42, 69 x 69 = 51-18, 69 x 70 = 51-87, 69 x 71 = 52-63, 69 x 72 = 53-39, 69 x 73 = 54-15, 69 x 74 = 54-84, 69 x 75 = 55-60, 69 x 76 = 56-36, 69 x 77 = 57-12, 69 x 78 = 57-81, 69 x 79 = 58-57, 69 x 80 = 59-33, 69 x 81 = 60-9, 69 x 82 = 60-78, 69 x 83 = 61-54, 69 x 84 = 62-30, 69 x 85 = 63-6, 69 x 86 = 63-75, 69 x 87 = 64-51, 69 x 88 = 65-27, 69 x 89 = 66-3, 69 x 90 = 66-72, 69 x 91 = 67-48, 69 x 92 = 68-24, 
70 x 1 = 0-70, 70 x 2 = 1-47, 70 x 3 = 2-24, 70 x 4 = 3-1, 70 x 5 = 3-71, 70 x 6 = 4-48, 70 x 7 = 5-25, 70 x 8 = 6-2, 70 x 9 = 6-72, 70 x 10 = 7-49, 70 x 11 = 8-26, 70 x 12 = 9-3, 70 x 13 = 9-73, 70 x 14 = 10-50, 70 x 15 = 11-27, 70 x 16 = 12-4, 70 x 17 = 12-74, 70 x 18 = 13-51, 70 x 19 = 14-28, 70 x 20 = 15-5, 70 x 21 = 15-75, 70 x 22 = 16-52, 70 x 23 = 17-29, 70 x 24 = 18-6, 70 x 25 = 18-76, 70 x 26 = 19-53, 70 x 27 = 20-30, 70 x 28 = 21-7, 70 x 29 = 21-77, 70 x 30 = 22-54, 70 x 31 = 23-31, 70 x 32 = 24-8, 70 x 33 = 24-78, 70 x 34 = 25-55, 70 x 35 = 26-32, 70 x 36 = 27-9, 70 x 37 = 27-79, 70 x 38 = 28-56, 70 x 39 = 29-33, 70 x 40 = 30-10, 70 x 41 = 30-80, 70 x 42 = 31-57, 70 x 43 = 32-34, 70 x 44 = 33-11, 70 x 45 = 33-81, 70 x 46 = 34-58, 70 x 47 = 35-35, 70 x 48 = 36-12, 70 x 49 = 36-82, 70 x 50 = 37-59, 70 x 51 = 38-36, 70 x 52 = 39-13, 70 x 53 = 39-83, 70 x 54 = 40-60, 70 x 55 = 41-37, 70 x 56 = 42-14, 70 x 57 = 42-84, 70 x 58 = 43-61, 70 x 59 = 44-38, 70 x 60 = 45-15, 70 x 61 = 45-85, 70 x 62 = 46-62, 70 x 63 = 47-39, 70 x 64 = 48-16, 70 x 65 = 48-86, 70 x 66 = 49-63, 70 x 67 = 50-40, 70 x 68 = 51-17, 70 x 69 = 51-87, 70 x 70 = 52-64, 70 x 71 = 53-41, 70 x 72 = 54-18, 70 x 73 = 54-88, 70 x 74 = 55-65, 70 x 75 = 56-42, 70 x 76 = 57-19, 70 x 77 = 57-89, 70 x 78 = 58-66, 70 x 79 = 59-43, 70 x 80 = 60-20, 70 x 81 = 60-90, 70 x 82 = 61-67, 70 x 83 = 62-44, 70 x 84 = 63-21, 70 x 85 = 63-91, 70 x 86 = 64-68, 70 x 87 = 65-45, 70 x 88 = 66-22, 70 x 89 = 66-92, 70 x 90 = 67-69, 70 x 91 = 68-46, 70 x 92 = 69-23, 
71 x 1 = 0-71, 71 x 2 = 1-49, 71 x 3 = 2-27, 71 x 4 = 3-5, 71 x 5 = 3-76, 71 x 6 = 4-54, 71 x 7 = 5-32, 71 x 8 = 6-10, 71 x 9 = 6-81, 71 x 10 = 7-59, 71 x 11 = 8-37, 71 x 12 = 9-15, 71 x 13 = 9-86, 71 x 14 = 10-64, 71 x 15 = 11-42, 71 x 16 = 12-20, 71 x 17 = 12-91, 71 x 18 = 13-69, 71 x 19 = 14-47, 71 x 20 = 15-25, 71 x 21 = 16-3, 71 x 22 = 16-74, 71 x 23 = 17-52, 71 x 24 = 18-30, 71 x 25 = 19-8, 71 x 26 = 19-79, 71 x 27 = 20-57, 71 x 28 = 21-35, 71 x 29 = 22-13, 71 x 30 = 22-84, 71 x 31 = 23-62, 71 x 32 = 24-40, 71 x 33 = 25-18, 71 x 34 = 25-89, 71 x 35 = 26-67, 71 x 36 = 27-45, 71 x 37 = 28-23, 71 x 38 = 29-1, 71 x 39 = 29-72, 71 x 40 = 30-50, 71 x 41 = 31-28, 71 x 42 = 32-6, 71 x 43 = 32-77, 71 x 44 = 33-55, 71 x 45 = 34-33, 71 x 46 = 35-11, 71 x 47 = 35-82, 71 x 48 = 36-60, 71 x 49 = 37-38, 71 x 50 = 38-16, 71 x 51 = 38-87, 71 x 52 = 39-65, 71 x 53 = 40-43, 71 x 54 = 41-21, 71 x 55 = 41-92, 71 x 56 = 42-70, 71 x 57 = 43-48, 71 x 58 = 44-26, 71 x 59 = 45-4, 71 x 60 = 45-75, 71 x 61 = 46-53, 71 x 62 = 47-31, 71 x 63 = 48-9, 71 x 64 = 48-80, 71 x 65 = 49-58, 71 x 66 = 50-36, 71 x 67 = 51-14, 71 x 68 = 51-85, 71 x 69 = 52-63, 71 x 70 = 53-41, 71 x 71 = 54-19, 71 x 72 = 54-90, 71 x 73 = 55-68, 71 x 74 = 56-46, 71 x 75 = 57-24, 71 x 76 = 58-2, 71 x 77 = 58-73, 71 x 78 = 59-51, 71 x 79 = 60-29, 71 x 80 = 61-7, 71 x 81 = 61-78, 71 x 82 = 62-56, 71 x 83 = 63-34, 71 x 84 = 64-12, 71 x 85 = 64-83, 71 x 86 = 65-61, 71 x 87 = 66-39, 71 x 88 = 67-17, 71 x 89 = 67-88, 71 x 90 = 68-66, 71 x 91 = 69-44, 71 x 92 = 70-22, 
72 x 1 = 0-72, 72 x 2 = 1-51, 72 x 3 = 2-30, 72 x 4 = 3-9, 72 x 5 = 3-81, 72 x 6 = 4-60, 72 x 7 = 5-39, 72 x 8 = 6-18, 72 x 9 = 6-90, 72 x 10 = 7-69, 72 x 11 = 8-48, 72 x 12 = 9-27, 72 x 13 = 10-6, 72 x 14 = 10-78, 72 x 15 = 11-57, 72 x 16 = 12-36, 72 x 17 = 13-15, 72 x 18 = 13-87, 72 x 19 = 14-66, 72 x 20 = 15-45, 72 x 21 = 16-24, 72 x 22 = 17-3, 72 x 23 = 17-75, 72 x 24 = 18-54, 72 x 25 = 19-33, 72 x 26 = 20-12, 72 x 27 = 20-84, 72 x 28 = 21-63, 72 x 29 = 22-42, 72 x 30 = 23-21, 72 x 31 = 24-0, 72 x 32 = 24-72, 72 x 33 = 25-51, 72 x 34 = 26-30, 72 x 35 = 27-9, 72 x 36 = 27-81, 72 x 37 = 28-60, 72 x 38 = 29-39, 72 x 39 = 30-18, 72 x 40 = 30-90, 72 x 41 = 31-69, 72 x 42 = 32-48, 72 x 43 = 33-27, 72 x 44 = 34-6, 72 x 45 = 34-78, 72 x 46 = 35-57, 72 x 47 = 36-36, 72 x 48 = 37-15, 72 x 49 = 37-87, 72 x 50 = 38-66, 72 x 51 = 39-45, 72 x 52 = 40-24, 72 x 53 = 41-3, 72 x 54 = 41-75, 72 x 55 = 42-54, 72 x 56 = 43-33, 72 x 57 = 44-12, 72 x 58 = 44-84, 72 x 59 = 45-63, 72 x 60 = 46-42, 72 x 61 = 47-21, 72 x 62 = 48-0, 72 x 63 = 48-72, 72 x 64 = 49-51, 72 x 65 = 50-30, 72 x 66 = 51-9, 72 x 67 = 51-81, 72 x 68 = 52-60, 72 x 69 = 53-39, 72 x 70 = 54-18, 72 x 71 = 54-90, 72 x 72 = 55-69, 72 x 73 = 56-48, 72 x 74 = 57-27, 72 x 75 = 58-6, 72 x 76 = 58-78, 72 x 77 = 59-57, 72 x 78 = 60-36, 72 x 79 = 61-15, 72 x 80 = 61-87, 72 x 81 = 62-66, 72 x 82 = 63-45, 72 x 83 = 64-24, 72 x 84 = 65-3, 72 x 85 = 65-75, 72 x 86 = 66-54, 72 x 87 = 67-33, 72 x 88 = 68-12, 72 x 89 = 68-84, 72 x 90 = 69-63, 72 x 91 = 70-42, 72 x 92 = 71-21, 
73 x 1 = 0-73, 73 x 2 = 1-53, 73 x 3 = 2-33, 73 x 4 = 3-13, 73 x 5 = 3-86, 73 x 6 = 4-66, 73 x 7 = 5-46, 73 x 8 = 6-26, 73 x 9 = 7-6, 73 x 10 = 7-79, 73 x 11 = 8-59, 73 x 12 = 9-39, 73 x 13 = 10-19, 73 x 14 = 10-92, 73 x 15 = 11-72, 73 x 16 = 12-52, 73 x 17 = 13-32, 73 x 18 = 14-12, 73 x 19 = 14-85, 73 x 20 = 15-65, 73 x 21 = 16-45, 73 x 22 = 17-25, 73 x 23 = 18-5, 73 x 24 = 18-78, 73 x 25 = 19-58, 73 x 26 = 20-38, 73 x 27 = 21-18, 73 x 28 = 21-91, 73 x 29 = 22-71, 73 x 30 = 23-51, 73 x 31 = 24-31, 73 x 32 = 25-11, 73 x 33 = 25-84, 73 x 34 = 26-64, 73 x 35 = 27-44, 73 x 36 = 28-24, 73 x 37 = 29-4, 73 x 38 = 29-77, 73 x 39 = 30-57, 73 x 40 = 31-37, 73 x 41 = 32-17, 73 x 42 = 32-90, 73 x 43 = 33-70, 73 x 44 = 34-50, 73 x 45 = 35-30, 73 x 46 = 36-10, 73 x 47 = 36-83, 73 x 48 = 37-63, 73 x 49 = 38-43, 73 x 50 = 39-23, 73 x 51 = 40-3, 73 x 52 = 40-76, 73 x 53 = 41-56, 73 x 54 = 42-36, 73 x 55 = 43-16, 73 x 56 = 43-89, 73 x 57 = 44-69, 73 x 58 = 45-49, 73 x 59 = 46-29, 73 x 60 = 47-9, 73 x 61 = 47-82, 73 x 62 = 48-62, 73 x 63 = 49-42, 73 x 64 = 50-22, 73 x 65 = 51-2, 73 x 66 = 51-75, 73 x 67 = 52-55, 73 x 68 = 53-35, 73 x 69 = 54-15, 73 x 70 = 54-88, 73 x 71 = 55-68, 73 x 72 = 56-48, 73 x 73 = 57-28, 73 x 74 = 58-8, 73 x 75 = 58-81, 73 x 76 = 59-61, 73 x 77 = 60-41, 73 x 78 = 61-21, 73 x 79 = 62-1, 73 x 80 = 62-74, 73 x 81 = 63-54, 73 x 82 = 64-34, 73 x 83 = 65-14, 73 x 84 = 65-87, 73 x 85 = 66-67, 73 x 86 = 67-47, 73 x 87 = 68-27, 73 x 88 = 69-7, 73 x 89 = 69-80, 73 x 90 = 70-60, 73 x 91 = 71-40, 73 x 92 = 72-20, 
74 x 1 = 0-74, 74 x 2 = 1-55, 74 x 3 = 2-36, 74 x 4 = 3-17, 74 x 5 = 3-91, 74 x 6 = 4-72, 74 x 7 = 5-53, 74 x 8 = 6-34, 74 x 9 = 7-15, 74 x 10 = 7-89, 74 x 11 = 8-70, 74 x 12 = 9-51, 74 x 13 = 10-32, 74 x 14 = 11-13, 74 x 15 = 11-87, 74 x 16 = 12-68, 74 x 17 = 13-49, 74 x 18 = 14-30, 74 x 19 = 15-11, 74 x 20 = 15-85, 74 x 21 = 16-66, 74 x 22 = 17-47, 74 x 23 = 18-28, 74 x 24 = 19-9, 74 x 25 = 19-83, 74 x 26 = 20-64, 74 x 27 = 21-45, 74 x 28 = 22-26, 74 x 29 = 23-7, 74 x 30 = 23-81, 74 x 31 = 24-62, 74 x 32 = 25-43, 74 x 33 = 26-24, 74 x 34 = 27-5, 74 x 35 = 27-79, 74 x 36 = 28-60, 74 x 37 = 29-41, 74 x 38 = 30-22, 74 x 39 = 31-3, 74 x 40 = 31-77, 74 x 41 = 32-58, 74 x 42 = 33-39, 74 x 43 = 34-20, 74 x 44 = 35-1, 74 x 45 = 35-75, 74 x 46 = 36-56, 74 x 47 = 37-37, 74 x 48 = 38-18, 74 x 49 = 38-92, 74 x 50 = 39-73, 74 x 51 = 40-54, 74 x 52 = 41-35, 74 x 53 = 42-16, 74 x 54 = 42-90, 74 x 55 = 43-71, 74 x 56 = 44-52, 74 x 57 = 45-33, 74 x 58 = 46-14, 74 x 59 = 46-88, 74 x 60 = 47-69, 74 x 61 = 48-50, 74 x 62 = 49-31, 74 x 63 = 50-12, 74 x 64 = 50-86, 74 x 65 = 51-67, 74 x 66 = 52-48, 74 x 67 = 53-29, 74 x 68 = 54-10, 74 x 69 = 54-84, 74 x 70 = 55-65, 74 x 71 = 56-46, 74 x 72 = 57-27, 74 x 73 = 58-8, 74 x 74 = 58-82, 74 x 75 = 59-63, 74 x 76 = 60-44, 74 x 77 = 61-25, 74 x 78 = 62-6, 74 x 79 = 62-80, 74 x 80 = 63-61, 74 x 81 = 64-42, 74 x 82 = 65-23, 74 x 83 = 66-4, 74 x 84 = 66-78, 74 x 85 = 67-59, 74 x 86 = 68-40, 74 x 87 = 69-21, 74 x 88 = 70-2, 74 x 89 = 70-76, 74 x 90 = 71-57, 74 x 91 = 72-38, 74 x 92 = 73-19, 
75 x 1 = 0-75, 75 x 2 = 1-57, 75 x 3 = 2-39, 75 x 4 = 3-21, 75 x 5 = 4-3, 75 x 6 = 4-78, 75 x 7 = 5-60, 75 x 8 = 6-42, 75 x 9 = 7-24, 75 x 10 = 8-6, 75 x 11 = 8-81, 75 x 12 = 9-63, 75 x 13 = 10-45, 75 x 14 = 11-27, 75 x 15 = 12-9, 75 x 16 = 12-84, 75 x 17 = 13-66, 75 x 18 = 14-48, 75 x 19 = 15-30, 75 x 20 = 16-12, 75 x 21 = 16-87, 75 x 22 = 17-69, 75 x 23 = 18-51, 75 x 24 = 19-33, 75 x 25 = 20-15, 75 x 26 = 20-90, 75 x 27 = 21-72, 75 x 28 = 22-54, 75 x 29 = 23-36, 75 x 30 = 24-18, 75 x 31 = 25-0, 75 x 32 = 25-75, 75 x 33 = 26-57, 75 x 34 = 27-39, 75 x 35 = 28-21, 75 x 36 = 29-3, 75 x 37 = 29-78, 75 x 38 = 30-60, 75 x 39 = 31-42, 75 x 40 = 32-24, 75 x 41 = 33-6, 75 x 42 = 33-81, 75 x 43 = 34-63, 75 x 44 = 35-45, 75 x 45 = 36-27, 75 x 46 = 37-9, 75 x 47 = 37-84, 75 x 48 = 38-66, 75 x 49 = 39-48, 75 x 50 = 40-30, 75 x 51 = 41-12, 75 x 52 = 41-87, 75 x 53 = 42-69, 75 x 54 = 43-51, 75 x 55 = 44-33, 75 x 56 = 45-15, 75 x 57 = 45-90, 75 x 58 = 46-72, 75 x 59 = 47-54, 75 x 60 = 48-36, 75 x 61 = 49-18, 75 x 62 = 50-0, 75 x 63 = 50-75, 75 x 64 = 51-57, 75 x 65 = 52-39, 75 x 66 = 53-21, 75 x 67 = 54-3, 75 x 68 = 54-78, 75 x 69 = 55-60, 75 x 70 = 56-42, 75 x 71 = 57-24, 75 x 72 = 58-6, 75 x 73 = 58-81, 75 x 74 = 59-63, 75 x 75 = 60-45, 75 x 76 = 61-27, 75 x 77 = 62-9, 75 x 78 = 62-84, 75 x 79 = 63-66, 75 x 80 = 64-48, 75 x 81 = 65-30, 75 x 82 = 66-12, 75 x 83 = 66-87, 75 x 84 = 67-69, 75 x 85 = 68-51, 75 x 86 = 69-33, 75 x 87 = 70-15, 75 x 88 = 70-90, 75 x 89 = 71-72, 75 x 90 = 72-54, 75 x 91 = 73-36, 75 x 92 = 74-18, 
76 x 1 = 0-76, 76 x 2 = 1-59, 76 x 3 = 2-42, 76 x 4 = 3-25, 76 x 5 = 4-8, 76 x 6 = 4-84, 76 x 7 = 5-67, 76 x 8 = 6-50, 76 x 9 = 7-33, 76 x 10 = 8-16, 76 x 11 = 8-92, 76 x 12 = 9-75, 76 x 13 = 10-58, 76 x 14 = 11-41, 76 x 15 = 12-24, 76 x 16 = 13-7, 76 x 17 = 13-83, 76 x 18 = 14-66, 76 x 19 = 15-49, 76 x 20 = 16-32, 76 x 21 = 17-15, 76 x 22 = 17-91, 76 x 23 = 18-74, 76 x 24 = 19-57, 76 x 25 = 20-40, 76 x 26 = 21-23, 76 x 27 = 22-6, 76 x 28 = 22-82, 76 x 29 = 23-65, 76 x 30 = 24-48, 76 x 31 = 25-31, 76 x 32 = 26-14, 76 x 33 = 26-90, 76 x 34 = 27-73, 76 x 35 = 28-56, 76 x 36 = 29-39, 76 x 37 = 30-22, 76 x 38 = 31-5, 76 x 39 = 31-81, 76 x 40 = 32-64, 76 x 41 = 33-47, 76 x 42 = 34-30, 76 x 43 = 35-13, 76 x 44 = 35-89, 76 x 45 = 36-72, 76 x 46 = 37-55, 76 x 47 = 38-38, 76 x 48 = 39-21, 76 x 49 = 40-4, 76 x 50 = 40-80, 76 x 51 = 41-63, 76 x 52 = 42-46, 76 x 53 = 43-29, 76 x 54 = 44-12, 76 x 55 = 44-88, 76 x 56 = 45-71, 76 x 57 = 46-54, 76 x 58 = 47-37, 76 x 59 = 48-20, 76 x 60 = 49-3, 76 x 61 = 49-79, 76 x 62 = 50-62, 76 x 63 = 51-45, 76 x 64 = 52-28, 76 x 65 = 53-11, 76 x 66 = 53-87, 76 x 67 = 54-70, 76 x 68 = 55-53, 76 x 69 = 56-36, 76 x 70 = 57-19, 76 x 71 = 58-2, 76 x 72 = 58-78, 76 x 73 = 59-61, 76 x 74 = 60-44, 76 x 75 = 61-27, 76 x 76 = 62-10, 76 x 77 = 62-86, 76 x 78 = 63-69, 76 x 79 = 64-52, 76 x 80 = 65-35, 76 x 81 = 66-18, 76 x 82 = 67-1, 76 x 83 = 67-77, 76 x 84 = 68-60, 76 x 85 = 69-43, 76 x 86 = 70-26, 76 x 87 = 71-9, 76 x 88 = 71-85, 76 x 89 = 72-68, 76 x 90 = 73-51, 76 x 91 = 74-34, 76 x 92 = 75-17, 
