66 x 1 = 0-66, 66 x 2 = 1-25, 66 x 3 = 1-91, 66 x 4 = 2-50, 66 x 5 = 3-9, 66 x 6 = 3-75, 66 x 7 = 4-34, 66 x 8 = 4-100, 66 x 9 = 5-59, 66 x 10 = 6-18, 66 x 11 = 6-84, 66 x 12 = 7-43, 66 x 13 = 8-2, 66 x 14 = 8-68, 66 x 15 = 9-27, 66 x 16 = 9-93, 66 x 17 = 10-52, 66 x 18 = 11-11, 66 x 19 = 11-77, 66 x 20 = 12-36, 66 x 21 = 12-102, 66 x 22 = 13-61, 66 x 23 = 14-20, 66 x 24 = 14-86, 66 x 25 = 15-45, 66 x 26 = 16-4, 66 x 27 = 16-70, 66 x 28 = 17-29, 66 x 29 = 17-95, 66 x 30 = 18-54, 66 x 31 = 19-13, 66 x 32 = 19-79, 66 x 33 = 20-38, 66 x 34 = 20-104, 66 x 35 = 21-63, 66 x 36 = 22-22, 66 x 37 = 22-88, 66 x 38 = 23-47, 66 x 39 = 24-6, 66 x 40 = 24-72, 66 x 41 = 25-31, 66 x 42 = 25-97, 66 x 43 = 26-56, 66 x 44 = 27-15, 66 x 45 = 27-81, 66 x 46 = 28-40, 66 x 47 = 28-106, 66 x 48 = 29-65, 66 x 49 = 30-24, 66 x 50 = 30-90, 66 x 51 = 31-49, 66 x 52 = 32-8, 66 x 53 = 32-74, 66 x 54 = 33-33, 66 x 55 = 33-99, 66 x 56 = 34-58, 66 x 57 = 35-17, 66 x 58 = 35-83, 66 x 59 = 36-42, 66 x 60 = 37-1, 66 x 61 = 37-67, 66 x 62 = 38-26, 66 x 63 = 38-92, 66 x 64 = 39-51, 66 x 65 = 40-10, 66 x 66 = 40-76, 66 x 67 = 41-35, 66 x 68 = 41-101, 66 x 69 = 42-60, 66 x 70 = 43-19, 66 x 71 = 43-85, 66 x 72 = 44-44, 66 x 73 = 45-3, 66 x 74 = 45-69, 66 x 75 = 46-28, 66 x 76 = 46-94, 66 x 77 = 47-53, 66 x 78 = 48-12, 66 x 79 = 48-78, 66 x 80 = 49-37, 66 x 81 = 49-103, 66 x 82 = 50-62, 66 x 83 = 51-21, 66 x 84 = 51-87, 66 x 85 = 52-46, 66 x 86 = 53-5, 66 x 87 = 53-71, 66 x 88 = 54-30, 66 x 89 = 54-96, 66 x 90 = 55-55, 66 x 91 = 56-14, 66 x 92 = 56-80, 66 x 93 = 57-39, 66 x 94 = 57-105, 66 x 95 = 58-64, 66 x 96 = 59-23, 66 x 97 = 59-89, 66 x 98 = 60-48, 66 x 99 = 61-7, 66 x 100 = 61-73, 66 x 101 = 62-32, 66 x 102 = 62-98, 66 x 103 = 63-57, 66 x 104 = 64-16, 66 x 105 = 64-82, 66 x 106 = 65-41, 
67 x 1 = 0-67, 67 x 2 = 1-27, 67 x 3 = 1-94, 67 x 4 = 2-54, 67 x 5 = 3-14, 67 x 6 = 3-81, 67 x 7 = 4-41, 67 x 8 = 5-1, 67 x 9 = 5-68, 67 x 10 = 6-28, 67 x 11 = 6-95, 67 x 12 = 7-55, 67 x 13 = 8-15, 67 x 14 = 8-82, 67 x 15 = 9-42, 67 x 16 = 10-2, 67 x 17 = 10-69, 67 x 18 = 11-29, 67 x 19 = 11-96, 67 x 20 = 12-56, 67 x 21 = 13-16, 67 x 22 = 13-83, 67 x 23 = 14-43, 67 x 24 = 15-3, 67 x 25 = 15-70, 67 x 26 = 16-30, 67 x 27 = 16-97, 67 x 28 = 17-57, 67 x 29 = 18-17, 67 x 30 = 18-84, 67 x 31 = 19-44, 67 x 32 = 20-4, 67 x 33 = 20-71, 67 x 34 = 21-31, 67 x 35 = 21-98, 67 x 36 = 22-58, 67 x 37 = 23-18, 67 x 38 = 23-85, 67 x 39 = 24-45, 67 x 40 = 25-5, 67 x 41 = 25-72, 67 x 42 = 26-32, 67 x 43 = 26-99, 67 x 44 = 27-59, 67 x 45 = 28-19, 67 x 46 = 28-86, 67 x 47 = 29-46, 67 x 48 = 30-6, 67 x 49 = 30-73, 67 x 50 = 31-33, 67 x 51 = 31-100, 67 x 52 = 32-60, 67 x 53 = 33-20, 67 x 54 = 33-87, 67 x 55 = 34-47, 67 x 56 = 35-7, 67 x 57 = 35-74, 67 x 58 = 36-34, 67 x 59 = 36-101, 67 x 60 = 37-61, 67 x 61 = 38-21, 67 x 62 = 38-88, 67 x 63 = 39-48, 67 x 64 = 40-8, 67 x 65 = 40-75, 67 x 66 = 41-35, 67 x 67 = 41-102, 67 x 68 = 42-62, 67 x 69 = 43-22, 67 x 70 = 43-89, 67 x 71 = 44-49, 67 x 72 = 45-9, 67 x 73 = 45-76, 67 x 74 = 46-36, 67 x 75 = 46-103, 67 x 76 = 47-63, 67 x 77 = 48-23, 67 x 78 = 48-90, 67 x 79 = 49-50, 67 x 80 = 50-10, 67 x 81 = 50-77, 67 x 82 = 51-37, 67 x 83 = 51-104, 67 x 84 = 52-64, 67 x 85 = 53-24, 67 x 86 = 53-91, 67 x 87 = 54-51, 67 x 88 = 55-11, 67 x 89 = 55-78, 67 x 90 = 56-38, 67 x 91 = 56-105, 67 x 92 = 57-65, 67 x 93 = 58-25, 67 x 94 = 58-92, 67 x 95 = 59-52, 67 x 96 = 60-12, 67 x 97 = 60-79, 67 x 98 = 61-39, 67 x 99 = 61-106, 67 x 100 = 62-66, 67 x 101 = 63-26, 67 x 102 = 63-93, 67 x 103 = 64-53, 67 x 104 = 65-13, 67 x 105 = 65-80, 67 x 106 = 66-40, 
68 x 1 = 0-68, 68 x 2 = 1-29, 68 x 3 = 1-97, 68 x 4 = 2-58, 68 x 5 = 3-19, 68 x 6 = 3-87, 68 x 7 = 4-48, 68 x 8 = 5-9, 68 x 9 = 5-77, 68 x 10 = 6-38, 68 x 11 = 6-106, 68 x 12 = 7-67, 68 x 13 = 8-28, 68 x 14 = 8-96, 68 x 15 = 9-57, 68 x 16 = 10-18, 68 x 17 = 10-86, 68 x 18 = 11-47, 68 x 19 = 12-8, 68 x 20 = 12-76, 68 x 21 = 13-37, 68 x 22 = 13-105, 68 x 23 = 14-66, 68 x 24 = 15-27, 68 x 25 = 15-95, 68 x 26 = 16-56, 68 x 27 = 17-17, 68 x 28 = 17-85, 68 x 29 = 18-46, 68 x 30 = 19-7, 68 x 31 = 19-75, 68 x 32 = 20-36, 68 x 33 = 20-104, 68 x 34 = 21-65, 68 x 35 = 22-26, 68 x 36 = 22-94, 68 x 37 = 23-55, 68 x 38 = 24-16, 68 x 39 = 24-84, 68 x 40 = 25-45, 68 x 41 = 26-6, 68 x 42 = 26-74, 68 x 43 = 27-35, 68 x 44 = 27-103, 68 x 45 = 28-64, 68 x 46 = 29-25, 68 x 47 = 29-93, 68 x 48 = 30-54, 68 x 49 = 31-15, 68 x 50 = 31-83, 68 x 51 = 32-44, 68 x 52 = 33-5, 68 x 53 = 33-73, 68 x 54 = 34-34, 68 x 55 = 34-102, 68 x 56 = 35-63, 68 x 57 = 36-24, 68 x 58 = 36-92, 68 x 59 = 37-53, 68 x 60 = 38-14, 68 x 61 = 38-82, 68 x 62 = 39-43, 68 x 63 = 40-4, 68 x 64 = 40-72, 68 x 65 = 41-33, 68 x 66 = 41-101, 68 x 67 = 42-62, 68 x 68 = 43-23, 68 x 69 = 43-91, 68 x 70 = 44-52, 68 x 71 = 45-13, 68 x 72 = 45-81, 68 x 73 = 46-42, 68 x 74 = 47-3, 68 x 75 = 47-71, 68 x 76 = 48-32, 68 x 77 = 48-100, 68 x 78 = 49-61, 68 x 79 = 50-22, 68 x 80 = 50-90, 68 x 81 = 51-51, 68 x 82 = 52-12, 68 x 83 = 52-80, 68 x 84 = 53-41, 68 x 85 = 54-2, 68 x 86 = 54-70, 68 x 87 = 55-31, 68 x 88 = 55-99, 68 x 89 = 56-60, 68 x 90 = 57-21, 68 x 91 = 57-89, 68 x 92 = 58-50, 68 x 93 = 59-11, 68 x 94 = 59-79, 68 x 95 = 60-40, 68 x 96 = 61-1, 68 x 97 = 61-69, 68 x 98 = 62-30, 68 x 99 = 62-98, 68 x 100 = 63-59, 68 x 101 = 64-20, 68 x 102 = 64-88, 68 x 103 = 65-49, 68 x 104 = 66-10, 68 x 105 = 66-78, 68 x 106 = 67-39, 
69 x 1 = 0-69, 69 x 2 = 1-31, 69 x 3 = 1-100, 69 x 4 = 2-62, 69 x 5 = 3-24, 69 x 6 = 3-93, 69 x 7 = 4-55, 69 x 8 = 5-17, 69 x 9 = 5-86, 69 x 10 = 6-48, 69 x 11 = 7-10, 69 x 12 = 7-79, 69 x 13 = 8-41, 69 x 14 = 9-3, 69 x 15 = 9-72, 69 x 16 = 10-34, 69 x 17 = 10-103, 69 x 18 = 11-65, 69 x 19 = 12-27, 69 x 20 = 12-96, 69 x 21 = 13-58, 69 x 22 = 14-20, 69 x 23 = 14-89, 69 x 24 = 15-51, 69 x 25 = 16-13, 69 x 26 = 16-82, 69 x 27 = 17-44, 69 x 28 = 18-6, 69 x 29 = 18-75, 69 x 30 = 19-37, 69 x 31 = 19-106, 69 x 32 = 20-68, 69 x 33 = 21-30, 69 x 34 = 21-99, 69 x 35 = 22-61, 69 x 36 = 23-23, 69 x 37 = 23-92, 69 x 38 = 24-54, 69 x 39 = 25-16, 69 x 40 = 25-85, 69 x 41 = 26-47, 69 x 42 = 27-9, 69 x 43 = 27-78, 69 x 44 = 28-40, 69 x 45 = 29-2, 69 x 46 = 29-71, 69 x 47 = 30-33, 69 x 48 = 30-102, 69 x 49 = 31-64, 69 x 50 = 32-26, 69 x 51 = 32-95, 69 x 52 = 33-57, 69 x 53 = 34-19, 69 x 54 = 34-88, 69 x 55 = 35-50, 69 x 56 = 36-12, 69 x 57 = 36-81, 69 x 58 = 37-43, 69 x 59 = 38-5, 69 x 60 = 38-74, 69 x 61 = 39-36, 69 x 62 = 39-105, 69 x 63 = 40-67, 69 x 64 = 41-29, 69 x 65 = 41-98, 69 x 66 = 42-60, 69 x 67 = 43-22, 69 x 68 = 43-91, 69 x 69 = 44-53, 69 x 70 = 45-15, 69 x 71 = 45-84, 69 x 72 = 46-46, 69 x 73 = 47-8, 69 x 74 = 47-77, 69 x 75 = 48-39, 69 x 76 = 49-1, 69 x 77 = 49-70, 69 x 78 = 50-32, 69 x 79 = 50-101, 69 x 80 = 51-63, 69 x 81 = 52-25, 69 x 82 = 52-94, 69 x 83 = 53-56, 69 x 84 = 54-18, 69 x 85 = 54-87, 69 x 86 = 55-49, 69 x 87 = 56-11, 69 x 88 = 56-80, 69 x 89 = 57-42, 69 x 90 = 58-4, 69 x 91 = 58-73, 69 x 92 = 59-35, 69 x 93 = 59-104, 69 x 94 = 60-66, 69 x 95 = 61-28, 69 x 96 = 61-97, 69 x 97 = 62-59, 69 x 98 = 63-21, 69 x 99 = 63-90, 69 x 100 = 64-52, 69 x 101 = 65-14, 69 x 102 = 65-83, 69 x 103 = 66-45, 69 x 104 = 67-7, 69 x 105 = 67-76, 69 x 106 = 68-38, 
70 x 1 = 0-70, 70 x 2 = 1-33, 70 x 3 = 1-103, 70 x 4 = 2-66, 70 x 5 = 3-29, 70 x 6 = 3-99, 70 x 7 = 4-62, 70 x 8 = 5-25, 70 x 9 = 5-95, 70 x 10 = 6-58, 70 x 11 = 7-21, 70 x 12 = 7-91, 70 x 13 = 8-54, 70 x 14 = 9-17, 70 x 15 = 9-87, 70 x 16 = 10-50, 70 x 17 = 11-13, 70 x 18 = 11-83, 70 x 19 = 12-46, 70 x 20 = 13-9, 70 x 21 = 13-79, 70 x 22 = 14-42, 70 x 23 = 15-5, 70 x 24 = 15-75, 70 x 25 = 16-38, 70 x 26 = 17-1, 70 x 27 = 17-71, 70 x 28 = 18-34, 70 x 29 = 18-104, 70 x 30 = 19-67, 70 x 31 = 20-30, 70 x 32 = 20-100, 70 x 33 = 21-63, 70 x 34 = 22-26, 70 x 35 = 22-96, 70 x 36 = 23-59, 70 x 37 = 24-22, 70 x 38 = 24-92, 70 x 39 = 25-55, 70 x 40 = 26-18, 70 x 41 = 26-88, 70 x 42 = 27-51, 70 x 43 = 28-14, 70 x 44 = 28-84, 70 x 45 = 29-47, 70 x 46 = 30-10, 70 x 47 = 30-80, 70 x 48 = 31-43, 70 x 49 = 32-6, 70 x 50 = 32-76, 70 x 51 = 33-39, 70 x 52 = 34-2, 70 x 53 = 34-72, 70 x 54 = 35-35, 70 x 55 = 35-105, 70 x 56 = 36-68, 70 x 57 = 37-31, 70 x 58 = 37-101, 70 x 59 = 38-64, 70 x 60 = 39-27, 70 x 61 = 39-97, 70 x 62 = 40-60, 70 x 63 = 41-23, 70 x 64 = 41-93, 70 x 65 = 42-56, 70 x 66 = 43-19, 70 x 67 = 43-89, 70 x 68 = 44-52, 70 x 69 = 45-15, 70 x 70 = 45-85, 70 x 71 = 46-48, 70 x 72 = 47-11, 70 x 73 = 47-81, 70 x 74 = 48-44, 70 x 75 = 49-7, 70 x 76 = 49-77, 70 x 77 = 50-40, 70 x 78 = 51-3, 70 x 79 = 51-73, 70 x 80 = 52-36, 70 x 81 = 52-106, 70 x 82 = 53-69, 70 x 83 = 54-32, 70 x 84 = 54-102, 70 x 85 = 55-65, 70 x 86 = 56-28, 70 x 87 = 56-98, 70 x 88 = 57-61, 70 x 89 = 58-24, 70 x 90 = 58-94, 70 x 91 = 59-57, 70 x 92 = 60-20, 70 x 93 = 60-90, 70 x 94 = 61-53, 70 x 95 = 62-16, 70 x 96 = 62-86, 70 x 97 = 63-49, 70 x 98 = 64-12, 70 x 99 = 64-82, 70 x 100 = 65-45, 70 x 101 = 66-8, 70 x 102 = 66-78, 70 x 103 = 67-41, 70 x 104 = 68-4, 70 x 105 = 68-74, 70 x 106 = 69-37, 
71 x 1 = 0-71, 71 x 2 = 1-35, 71 x 3 = 1-106, 71 x 4 = 2-70, 71 x 5 = 3-34, 71 x 6 = 3-105, 71 x 7 = 4-69, 71 x 8 = 5-33, 71 x 9 = 5-104, 71 x 10 = 6-68, 71 x 11 = 7-32, 71 x 12 = 7-103, 71 x 13 = 8-67, 71 x 14 = 9-31, 71 x 15 = 9-102, 71 x 16 = 10-66, 71 x 17 = 11-30, 71 x 18 = 11-101, 71 x 19 = 12-65, 71 x 20 = 13-29, 71 x 21 = 13-100, 71 x 22 = 14-64, 71 x 23 = 15-28, 71 x 24 = 15-99, 71 x 25 = 16-63, 71 x 26 = 17-27, 71 x 27 = 17-98, 71 x 28 = 18-62, 71 x 29 = 19-26, 71 x 30 = 19-97, 71 x 31 = 20-61, 71 x 32 = 21-25, 71 x 33 = 21-96, 71 x 34 = 22-60, 71 x 35 = 23-24, 71 x 36 = 23-95, 71 x 37 = 24-59, 71 x 38 = 25-23, 71 x 39 = 25-94, 71 x 40 = 26-58, 71 x 41 = 27-22, 71 x 42 = 27-93, 71 x 43 = 28-57, 71 x 44 = 29-21, 71 x 45 = 29-92, 71 x 46 = 30-56, 71 x 47 = 31-20, 71 x 48 = 31-91, 71 x 49 = 32-55, 71 x 50 = 33-19, 71 x 51 = 33-90, 71 x 52 = 34-54, 71 x 53 = 35-18, 71 x 54 = 35-89, 71 x 55 = 36-53, 71 x 56 = 37-17, 71 x 57 = 37-88, 71 x 58 = 38-52, 71 x 59 = 39-16, 71 x 60 = 39-87, 71 x 61 = 40-51, 71 x 62 = 41-15, 71 x 63 = 41-86, 71 x 64 = 42-50, 71 x 65 = 43-14, 71 x 66 = 43-85, 71 x 67 = 44-49, 71 x 68 = 45-13, 71 x 69 = 45-84, 71 x 70 = 46-48, 71 x 71 = 47-12, 71 x 72 = 47-83, 71 x 73 = 48-47, 71 x 74 = 49-11, 71 x 75 = 49-82, 71 x 76 = 50-46, 71 x 77 = 51-10, 71 x 78 = 51-81, 71 x 79 = 52-45, 71 x 80 = 53-9, 71 x 81 = 53-80, 71 x 82 = 54-44, 71 x 83 = 55-8, 71 x 84 = 55-79, 71 x 85 = 56-43, 71 x 86 = 57-7, 71 x 87 = 57-78, 71 x 88 = 58-42, 71 x 89 = 59-6, 71 x 90 = 59-77, 71 x 91 = 60-41, 71 x 92 = 61-5, 71 x 93 = 61-76, 71 x 94 = 62-40, 71 x 95 = 63-4, 71 x 96 = 63-75, 71 x 97 = 64-39, 71 x 98 = 65-3, 71 x 99 = 65-74, 71 x 100 = 66-38, 71 x 101 = 67-2, 71 x 102 = 67-73, 71 x 103 = 68-37, 71 x 104 = 69-1, 71 x 105 = 69-72, 71 x 106 = 70-36, 
72 x 1 = 0-72, 72 x 2 = 1-37, 72 x 3 = 2-2, 72 x 4 = 2-74, 72 x 5 = 3-39, 72 x 6 = 4-4, 72 x 7 = 4-76, 72 x 8 = 5-41, 72 x 9 = 6-6, 72 x 10 = 6-78, 72 x 11 = 7-43, 72 x 12 = 8-8, 72 x 13 = 8-80, 72 x 14 = 9-45, 72 x 15 = 10-10, 72 x 16 = 10-82, 72 x 17 = 11-47, 72 x 18 = 12-12, 72 x 19 = 12-84, 72 x 20 = 13-49, 72 x 21 = 14-14, 72 x 22 = 14-86, 72 x 23 = 15-51, 72 x 24 = 16-16, 72 x 25 = 16-88, 72 x 26 = 17-53, 72 x 27 = 18-18, 72 x 28 = 18-90, 72 x 29 = 19-55, 72 x 30 = 20-20, 72 x 31 = 20-92, 72 x 32 = 21-57, 72 x 33 = 22-22, 72 x 34 = 22-94, 72 x 35 = 23-59, 72 x 36 = 24-24, 72 x 37 = 24-96, 72 x 38 = 25-61, 72 x 39 = 26-26, 72 x 40 = 26-98, 72 x 41 = 27-63, 72 x 42 = 28-28, 72 x 43 = 28-100, 72 x 44 = 29-65, 72 x 45 = 30-30, 72 x 46 = 30-102, 72 x 47 = 31-67, 72 x 48 = 32-32, 72 x 49 = 32-104, 72 x 50 = 33-69, 72 x 51 = 34-34, 72 x 52 = 34-106, 72 x 53 = 35-71, 72 x 54 = 36-36, 72 x 55 = 37-1, 72 x 56 = 37-73, 72 x 57 = 38-38, 72 x 58 = 39-3, 72 x 59 = 39-75, 72 x 60 = 40-40, 72 x 61 = 41-5, 72 x 62 = 41-77, 72 x 63 = 42-42, 72 x 64 = 43-7, 72 x 65 = 43-79, 72 x 66 = 44-44, 72 x 67 = 45-9, 72 x 68 = 45-81, 72 x 69 = 46-46, 72 x 70 = 47-11, 72 x 71 = 47-83, 72 x 72 = 48-48, 72 x 73 = 49-13, 72 x 74 = 49-85, 72 x 75 = 50-50, 72 x 76 = 51-15, 72 x 77 = 51-87, 72 x 78 = 52-52, 72 x 79 = 53-17, 72 x 80 = 53-89, 72 x 81 = 54-54, 72 x 82 = 55-19, 72 x 83 = 55-91, 72 x 84 = 56-56, 72 x 85 = 57-21, 72 x 86 = 57-93, 72 x 87 = 58-58, 72 x 88 = 59-23, 72 x 89 = 59-95, 72 x 90 = 60-60, 72 x 91 = 61-25, 72 x 92 = 61-97, 72 x 93 = 62-62, 72 x 94 = 63-27, 72 x 95 = 63-99, 72 x 96 = 64-64, 72 x 97 = 65-29, 72 x 98 = 65-101, 72 x 99 = 66-66, 72 x 100 = 67-31, 72 x 101 = 67-103, 72 x 102 = 68-68, 72 x 103 = 69-33, 72 x 104 = 69-105, 72 x 105 = 70-70, 72 x 106 = 71-35, 
73 x 1 = 0-73, 73 x 2 = 1-39, 73 x 3 = 2-5, 73 x 4 = 2-78, 73 x 5 = 3-44, 73 x 6 = 4-10, 73 x 7 = 4-83, 73 x 8 = 5-49, 73 x 9 = 6-15, 73 x 10 = 6-88, 73 x 11 = 7-54, 73 x 12 = 8-20, 73 x 13 = 8-93, 73 x 14 = 9-59, 73 x 15 = 10-25, 73 x 16 = 10-98, 73 x 17 = 11-64, 73 x 18 = 12-30, 73 x 19 = 12-103, 73 x 20 = 13-69, 73 x 21 = 14-35, 73 x 22 = 15-1, 73 x 23 = 15-74, 73 x 24 = 16-40, 73 x 25 = 17-6, 73 x 26 = 17-79, 73 x 27 = 18-45, 73 x 28 = 19-11, 73 x 29 = 19-84, 73 x 30 = 20-50, 73 x 31 = 21-16, 73 x 32 = 21-89, 73 x 33 = 22-55, 73 x 34 = 23-21, 73 x 35 = 23-94, 73 x 36 = 24-60, 73 x 37 = 25-26, 73 x 38 = 25-99, 73 x 39 = 26-65, 73 x 40 = 27-31, 73 x 41 = 27-104, 73 x 42 = 28-70, 73 x 43 = 29-36, 73 x 44 = 30-2, 73 x 45 = 30-75, 73 x 46 = 31-41, 73 x 47 = 32-7, 73 x 48 = 32-80, 73 x 49 = 33-46, 73 x 50 = 34-12, 73 x 51 = 34-85, 73 x 52 = 35-51, 73 x 53 = 36-17, 73 x 54 = 36-90, 73 x 55 = 37-56, 73 x 56 = 38-22, 73 x 57 = 38-95, 73 x 58 = 39-61, 73 x 59 = 40-27, 73 x 60 = 40-100, 73 x 61 = 41-66, 73 x 62 = 42-32, 73 x 63 = 42-105, 73 x 64 = 43-71, 73 x 65 = 44-37, 73 x 66 = 45-3, 73 x 67 = 45-76, 73 x 68 = 46-42, 73 x 69 = 47-8, 73 x 70 = 47-81, 73 x 71 = 48-47, 73 x 72 = 49-13, 73 x 73 = 49-86, 73 x 74 = 50-52, 73 x 75 = 51-18, 73 x 76 = 51-91, 73 x 77 = 52-57, 73 x 78 = 53-23, 73 x 79 = 53-96, 73 x 80 = 54-62, 73 x 81 = 55-28, 73 x 82 = 55-101, 73 x 83 = 56-67, 73 x 84 = 57-33, 73 x 85 = 57-106, 73 x 86 = 58-72, 73 x 87 = 59-38, 73 x 88 = 60-4, 73 x 89 = 60-77, 73 x 90 = 61-43, 73 x 91 = 62-9, 73 x 92 = 62-82, 73 x 93 = 63-48, 73 x 94 = 64-14, 73 x 95 = 64-87, 73 x 96 = 65-53, 73 x 97 = 66-19, 73 x 98 = 66-92, 73 x 99 = 67-58, 73 x 100 = 68-24, 73 x 101 = 68-97, 73 x 102 = 69-63, 73 x 103 = 70-29, 73 x 104 = 70-102, 73 x 105 = 71-68, 73 x 106 = 72-34, 
74 x 1 = 0-74, 74 x 2 = 1-41, 74 x 3 = 2-8, 74 x 4 = 2-82, 74 x 5 = 3-49, 74 x 6 = 4-16, 74 x 7 = 4-90, 74 x 8 = 5-57, 74 x 9 = 6-24, 74 x 10 = 6-98, 74 x 11 = 7-65, 74 x 12 = 8-32, 74 x 13 = 8-106, 74 x 14 = 9-73, 74 x 15 = 10-40, 74 x 16 = 11-7, 74 x 17 = 11-81, 74 x 18 = 12-48, 74 x 19 = 13-15, 74 x 20 = 13-89, 74 x 21 = 14-56, 74 x 22 = 15-23, 74 x 23 = 15-97, 74 x 24 = 16-64, 74 x 25 = 17-31, 74 x 26 = 17-105, 74 x 27 = 18-72, 74 x 28 = 19-39, 74 x 29 = 20-6, 74 x 30 = 20-80, 74 x 31 = 21-47, 74 x 32 = 22-14, 74 x 33 = 22-88, 74 x 34 = 23-55, 74 x 35 = 24-22, 74 x 36 = 24-96, 74 x 37 = 25-63, 74 x 38 = 26-30, 74 x 39 = 26-104, 74 x 40 = 27-71, 74 x 41 = 28-38, 74 x 42 = 29-5, 74 x 43 = 29-79, 74 x 44 = 30-46, 74 x 45 = 31-13, 74 x 46 = 31-87, 74 x 47 = 32-54, 74 x 48 = 33-21, 74 x 49 = 33-95, 74 x 50 = 34-62, 74 x 51 = 35-29, 74 x 52 = 35-103, 74 x 53 = 36-70, 74 x 54 = 37-37, 74 x 55 = 38-4, 74 x 56 = 38-78, 74 x 57 = 39-45, 74 x 58 = 40-12, 74 x 59 = 40-86, 74 x 60 = 41-53, 74 x 61 = 42-20, 74 x 62 = 42-94, 74 x 63 = 43-61, 74 x 64 = 44-28, 74 x 65 = 44-102, 74 x 66 = 45-69, 74 x 67 = 46-36, 74 x 68 = 47-3, 74 x 69 = 47-77, 74 x 70 = 48-44, 74 x 71 = 49-11, 74 x 72 = 49-85, 74 x 73 = 50-52, 74 x 74 = 51-19, 74 x 75 = 51-93, 74 x 76 = 52-60, 74 x 77 = 53-27, 74 x 78 = 53-101, 74 x 79 = 54-68, 74 x 80 = 55-35, 74 x 81 = 56-2, 74 x 82 = 56-76, 74 x 83 = 57-43, 74 x 84 = 58-10, 74 x 85 = 58-84, 74 x 86 = 59-51, 74 x 87 = 60-18, 74 x 88 = 60-92, 74 x 89 = 61-59, 74 x 90 = 62-26, 74 x 91 = 62-100, 74 x 92 = 63-67, 74 x 93 = 64-34, 74 x 94 = 65-1, 74 x 95 = 65-75, 74 x 96 = 66-42, 74 x 97 = 67-9, 74 x 98 = 67-83, 74 x 99 = 68-50, 74 x 100 = 69-17, 74 x 101 = 69-91, 74 x 102 = 70-58, 74 x 103 = 71-25, 74 x 104 = 71-99, 74 x 105 = 72-66, 74 x 106 = 73-33, 
75 x 1 = 0-75, 75 x 2 = 1-43, 75 x 3 = 2-11, 75 x 4 = 2-86, 75 x 5 = 3-54, 75 x 6 = 4-22, 75 x 7 = 4-97, 75 x 8 = 5-65, 75 x 9 = 6-33, 75 x 10 = 7-1, 75 x 11 = 7-76, 75 x 12 = 8-44, 75 x 13 = 9-12, 75 x 14 = 9-87, 75 x 15 = 10-55, 75 x 16 = 11-23, 75 x 17 = 11-98, 75 x 18 = 12-66, 75 x 19 = 13-34, 75 x 20 = 14-2, 75 x 21 = 14-77, 75 x 22 = 15-45, 75 x 23 = 16-13, 75 x 24 = 16-88, 75 x 25 = 17-56, 75 x 26 = 18-24, 75 x 27 = 18-99, 75 x 28 = 19-67, 75 x 29 = 20-35, 75 x 30 = 21-3, 75 x 31 = 21-78, 75 x 32 = 22-46, 75 x 33 = 23-14, 75 x 34 = 23-89, 75 x 35 = 24-57, 75 x 36 = 25-25, 75 x 37 = 25-100, 75 x 38 = 26-68, 75 x 39 = 27-36, 75 x 40 = 28-4, 75 x 41 = 28-79, 75 x 42 = 29-47, 75 x 43 = 30-15, 75 x 44 = 30-90, 75 x 45 = 31-58, 75 x 46 = 32-26, 75 x 47 = 32-101, 75 x 48 = 33-69, 75 x 49 = 34-37, 75 x 50 = 35-5, 75 x 51 = 35-80, 75 x 52 = 36-48, 75 x 53 = 37-16, 75 x 54 = 37-91, 75 x 55 = 38-59, 75 x 56 = 39-27, 75 x 57 = 39-102, 75 x 58 = 40-70, 75 x 59 = 41-38, 75 x 60 = 42-6, 75 x 61 = 42-81, 75 x 62 = 43-49, 75 x 63 = 44-17, 75 x 64 = 44-92, 75 x 65 = 45-60, 75 x 66 = 46-28, 75 x 67 = 46-103, 75 x 68 = 47-71, 75 x 69 = 48-39, 75 x 70 = 49-7, 75 x 71 = 49-82, 75 x 72 = 50-50, 75 x 73 = 51-18, 75 x 74 = 51-93, 75 x 75 = 52-61, 75 x 76 = 53-29, 75 x 77 = 53-104, 75 x 78 = 54-72, 75 x 79 = 55-40, 75 x 80 = 56-8, 75 x 81 = 56-83, 75 x 82 = 57-51, 75 x 83 = 58-19, 75 x 84 = 58-94, 75 x 85 = 59-62, 75 x 86 = 60-30, 75 x 87 = 60-105, 75 x 88 = 61-73, 75 x 89 = 62-41, 75 x 90 = 63-9, 75 x 91 = 63-84, 75 x 92 = 64-52, 75 x 93 = 65-20, 75 x 94 = 65-95, 75 x 95 = 66-63, 75 x 96 = 67-31, 75 x 97 = 67-106, 75 x 98 = 68-74, 75 x 99 = 69-42, 75 x 100 = 70-10, 75 x 101 = 70-85, 75 x 102 = 71-53, 75 x 103 = 72-21, 75 x 104 = 72-96, 75 x 105 = 73-64, 75 x 106 = 74-32, 
