71 x 1 = 0-71, 71 x 2 = 1-54, 71 x 3 = 2-37, 71 x 4 = 3-20, 71 x 5 = 4-3, 71 x 6 = 4-74, 71 x 7 = 5-57, 71 x 8 = 6-40, 71 x 9 = 7-23, 71 x 10 = 8-6, 71 x 11 = 8-77, 71 x 12 = 9-60, 71 x 13 = 10-43, 71 x 14 = 11-26, 71 x 15 = 12-9, 71 x 16 = 12-80, 71 x 17 = 13-63, 71 x 18 = 14-46, 71 x 19 = 15-29, 71 x 20 = 16-12, 71 x 21 = 16-83, 71 x 22 = 17-66, 71 x 23 = 18-49, 71 x 24 = 19-32, 71 x 25 = 20-15, 71 x 26 = 20-86, 71 x 27 = 21-69, 71 x 28 = 22-52, 71 x 29 = 23-35, 71 x 30 = 24-18, 71 x 31 = 25-1, 71 x 32 = 25-72, 71 x 33 = 26-55, 71 x 34 = 27-38, 71 x 35 = 28-21, 71 x 36 = 29-4, 71 x 37 = 29-75, 71 x 38 = 30-58, 71 x 39 = 31-41, 71 x 40 = 32-24, 71 x 41 = 33-7, 71 x 42 = 33-78, 71 x 43 = 34-61, 71 x 44 = 35-44, 71 x 45 = 36-27, 71 x 46 = 37-10, 71 x 47 = 37-81, 71 x 48 = 38-64, 71 x 49 = 39-47, 71 x 50 = 40-30, 71 x 51 = 41-13, 71 x 52 = 41-84, 71 x 53 = 42-67, 71 x 54 = 43-50, 71 x 55 = 44-33, 71 x 56 = 45-16, 71 x 57 = 45-87, 71 x 58 = 46-70, 71 x 59 = 47-53, 71 x 60 = 48-36, 71 x 61 = 49-19, 71 x 62 = 50-2, 71 x 63 = 50-73, 71 x 64 = 51-56, 71 x 65 = 52-39, 71 x 66 = 53-22, 71 x 67 = 54-5, 71 x 68 = 54-76, 71 x 69 = 55-59, 71 x 70 = 56-42, 71 x 71 = 57-25, 71 x 72 = 58-8, 71 x 73 = 58-79, 71 x 74 = 59-62, 71 x 75 = 60-45, 71 x 76 = 61-28, 71 x 77 = 62-11, 71 x 78 = 62-82, 71 x 79 = 63-65, 71 x 80 = 64-48, 71 x 81 = 65-31, 71 x 82 = 66-14, 71 x 83 = 66-85, 71 x 84 = 67-68, 71 x 85 = 68-51, 71 x 86 = 69-34, 71 x 87 = 70-17, 
72 x 1 = 0-72, 72 x 2 = 1-56, 72 x 3 = 2-40, 72 x 4 = 3-24, 72 x 5 = 4-8, 72 x 6 = 4-80, 72 x 7 = 5-64, 72 x 8 = 6-48, 72 x 9 = 7-32, 72 x 10 = 8-16, 72 x 11 = 9-0, 72 x 12 = 9-72, 72 x 13 = 10-56, 72 x 14 = 11-40, 72 x 15 = 12-24, 72 x 16 = 13-8, 72 x 17 = 13-80, 72 x 18 = 14-64, 72 x 19 = 15-48, 72 x 20 = 16-32, 72 x 21 = 17-16, 72 x 22 = 18-0, 72 x 23 = 18-72, 72 x 24 = 19-56, 72 x 25 = 20-40, 72 x 26 = 21-24, 72 x 27 = 22-8, 72 x 28 = 22-80, 72 x 29 = 23-64, 72 x 30 = 24-48, 72 x 31 = 25-32, 72 x 32 = 26-16, 72 x 33 = 27-0, 72 x 34 = 27-72, 72 x 35 = 28-56, 72 x 36 = 29-40, 72 x 37 = 30-24, 72 x 38 = 31-8, 72 x 39 = 31-80, 72 x 40 = 32-64, 72 x 41 = 33-48, 72 x 42 = 34-32, 72 x 43 = 35-16, 72 x 44 = 36-0, 72 x 45 = 36-72, 72 x 46 = 37-56, 72 x 47 = 38-40, 72 x 48 = 39-24, 72 x 49 = 40-8, 72 x 50 = 40-80, 72 x 51 = 41-64, 72 x 52 = 42-48, 72 x 53 = 43-32, 72 x 54 = 44-16, 72 x 55 = 45-0, 72 x 56 = 45-72, 72 x 57 = 46-56, 72 x 58 = 47-40, 72 x 59 = 48-24, 72 x 60 = 49-8, 72 x 61 = 49-80, 72 x 62 = 50-64, 72 x 63 = 51-48, 72 x 64 = 52-32, 72 x 65 = 53-16, 72 x 66 = 54-0, 72 x 67 = 54-72, 72 x 68 = 55-56, 72 x 69 = 56-40, 72 x 70 = 57-24, 72 x 71 = 58-8, 72 x 72 = 58-80, 72 x 73 = 59-64, 72 x 74 = 60-48, 72 x 75 = 61-32, 72 x 76 = 62-16, 72 x 77 = 63-0, 72 x 78 = 63-72, 72 x 79 = 64-56, 72 x 80 = 65-40, 72 x 81 = 66-24, 72 x 82 = 67-8, 72 x 83 = 67-80, 72 x 84 = 68-64, 72 x 85 = 69-48, 72 x 86 = 70-32, 72 x 87 = 71-16, 
73 x 1 = 0-73, 73 x 2 = 1-58, 73 x 3 = 2-43, 73 x 4 = 3-28, 73 x 5 = 4-13, 73 x 6 = 4-86, 73 x 7 = 5-71, 73 x 8 = 6-56, 73 x 9 = 7-41, 73 x 10 = 8-26, 73 x 11 = 9-11, 73 x 12 = 9-84, 73 x 13 = 10-69, 73 x 14 = 11-54, 73 x 15 = 12-39, 73 x 16 = 13-24, 73 x 17 = 14-9, 73 x 18 = 14-82, 73 x 19 = 15-67, 73 x 20 = 16-52, 73 x 21 = 17-37, 73 x 22 = 18-22, 73 x 23 = 19-7, 73 x 24 = 19-80, 73 x 25 = 20-65, 73 x 26 = 21-50, 73 x 27 = 22-35, 73 x 28 = 23-20, 73 x 29 = 24-5, 73 x 30 = 24-78, 73 x 31 = 25-63, 73 x 32 = 26-48, 73 x 33 = 27-33, 73 x 34 = 28-18, 73 x 35 = 29-3, 73 x 36 = 29-76, 73 x 37 = 30-61, 73 x 38 = 31-46, 73 x 39 = 32-31, 73 x 40 = 33-16, 73 x 41 = 34-1, 73 x 42 = 34-74, 73 x 43 = 35-59, 73 x 44 = 36-44, 73 x 45 = 37-29, 73 x 46 = 38-14, 73 x 47 = 38-87, 73 x 48 = 39-72, 73 x 49 = 40-57, 73 x 50 = 41-42, 73 x 51 = 42-27, 73 x 52 = 43-12, 73 x 53 = 43-85, 73 x 54 = 44-70, 73 x 55 = 45-55, 73 x 56 = 46-40, 73 x 57 = 47-25, 73 x 58 = 48-10, 73 x 59 = 48-83, 73 x 60 = 49-68, 73 x 61 = 50-53, 73 x 62 = 51-38, 73 x 63 = 52-23, 73 x 64 = 53-8, 73 x 65 = 53-81, 73 x 66 = 54-66, 73 x 67 = 55-51, 73 x 68 = 56-36, 73 x 69 = 57-21, 73 x 70 = 58-6, 73 x 71 = 58-79, 73 x 72 = 59-64, 73 x 73 = 60-49, 73 x 74 = 61-34, 73 x 75 = 62-19, 73 x 76 = 63-4, 73 x 77 = 63-77, 73 x 78 = 64-62, 73 x 79 = 65-47, 73 x 80 = 66-32, 73 x 81 = 67-17, 73 x 82 = 68-2, 73 x 83 = 68-75, 73 x 84 = 69-60, 73 x 85 = 70-45, 73 x 86 = 71-30, 73 x 87 = 72-15, 
74 x 1 = 0-74, 74 x 2 = 1-60, 74 x 3 = 2-46, 74 x 4 = 3-32, 74 x 5 = 4-18, 74 x 6 = 5-4, 74 x 7 = 5-78, 74 x 8 = 6-64, 74 x 9 = 7-50, 74 x 10 = 8-36, 74 x 11 = 9-22, 74 x 12 = 10-8, 74 x 13 = 10-82, 74 x 14 = 11-68, 74 x 15 = 12-54, 74 x 16 = 13-40, 74 x 17 = 14-26, 74 x 18 = 15-12, 74 x 19 = 15-86, 74 x 20 = 16-72, 74 x 21 = 17-58, 74 x 22 = 18-44, 74 x 23 = 19-30, 74 x 24 = 20-16, 74 x 25 = 21-2, 74 x 26 = 21-76, 74 x 27 = 22-62, 74 x 28 = 23-48, 74 x 29 = 24-34, 74 x 30 = 25-20, 74 x 31 = 26-6, 74 x 32 = 26-80, 74 x 33 = 27-66, 74 x 34 = 28-52, 74 x 35 = 29-38, 74 x 36 = 30-24, 74 x 37 = 31-10, 74 x 38 = 31-84, 74 x 39 = 32-70, 74 x 40 = 33-56, 74 x 41 = 34-42, 74 x 42 = 35-28, 74 x 43 = 36-14, 74 x 44 = 37-0, 74 x 45 = 37-74, 74 x 46 = 38-60, 74 x 47 = 39-46, 74 x 48 = 40-32, 74 x 49 = 41-18, 74 x 50 = 42-4, 74 x 51 = 42-78, 74 x 52 = 43-64, 74 x 53 = 44-50, 74 x 54 = 45-36, 74 x 55 = 46-22, 74 x 56 = 47-8, 74 x 57 = 47-82, 74 x 58 = 48-68, 74 x 59 = 49-54, 74 x 60 = 50-40, 74 x 61 = 51-26, 74 x 62 = 52-12, 74 x 63 = 52-86, 74 x 64 = 53-72, 74 x 65 = 54-58, 74 x 66 = 55-44, 74 x 67 = 56-30, 74 x 68 = 57-16, 74 x 69 = 58-2, 74 x 70 = 58-76, 74 x 71 = 59-62, 74 x 72 = 60-48, 74 x 73 = 61-34, 74 x 74 = 62-20, 74 x 75 = 63-6, 74 x 76 = 63-80, 74 x 77 = 64-66, 74 x 78 = 65-52, 74 x 79 = 66-38, 74 x 80 = 67-24, 74 x 81 = 68-10, 74 x 82 = 68-84, 74 x 83 = 69-70, 74 x 84 = 70-56, 74 x 85 = 71-42, 74 x 86 = 72-28, 74 x 87 = 73-14, 
75 x 1 = 0-75, 75 x 2 = 1-62, 75 x 3 = 2-49, 75 x 4 = 3-36, 75 x 5 = 4-23, 75 x 6 = 5-10, 75 x 7 = 5-85, 75 x 8 = 6-72, 75 x 9 = 7-59, 75 x 10 = 8-46, 75 x 11 = 9-33, 75 x 12 = 10-20, 75 x 13 = 11-7, 75 x 14 = 11-82, 75 x 15 = 12-69, 75 x 16 = 13-56, 75 x 17 = 14-43, 75 x 18 = 15-30, 75 x 19 = 16-17, 75 x 20 = 17-4, 75 x 21 = 17-79, 75 x 22 = 18-66, 75 x 23 = 19-53, 75 x 24 = 20-40, 75 x 25 = 21-27, 75 x 26 = 22-14, 75 x 27 = 23-1, 75 x 28 = 23-76, 75 x 29 = 24-63, 75 x 30 = 25-50, 75 x 31 = 26-37, 75 x 32 = 27-24, 75 x 33 = 28-11, 75 x 34 = 28-86, 75 x 35 = 29-73, 75 x 36 = 30-60, 75 x 37 = 31-47, 75 x 38 = 32-34, 75 x 39 = 33-21, 75 x 40 = 34-8, 75 x 41 = 34-83, 75 x 42 = 35-70, 75 x 43 = 36-57, 75 x 44 = 37-44, 75 x 45 = 38-31, 75 x 46 = 39-18, 75 x 47 = 40-5, 75 x 48 = 40-80, 75 x 49 = 41-67, 75 x 50 = 42-54, 75 x 51 = 43-41, 75 x 52 = 44-28, 75 x 53 = 45-15, 75 x 54 = 46-2, 75 x 55 = 46-77, 75 x 56 = 47-64, 75 x 57 = 48-51, 75 x 58 = 49-38, 75 x 59 = 50-25, 75 x 60 = 51-12, 75 x 61 = 51-87, 75 x 62 = 52-74, 75 x 63 = 53-61, 75 x 64 = 54-48, 75 x 65 = 55-35, 75 x 66 = 56-22, 75 x 67 = 57-9, 75 x 68 = 57-84, 75 x 69 = 58-71, 75 x 70 = 59-58, 75 x 71 = 60-45, 75 x 72 = 61-32, 75 x 73 = 62-19, 75 x 74 = 63-6, 75 x 75 = 63-81, 75 x 76 = 64-68, 75 x 77 = 65-55, 75 x 78 = 66-42, 75 x 79 = 67-29, 75 x 80 = 68-16, 75 x 81 = 69-3, 75 x 82 = 69-78, 75 x 83 = 70-65, 75 x 84 = 71-52, 75 x 85 = 72-39, 75 x 86 = 73-26, 75 x 87 = 74-13, 
76 x 1 = 0-76, 76 x 2 = 1-64, 76 x 3 = 2-52, 76 x 4 = 3-40, 76 x 5 = 4-28, 76 x 6 = 5-16, 76 x 7 = 6-4, 76 x 8 = 6-80, 76 x 9 = 7-68, 76 x 10 = 8-56, 76 x 11 = 9-44, 76 x 12 = 10-32, 76 x 13 = 11-20, 76 x 14 = 12-8, 76 x 15 = 12-84, 76 x 16 = 13-72, 76 x 17 = 14-60, 76 x 18 = 15-48, 76 x 19 = 16-36, 76 x 20 = 17-24, 76 x 21 = 18-12, 76 x 22 = 19-0, 76 x 23 = 19-76, 76 x 24 = 20-64, 76 x 25 = 21-52, 76 x 26 = 22-40, 76 x 27 = 23-28, 76 x 28 = 24-16, 76 x 29 = 25-4, 76 x 30 = 25-80, 76 x 31 = 26-68, 76 x 32 = 27-56, 76 x 33 = 28-44, 76 x 34 = 29-32, 76 x 35 = 30-20, 76 x 36 = 31-8, 76 x 37 = 31-84, 76 x 38 = 32-72, 76 x 39 = 33-60, 76 x 40 = 34-48, 76 x 41 = 35-36, 76 x 42 = 36-24, 76 x 43 = 37-12, 76 x 44 = 38-0, 76 x 45 = 38-76, 76 x 46 = 39-64, 76 x 47 = 40-52, 76 x 48 = 41-40, 76 x 49 = 42-28, 76 x 50 = 43-16, 76 x 51 = 44-4, 76 x 52 = 44-80, 76 x 53 = 45-68, 76 x 54 = 46-56, 76 x 55 = 47-44, 76 x 56 = 48-32, 76 x 57 = 49-20, 76 x 58 = 50-8, 76 x 59 = 50-84, 76 x 60 = 51-72, 76 x 61 = 52-60, 76 x 62 = 53-48, 76 x 63 = 54-36, 76 x 64 = 55-24, 76 x 65 = 56-12, 76 x 66 = 57-0, 76 x 67 = 57-76, 76 x 68 = 58-64, 76 x 69 = 59-52, 76 x 70 = 60-40, 76 x 71 = 61-28, 76 x 72 = 62-16, 76 x 73 = 63-4, 76 x 74 = 63-80, 76 x 75 = 64-68, 76 x 76 = 65-56, 76 x 77 = 66-44, 76 x 78 = 67-32, 76 x 79 = 68-20, 76 x 80 = 69-8, 76 x 81 = 69-84, 76 x 82 = 70-72, 76 x 83 = 71-60, 76 x 84 = 72-48, 76 x 85 = 73-36, 76 x 86 = 74-24, 76 x 87 = 75-12, 
77 x 1 = 0-77, 77 x 2 = 1-66, 77 x 3 = 2-55, 77 x 4 = 3-44, 77 x 5 = 4-33, 77 x 6 = 5-22, 77 x 7 = 6-11, 77 x 8 = 7-0, 77 x 9 = 7-77, 77 x 10 = 8-66, 77 x 11 = 9-55, 77 x 12 = 10-44, 77 x 13 = 11-33, 77 x 14 = 12-22, 77 x 15 = 13-11, 77 x 16 = 14-0, 77 x 17 = 14-77, 77 x 18 = 15-66, 77 x 19 = 16-55, 77 x 20 = 17-44, 77 x 21 = 18-33, 77 x 22 = 19-22, 77 x 23 = 20-11, 77 x 24 = 21-0, 77 x 25 = 21-77, 77 x 26 = 22-66, 77 x 27 = 23-55, 77 x 28 = 24-44, 77 x 29 = 25-33, 77 x 30 = 26-22, 77 x 31 = 27-11, 77 x 32 = 28-0, 77 x 33 = 28-77, 77 x 34 = 29-66, 77 x 35 = 30-55, 77 x 36 = 31-44, 77 x 37 = 32-33, 77 x 38 = 33-22, 77 x 39 = 34-11, 77 x 40 = 35-0, 77 x 41 = 35-77, 77 x 42 = 36-66, 77 x 43 = 37-55, 77 x 44 = 38-44, 77 x 45 = 39-33, 77 x 46 = 40-22, 77 x 47 = 41-11, 77 x 48 = 42-0, 77 x 49 = 42-77, 77 x 50 = 43-66, 77 x 51 = 44-55, 77 x 52 = 45-44, 77 x 53 = 46-33, 77 x 54 = 47-22, 77 x 55 = 48-11, 77 x 56 = 49-0, 77 x 57 = 49-77, 77 x 58 = 50-66, 77 x 59 = 51-55, 77 x 60 = 52-44, 77 x 61 = 53-33, 77 x 62 = 54-22, 77 x 63 = 55-11, 77 x 64 = 56-0, 77 x 65 = 56-77, 77 x 66 = 57-66, 77 x 67 = 58-55, 77 x 68 = 59-44, 77 x 69 = 60-33, 77 x 70 = 61-22, 77 x 71 = 62-11, 77 x 72 = 63-0, 77 x 73 = 63-77, 77 x 74 = 64-66, 77 x 75 = 65-55, 77 x 76 = 66-44, 77 x 77 = 67-33, 77 x 78 = 68-22, 77 x 79 = 69-11, 77 x 80 = 70-0, 77 x 81 = 70-77, 77 x 82 = 71-66, 77 x 83 = 72-55, 77 x 84 = 73-44, 77 x 85 = 74-33, 77 x 86 = 75-22, 77 x 87 = 76-11, 
78 x 1 = 0-78, 78 x 2 = 1-68, 78 x 3 = 2-58, 78 x 4 = 3-48, 78 x 5 = 4-38, 78 x 6 = 5-28, 78 x 7 = 6-18, 78 x 8 = 7-8, 78 x 9 = 7-86, 78 x 10 = 8-76, 78 x 11 = 9-66, 78 x 12 = 10-56, 78 x 13 = 11-46, 78 x 14 = 12-36, 78 x 15 = 13-26, 78 x 16 = 14-16, 78 x 17 = 15-6, 78 x 18 = 15-84, 78 x 19 = 16-74, 78 x 20 = 17-64, 78 x 21 = 18-54, 78 x 22 = 19-44, 78 x 23 = 20-34, 78 x 24 = 21-24, 78 x 25 = 22-14, 78 x 26 = 23-4, 78 x 27 = 23-82, 78 x 28 = 24-72, 78 x 29 = 25-62, 78 x 30 = 26-52, 78 x 31 = 27-42, 78 x 32 = 28-32, 78 x 33 = 29-22, 78 x 34 = 30-12, 78 x 35 = 31-2, 78 x 36 = 31-80, 78 x 37 = 32-70, 78 x 38 = 33-60, 78 x 39 = 34-50, 78 x 40 = 35-40, 78 x 41 = 36-30, 78 x 42 = 37-20, 78 x 43 = 38-10, 78 x 44 = 39-0, 78 x 45 = 39-78, 78 x 46 = 40-68, 78 x 47 = 41-58, 78 x 48 = 42-48, 78 x 49 = 43-38, 78 x 50 = 44-28, 78 x 51 = 45-18, 78 x 52 = 46-8, 78 x 53 = 46-86, 78 x 54 = 47-76, 78 x 55 = 48-66, 78 x 56 = 49-56, 78 x 57 = 50-46, 78 x 58 = 51-36, 78 x 59 = 52-26, 78 x 60 = 53-16, 78 x 61 = 54-6, 78 x 62 = 54-84, 78 x 63 = 55-74, 78 x 64 = 56-64, 78 x 65 = 57-54, 78 x 66 = 58-44, 78 x 67 = 59-34, 78 x 68 = 60-24, 78 x 69 = 61-14, 78 x 70 = 62-4, 78 x 71 = 62-82, 78 x 72 = 63-72, 78 x 73 = 64-62, 78 x 74 = 65-52, 78 x 75 = 66-42, 78 x 76 = 67-32, 78 x 77 = 68-22, 78 x 78 = 69-12, 78 x 79 = 70-2, 78 x 80 = 70-80, 78 x 81 = 71-70, 78 x 82 = 72-60, 78 x 83 = 73-50, 78 x 84 = 74-40, 78 x 85 = 75-30, 78 x 86 = 76-20, 78 x 87 = 77-10, 
79 x 1 = 0-79, 79 x 2 = 1-70, 79 x 3 = 2-61, 79 x 4 = 3-52, 79 x 5 = 4-43, 79 x 6 = 5-34, 79 x 7 = 6-25, 79 x 8 = 7-16, 79 x 9 = 8-7, 79 x 10 = 8-86, 79 x 11 = 9-77, 79 x 12 = 10-68, 79 x 13 = 11-59, 79 x 14 = 12-50, 79 x 15 = 13-41, 79 x 16 = 14-32, 79 x 17 = 15-23, 79 x 18 = 16-14, 79 x 19 = 17-5, 79 x 20 = 17-84, 79 x 21 = 18-75, 79 x 22 = 19-66, 79 x 23 = 20-57, 79 x 24 = 21-48, 79 x 25 = 22-39, 79 x 26 = 23-30, 79 x 27 = 24-21, 79 x 28 = 25-12, 79 x 29 = 26-3, 79 x 30 = 26-82, 79 x 31 = 27-73, 79 x 32 = 28-64, 79 x 33 = 29-55, 79 x 34 = 30-46, 79 x 35 = 31-37, 79 x 36 = 32-28, 79 x 37 = 33-19, 79 x 38 = 34-10, 79 x 39 = 35-1, 79 x 40 = 35-80, 79 x 41 = 36-71, 79 x 42 = 37-62, 79 x 43 = 38-53, 79 x 44 = 39-44, 79 x 45 = 40-35, 79 x 46 = 41-26, 79 x 47 = 42-17, 79 x 48 = 43-8, 79 x 49 = 43-87, 79 x 50 = 44-78, 79 x 51 = 45-69, 79 x 52 = 46-60, 79 x 53 = 47-51, 79 x 54 = 48-42, 79 x 55 = 49-33, 79 x 56 = 50-24, 79 x 57 = 51-15, 79 x 58 = 52-6, 79 x 59 = 52-85, 79 x 60 = 53-76, 79 x 61 = 54-67, 79 x 62 = 55-58, 79 x 63 = 56-49, 79 x 64 = 57-40, 79 x 65 = 58-31, 79 x 66 = 59-22, 79 x 67 = 60-13, 79 x 68 = 61-4, 79 x 69 = 61-83, 79 x 70 = 62-74, 79 x 71 = 63-65, 79 x 72 = 64-56, 79 x 73 = 65-47, 79 x 74 = 66-38, 79 x 75 = 67-29, 79 x 76 = 68-20, 79 x 77 = 69-11, 79 x 78 = 70-2, 79 x 79 = 70-81, 79 x 80 = 71-72, 79 x 81 = 72-63, 79 x 82 = 73-54, 79 x 83 = 74-45, 79 x 84 = 75-36, 79 x 85 = 76-27, 79 x 86 = 77-18, 79 x 87 = 78-9, 
80 x 1 = 0-80, 80 x 2 = 1-72, 80 x 3 = 2-64, 80 x 4 = 3-56, 80 x 5 = 4-48, 80 x 6 = 5-40, 80 x 7 = 6-32, 80 x 8 = 7-24, 80 x 9 = 8-16, 80 x 10 = 9-8, 80 x 11 = 10-0, 80 x 12 = 10-80, 80 x 13 = 11-72, 80 x 14 = 12-64, 80 x 15 = 13-56, 80 x 16 = 14-48, 80 x 17 = 15-40, 80 x 18 = 16-32, 80 x 19 = 17-24, 80 x 20 = 18-16, 80 x 21 = 19-8, 80 x 22 = 20-0, 80 x 23 = 20-80, 80 x 24 = 21-72, 80 x 25 = 22-64, 80 x 26 = 23-56, 80 x 27 = 24-48, 80 x 28 = 25-40, 80 x 29 = 26-32, 80 x 30 = 27-24, 80 x 31 = 28-16, 80 x 32 = 29-8, 80 x 33 = 30-0, 80 x 34 = 30-80, 80 x 35 = 31-72, 80 x 36 = 32-64, 80 x 37 = 33-56, 80 x 38 = 34-48, 80 x 39 = 35-40, 80 x 40 = 36-32, 80 x 41 = 37-24, 80 x 42 = 38-16, 80 x 43 = 39-8, 80 x 44 = 40-0, 80 x 45 = 40-80, 80 x 46 = 41-72, 80 x 47 = 42-64, 80 x 48 = 43-56, 80 x 49 = 44-48, 80 x 50 = 45-40, 80 x 51 = 46-32, 80 x 52 = 47-24, 80 x 53 = 48-16, 80 x 54 = 49-8, 80 x 55 = 50-0, 80 x 56 = 50-80, 80 x 57 = 51-72, 80 x 58 = 52-64, 80 x 59 = 53-56, 80 x 60 = 54-48, 80 x 61 = 55-40, 80 x 62 = 56-32, 80 x 63 = 57-24, 80 x 64 = 58-16, 80 x 65 = 59-8, 80 x 66 = 60-0, 80 x 67 = 60-80, 80 x 68 = 61-72, 80 x 69 = 62-64, 80 x 70 = 63-56, 80 x 71 = 64-48, 80 x 72 = 65-40, 80 x 73 = 66-32, 80 x 74 = 67-24, 80 x 75 = 68-16, 80 x 76 = 69-8, 80 x 77 = 70-0, 80 x 78 = 70-80, 80 x 79 = 71-72, 80 x 80 = 72-64, 80 x 81 = 73-56, 80 x 82 = 74-48, 80 x 83 = 75-40, 80 x 84 = 76-32, 80 x 85 = 77-24, 80 x 86 = 78-16, 80 x 87 = 79-8, 
81 x 1 = 0-81, 81 x 2 = 1-74, 81 x 3 = 2-67, 81 x 4 = 3-60, 81 x 5 = 4-53, 81 x 6 = 5-46, 81 x 7 = 6-39, 81 x 8 = 7-32, 81 x 9 = 8-25, 81 x 10 = 9-18, 81 x 11 = 10-11, 81 x 12 = 11-4, 81 x 13 = 11-85, 81 x 14 = 12-78, 81 x 15 = 13-71, 81 x 16 = 14-64, 81 x 17 = 15-57, 81 x 18 = 16-50, 81 x 19 = 17-43, 81 x 20 = 18-36, 81 x 21 = 19-29, 81 x 22 = 20-22, 81 x 23 = 21-15, 81 x 24 = 22-8, 81 x 25 = 23-1, 81 x 26 = 23-82, 81 x 27 = 24-75, 81 x 28 = 25-68, 81 x 29 = 26-61, 81 x 30 = 27-54, 81 x 31 = 28-47, 81 x 32 = 29-40, 81 x 33 = 30-33, 81 x 34 = 31-26, 81 x 35 = 32-19, 81 x 36 = 33-12, 81 x 37 = 34-5, 81 x 38 = 34-86, 81 x 39 = 35-79, 81 x 40 = 36-72, 81 x 41 = 37-65, 81 x 42 = 38-58, 81 x 43 = 39-51, 81 x 44 = 40-44, 81 x 45 = 41-37, 81 x 46 = 42-30, 81 x 47 = 43-23, 81 x 48 = 44-16, 81 x 49 = 45-9, 81 x 50 = 46-2, 81 x 51 = 46-83, 81 x 52 = 47-76, 81 x 53 = 48-69, 81 x 54 = 49-62, 81 x 55 = 50-55, 81 x 56 = 51-48, 81 x 57 = 52-41, 81 x 58 = 53-34, 81 x 59 = 54-27, 81 x 60 = 55-20, 81 x 61 = 56-13, 81 x 62 = 57-6, 81 x 63 = 57-87, 81 x 64 = 58-80, 81 x 65 = 59-73, 81 x 66 = 60-66, 81 x 67 = 61-59, 81 x 68 = 62-52, 81 x 69 = 63-45, 81 x 70 = 64-38, 81 x 71 = 65-31, 81 x 72 = 66-24, 81 x 73 = 67-17, 81 x 74 = 68-10, 81 x 75 = 69-3, 81 x 76 = 69-84, 81 x 77 = 70-77, 81 x 78 = 71-70, 81 x 79 = 72-63, 81 x 80 = 73-56, 81 x 81 = 74-49, 81 x 82 = 75-42, 81 x 83 = 76-35, 81 x 84 = 77-28, 81 x 85 = 78-21, 81 x 86 = 79-14, 81 x 87 = 80-7, 
82 x 1 = 0-82, 82 x 2 = 1-76, 82 x 3 = 2-70, 82 x 4 = 3-64, 82 x 5 = 4-58, 82 x 6 = 5-52, 82 x 7 = 6-46, 82 x 8 = 7-40, 82 x 9 = 8-34, 82 x 10 = 9-28, 82 x 11 = 10-22, 82 x 12 = 11-16, 82 x 13 = 12-10, 82 x 14 = 13-4, 82 x 15 = 13-86, 82 x 16 = 14-80, 82 x 17 = 15-74, 82 x 18 = 16-68, 82 x 19 = 17-62, 82 x 20 = 18-56, 82 x 21 = 19-50, 82 x 22 = 20-44, 82 x 23 = 21-38, 82 x 24 = 22-32, 82 x 25 = 23-26, 82 x 26 = 24-20, 82 x 27 = 25-14, 82 x 28 = 26-8, 82 x 29 = 27-2, 82 x 30 = 27-84, 82 x 31 = 28-78, 82 x 32 = 29-72, 82 x 33 = 30-66, 82 x 34 = 31-60, 82 x 35 = 32-54, 82 x 36 = 33-48, 82 x 37 = 34-42, 82 x 38 = 35-36, 82 x 39 = 36-30, 82 x 40 = 37-24, 82 x 41 = 38-18, 82 x 42 = 39-12, 82 x 43 = 40-6, 82 x 44 = 41-0, 82 x 45 = 41-82, 82 x 46 = 42-76, 82 x 47 = 43-70, 82 x 48 = 44-64, 82 x 49 = 45-58, 82 x 50 = 46-52, 82 x 51 = 47-46, 82 x 52 = 48-40, 82 x 53 = 49-34, 82 x 54 = 50-28, 82 x 55 = 51-22, 82 x 56 = 52-16, 82 x 57 = 53-10, 82 x 58 = 54-4, 82 x 59 = 54-86, 82 x 60 = 55-80, 82 x 61 = 56-74, 82 x 62 = 57-68, 82 x 63 = 58-62, 82 x 64 = 59-56, 82 x 65 = 60-50, 82 x 66 = 61-44, 82 x 67 = 62-38, 82 x 68 = 63-32, 82 x 69 = 64-26, 82 x 70 = 65-20, 82 x 71 = 66-14, 82 x 72 = 67-8, 82 x 73 = 68-2, 82 x 74 = 68-84, 82 x 75 = 69-78, 82 x 76 = 70-72, 82 x 77 = 71-66, 82 x 78 = 72-60, 82 x 79 = 73-54, 82 x 80 = 74-48, 82 x 81 = 75-42, 82 x 82 = 76-36, 82 x 83 = 77-30, 82 x 84 = 78-24, 82 x 85 = 79-18, 82 x 86 = 80-12, 82 x 87 = 81-6, 
