61 x 1 = 0-61, 61 x 2 = 1-20, 61 x 3 = 1-81, 61 x 4 = 2-40, 61 x 5 = 2-101, 61 x 6 = 3-60, 61 x 7 = 4-19, 61 x 8 = 4-80, 61 x 9 = 5-39, 61 x 10 = 5-100, 61 x 11 = 6-59, 61 x 12 = 7-18, 61 x 13 = 7-79, 61 x 14 = 8-38, 61 x 15 = 8-99, 61 x 16 = 9-58, 61 x 17 = 10-17, 61 x 18 = 10-78, 61 x 19 = 11-37, 61 x 20 = 11-98, 61 x 21 = 12-57, 61 x 22 = 13-16, 61 x 23 = 13-77, 61 x 24 = 14-36, 61 x 25 = 14-97, 61 x 26 = 15-56, 61 x 27 = 16-15, 61 x 28 = 16-76, 61 x 29 = 17-35, 61 x 30 = 17-96, 61 x 31 = 18-55, 61 x 32 = 19-14, 61 x 33 = 19-75, 61 x 34 = 20-34, 61 x 35 = 20-95, 61 x 36 = 21-54, 61 x 37 = 22-13, 61 x 38 = 22-74, 61 x 39 = 23-33, 61 x 40 = 23-94, 61 x 41 = 24-53, 61 x 42 = 25-12, 61 x 43 = 25-73, 61 x 44 = 26-32, 61 x 45 = 26-93, 61 x 46 = 27-52, 61 x 47 = 28-11, 61 x 48 = 28-72, 61 x 49 = 29-31, 61 x 50 = 29-92, 61 x 51 = 30-51, 61 x 52 = 31-10, 61 x 53 = 31-71, 61 x 54 = 32-30, 61 x 55 = 32-91, 61 x 56 = 33-50, 61 x 57 = 34-9, 61 x 58 = 34-70, 61 x 59 = 35-29, 61 x 60 = 35-90, 61 x 61 = 36-49, 61 x 62 = 37-8, 61 x 63 = 37-69, 61 x 64 = 38-28, 61 x 65 = 38-89, 61 x 66 = 39-48, 61 x 67 = 40-7, 61 x 68 = 40-68, 61 x 69 = 41-27, 61 x 70 = 41-88, 61 x 71 = 42-47, 61 x 72 = 43-6, 61 x 73 = 43-67, 61 x 74 = 44-26, 61 x 75 = 44-87, 61 x 76 = 45-46, 61 x 77 = 46-5, 61 x 78 = 46-66, 61 x 79 = 47-25, 61 x 80 = 47-86, 61 x 81 = 48-45, 61 x 82 = 49-4, 61 x 83 = 49-65, 61 x 84 = 50-24, 61 x 85 = 50-85, 61 x 86 = 51-44, 61 x 87 = 52-3, 61 x 88 = 52-64, 61 x 89 = 53-23, 61 x 90 = 53-84, 61 x 91 = 54-43, 61 x 92 = 55-2, 61 x 93 = 55-63, 61 x 94 = 56-22, 61 x 95 = 56-83, 61 x 96 = 57-42, 61 x 97 = 58-1, 61 x 98 = 58-62, 61 x 99 = 59-21, 61 x 100 = 59-82, 61 x 101 = 60-41, 
62 x 1 = 0-62, 62 x 2 = 1-22, 62 x 3 = 1-84, 62 x 4 = 2-44, 62 x 5 = 3-4, 62 x 6 = 3-66, 62 x 7 = 4-26, 62 x 8 = 4-88, 62 x 9 = 5-48, 62 x 10 = 6-8, 62 x 11 = 6-70, 62 x 12 = 7-30, 62 x 13 = 7-92, 62 x 14 = 8-52, 62 x 15 = 9-12, 62 x 16 = 9-74, 62 x 17 = 10-34, 62 x 18 = 10-96, 62 x 19 = 11-56, 62 x 20 = 12-16, 62 x 21 = 12-78, 62 x 22 = 13-38, 62 x 23 = 13-100, 62 x 24 = 14-60, 62 x 25 = 15-20, 62 x 26 = 15-82, 62 x 27 = 16-42, 62 x 28 = 17-2, 62 x 29 = 17-64, 62 x 30 = 18-24, 62 x 31 = 18-86, 62 x 32 = 19-46, 62 x 33 = 20-6, 62 x 34 = 20-68, 62 x 35 = 21-28, 62 x 36 = 21-90, 62 x 37 = 22-50, 62 x 38 = 23-10, 62 x 39 = 23-72, 62 x 40 = 24-32, 62 x 41 = 24-94, 62 x 42 = 25-54, 62 x 43 = 26-14, 62 x 44 = 26-76, 62 x 45 = 27-36, 62 x 46 = 27-98, 62 x 47 = 28-58, 62 x 48 = 29-18, 62 x 49 = 29-80, 62 x 50 = 30-40, 62 x 51 = 31-0, 62 x 52 = 31-62, 62 x 53 = 32-22, 62 x 54 = 32-84, 62 x 55 = 33-44, 62 x 56 = 34-4, 62 x 57 = 34-66, 62 x 58 = 35-26, 62 x 59 = 35-88, 62 x 60 = 36-48, 62 x 61 = 37-8, 62 x 62 = 37-70, 62 x 63 = 38-30, 62 x 64 = 38-92, 62 x 65 = 39-52, 62 x 66 = 40-12, 62 x 67 = 40-74, 62 x 68 = 41-34, 62 x 69 = 41-96, 62 x 70 = 42-56, 62 x 71 = 43-16, 62 x 72 = 43-78, 62 x 73 = 44-38, 62 x 74 = 44-100, 62 x 75 = 45-60, 62 x 76 = 46-20, 62 x 77 = 46-82, 62 x 78 = 47-42, 62 x 79 = 48-2, 62 x 80 = 48-64, 62 x 81 = 49-24, 62 x 82 = 49-86, 62 x 83 = 50-46, 62 x 84 = 51-6, 62 x 85 = 51-68, 62 x 86 = 52-28, 62 x 87 = 52-90, 62 x 88 = 53-50, 62 x 89 = 54-10, 62 x 90 = 54-72, 62 x 91 = 55-32, 62 x 92 = 55-94, 62 x 93 = 56-54, 62 x 94 = 57-14, 62 x 95 = 57-76, 62 x 96 = 58-36, 62 x 97 = 58-98, 62 x 98 = 59-58, 62 x 99 = 60-18, 62 x 100 = 60-80, 62 x 101 = 61-40, 
63 x 1 = 0-63, 63 x 2 = 1-24, 63 x 3 = 1-87, 63 x 4 = 2-48, 63 x 5 = 3-9, 63 x 6 = 3-72, 63 x 7 = 4-33, 63 x 8 = 4-96, 63 x 9 = 5-57, 63 x 10 = 6-18, 63 x 11 = 6-81, 63 x 12 = 7-42, 63 x 13 = 8-3, 63 x 14 = 8-66, 63 x 15 = 9-27, 63 x 16 = 9-90, 63 x 17 = 10-51, 63 x 18 = 11-12, 63 x 19 = 11-75, 63 x 20 = 12-36, 63 x 21 = 12-99, 63 x 22 = 13-60, 63 x 23 = 14-21, 63 x 24 = 14-84, 63 x 25 = 15-45, 63 x 26 = 16-6, 63 x 27 = 16-69, 63 x 28 = 17-30, 63 x 29 = 17-93, 63 x 30 = 18-54, 63 x 31 = 19-15, 63 x 32 = 19-78, 63 x 33 = 20-39, 63 x 34 = 21-0, 63 x 35 = 21-63, 63 x 36 = 22-24, 63 x 37 = 22-87, 63 x 38 = 23-48, 63 x 39 = 24-9, 63 x 40 = 24-72, 63 x 41 = 25-33, 63 x 42 = 25-96, 63 x 43 = 26-57, 63 x 44 = 27-18, 63 x 45 = 27-81, 63 x 46 = 28-42, 63 x 47 = 29-3, 63 x 48 = 29-66, 63 x 49 = 30-27, 63 x 50 = 30-90, 63 x 51 = 31-51, 63 x 52 = 32-12, 63 x 53 = 32-75, 63 x 54 = 33-36, 63 x 55 = 33-99, 63 x 56 = 34-60, 63 x 57 = 35-21, 63 x 58 = 35-84, 63 x 59 = 36-45, 63 x 60 = 37-6, 63 x 61 = 37-69, 63 x 62 = 38-30, 63 x 63 = 38-93, 63 x 64 = 39-54, 63 x 65 = 40-15, 63 x 66 = 40-78, 63 x 67 = 41-39, 63 x 68 = 42-0, 63 x 69 = 42-63, 63 x 70 = 43-24, 63 x 71 = 43-87, 63 x 72 = 44-48, 63 x 73 = 45-9, 63 x 74 = 45-72, 63 x 75 = 46-33, 63 x 76 = 46-96, 63 x 77 = 47-57, 63 x 78 = 48-18, 63 x 79 = 48-81, 63 x 80 = 49-42, 63 x 81 = 50-3, 63 x 82 = 50-66, 63 x 83 = 51-27, 63 x 84 = 51-90, 63 x 85 = 52-51, 63 x 86 = 53-12, 63 x 87 = 53-75, 63 x 88 = 54-36, 63 x 89 = 54-99, 63 x 90 = 55-60, 63 x 91 = 56-21, 63 x 92 = 56-84, 63 x 93 = 57-45, 63 x 94 = 58-6, 63 x 95 = 58-69, 63 x 96 = 59-30, 63 x 97 = 59-93, 63 x 98 = 60-54, 63 x 99 = 61-15, 63 x 100 = 61-78, 63 x 101 = 62-39, 
64 x 1 = 0-64, 64 x 2 = 1-26, 64 x 3 = 1-90, 64 x 4 = 2-52, 64 x 5 = 3-14, 64 x 6 = 3-78, 64 x 7 = 4-40, 64 x 8 = 5-2, 64 x 9 = 5-66, 64 x 10 = 6-28, 64 x 11 = 6-92, 64 x 12 = 7-54, 64 x 13 = 8-16, 64 x 14 = 8-80, 64 x 15 = 9-42, 64 x 16 = 10-4, 64 x 17 = 10-68, 64 x 18 = 11-30, 64 x 19 = 11-94, 64 x 20 = 12-56, 64 x 21 = 13-18, 64 x 22 = 13-82, 64 x 23 = 14-44, 64 x 24 = 15-6, 64 x 25 = 15-70, 64 x 26 = 16-32, 64 x 27 = 16-96, 64 x 28 = 17-58, 64 x 29 = 18-20, 64 x 30 = 18-84, 64 x 31 = 19-46, 64 x 32 = 20-8, 64 x 33 = 20-72, 64 x 34 = 21-34, 64 x 35 = 21-98, 64 x 36 = 22-60, 64 x 37 = 23-22, 64 x 38 = 23-86, 64 x 39 = 24-48, 64 x 40 = 25-10, 64 x 41 = 25-74, 64 x 42 = 26-36, 64 x 43 = 26-100, 64 x 44 = 27-62, 64 x 45 = 28-24, 64 x 46 = 28-88, 64 x 47 = 29-50, 64 x 48 = 30-12, 64 x 49 = 30-76, 64 x 50 = 31-38, 64 x 51 = 32-0, 64 x 52 = 32-64, 64 x 53 = 33-26, 64 x 54 = 33-90, 64 x 55 = 34-52, 64 x 56 = 35-14, 64 x 57 = 35-78, 64 x 58 = 36-40, 64 x 59 = 37-2, 64 x 60 = 37-66, 64 x 61 = 38-28, 64 x 62 = 38-92, 64 x 63 = 39-54, 64 x 64 = 40-16, 64 x 65 = 40-80, 64 x 66 = 41-42, 64 x 67 = 42-4, 64 x 68 = 42-68, 64 x 69 = 43-30, 64 x 70 = 43-94, 64 x 71 = 44-56, 64 x 72 = 45-18, 64 x 73 = 45-82, 64 x 74 = 46-44, 64 x 75 = 47-6, 64 x 76 = 47-70, 64 x 77 = 48-32, 64 x 78 = 48-96, 64 x 79 = 49-58, 64 x 80 = 50-20, 64 x 81 = 50-84, 64 x 82 = 51-46, 64 x 83 = 52-8, 64 x 84 = 52-72, 64 x 85 = 53-34, 64 x 86 = 53-98, 64 x 87 = 54-60, 64 x 88 = 55-22, 64 x 89 = 55-86, 64 x 90 = 56-48, 64 x 91 = 57-10, 64 x 92 = 57-74, 64 x 93 = 58-36, 64 x 94 = 58-100, 64 x 95 = 59-62, 64 x 96 = 60-24, 64 x 97 = 60-88, 64 x 98 = 61-50, 64 x 99 = 62-12, 64 x 100 = 62-76, 64 x 101 = 63-38, 
65 x 1 = 0-65, 65 x 2 = 1-28, 65 x 3 = 1-93, 65 x 4 = 2-56, 65 x 5 = 3-19, 65 x 6 = 3-84, 65 x 7 = 4-47, 65 x 8 = 5-10, 65 x 9 = 5-75, 65 x 10 = 6-38, 65 x 11 = 7-1, 65 x 12 = 7-66, 65 x 13 = 8-29, 65 x 14 = 8-94, 65 x 15 = 9-57, 65 x 16 = 10-20, 65 x 17 = 10-85, 65 x 18 = 11-48, 65 x 19 = 12-11, 65 x 20 = 12-76, 65 x 21 = 13-39, 65 x 22 = 14-2, 65 x 23 = 14-67, 65 x 24 = 15-30, 65 x 25 = 15-95, 65 x 26 = 16-58, 65 x 27 = 17-21, 65 x 28 = 17-86, 65 x 29 = 18-49, 65 x 30 = 19-12, 65 x 31 = 19-77, 65 x 32 = 20-40, 65 x 33 = 21-3, 65 x 34 = 21-68, 65 x 35 = 22-31, 65 x 36 = 22-96, 65 x 37 = 23-59, 65 x 38 = 24-22, 65 x 39 = 24-87, 65 x 40 = 25-50, 65 x 41 = 26-13, 65 x 42 = 26-78, 65 x 43 = 27-41, 65 x 44 = 28-4, 65 x 45 = 28-69, 65 x 46 = 29-32, 65 x 47 = 29-97, 65 x 48 = 30-60, 65 x 49 = 31-23, 65 x 50 = 31-88, 65 x 51 = 32-51, 65 x 52 = 33-14, 65 x 53 = 33-79, 65 x 54 = 34-42, 65 x 55 = 35-5, 65 x 56 = 35-70, 65 x 57 = 36-33, 65 x 58 = 36-98, 65 x 59 = 37-61, 65 x 60 = 38-24, 65 x 61 = 38-89, 65 x 62 = 39-52, 65 x 63 = 40-15, 65 x 64 = 40-80, 65 x 65 = 41-43, 65 x 66 = 42-6, 65 x 67 = 42-71, 65 x 68 = 43-34, 65 x 69 = 43-99, 65 x 70 = 44-62, 65 x 71 = 45-25, 65 x 72 = 45-90, 65 x 73 = 46-53, 65 x 74 = 47-16, 65 x 75 = 47-81, 65 x 76 = 48-44, 65 x 77 = 49-7, 65 x 78 = 49-72, 65 x 79 = 50-35, 65 x 80 = 50-100, 65 x 81 = 51-63, 65 x 82 = 52-26, 65 x 83 = 52-91, 65 x 84 = 53-54, 65 x 85 = 54-17, 65 x 86 = 54-82, 65 x 87 = 55-45, 65 x 88 = 56-8, 65 x 89 = 56-73, 65 x 90 = 57-36, 65 x 91 = 57-101, 65 x 92 = 58-64, 65 x 93 = 59-27, 65 x 94 = 59-92, 65 x 95 = 60-55, 65 x 96 = 61-18, 65 x 97 = 61-83, 65 x 98 = 62-46, 65 x 99 = 63-9, 65 x 100 = 63-74, 65 x 101 = 64-37, 
66 x 1 = 0-66, 66 x 2 = 1-30, 66 x 3 = 1-96, 66 x 4 = 2-60, 66 x 5 = 3-24, 66 x 6 = 3-90, 66 x 7 = 4-54, 66 x 8 = 5-18, 66 x 9 = 5-84, 66 x 10 = 6-48, 66 x 11 = 7-12, 66 x 12 = 7-78, 66 x 13 = 8-42, 66 x 14 = 9-6, 66 x 15 = 9-72, 66 x 16 = 10-36, 66 x 17 = 11-0, 66 x 18 = 11-66, 66 x 19 = 12-30, 66 x 20 = 12-96, 66 x 21 = 13-60, 66 x 22 = 14-24, 66 x 23 = 14-90, 66 x 24 = 15-54, 66 x 25 = 16-18, 66 x 26 = 16-84, 66 x 27 = 17-48, 66 x 28 = 18-12, 66 x 29 = 18-78, 66 x 30 = 19-42, 66 x 31 = 20-6, 66 x 32 = 20-72, 66 x 33 = 21-36, 66 x 34 = 22-0, 66 x 35 = 22-66, 66 x 36 = 23-30, 66 x 37 = 23-96, 66 x 38 = 24-60, 66 x 39 = 25-24, 66 x 40 = 25-90, 66 x 41 = 26-54, 66 x 42 = 27-18, 66 x 43 = 27-84, 66 x 44 = 28-48, 66 x 45 = 29-12, 66 x 46 = 29-78, 66 x 47 = 30-42, 66 x 48 = 31-6, 66 x 49 = 31-72, 66 x 50 = 32-36, 66 x 51 = 33-0, 66 x 52 = 33-66, 66 x 53 = 34-30, 66 x 54 = 34-96, 66 x 55 = 35-60, 66 x 56 = 36-24, 66 x 57 = 36-90, 66 x 58 = 37-54, 66 x 59 = 38-18, 66 x 60 = 38-84, 66 x 61 = 39-48, 66 x 62 = 40-12, 66 x 63 = 40-78, 66 x 64 = 41-42, 66 x 65 = 42-6, 66 x 66 = 42-72, 66 x 67 = 43-36, 66 x 68 = 44-0, 66 x 69 = 44-66, 66 x 70 = 45-30, 66 x 71 = 45-96, 66 x 72 = 46-60, 66 x 73 = 47-24, 66 x 74 = 47-90, 66 x 75 = 48-54, 66 x 76 = 49-18, 66 x 77 = 49-84, 66 x 78 = 50-48, 66 x 79 = 51-12, 66 x 80 = 51-78, 66 x 81 = 52-42, 66 x 82 = 53-6, 66 x 83 = 53-72, 66 x 84 = 54-36, 66 x 85 = 55-0, 66 x 86 = 55-66, 66 x 87 = 56-30, 66 x 88 = 56-96, 66 x 89 = 57-60, 66 x 90 = 58-24, 66 x 91 = 58-90, 66 x 92 = 59-54, 66 x 93 = 60-18, 66 x 94 = 60-84, 66 x 95 = 61-48, 66 x 96 = 62-12, 66 x 97 = 62-78, 66 x 98 = 63-42, 66 x 99 = 64-6, 66 x 100 = 64-72, 66 x 101 = 65-36, 
67 x 1 = 0-67, 67 x 2 = 1-32, 67 x 3 = 1-99, 67 x 4 = 2-64, 67 x 5 = 3-29, 67 x 6 = 3-96, 67 x 7 = 4-61, 67 x 8 = 5-26, 67 x 9 = 5-93, 67 x 10 = 6-58, 67 x 11 = 7-23, 67 x 12 = 7-90, 67 x 13 = 8-55, 67 x 14 = 9-20, 67 x 15 = 9-87, 67 x 16 = 10-52, 67 x 17 = 11-17, 67 x 18 = 11-84, 67 x 19 = 12-49, 67 x 20 = 13-14, 67 x 21 = 13-81, 67 x 22 = 14-46, 67 x 23 = 15-11, 67 x 24 = 15-78, 67 x 25 = 16-43, 67 x 26 = 17-8, 67 x 27 = 17-75, 67 x 28 = 18-40, 67 x 29 = 19-5, 67 x 30 = 19-72, 67 x 31 = 20-37, 67 x 32 = 21-2, 67 x 33 = 21-69, 67 x 34 = 22-34, 67 x 35 = 22-101, 67 x 36 = 23-66, 67 x 37 = 24-31, 67 x 38 = 24-98, 67 x 39 = 25-63, 67 x 40 = 26-28, 67 x 41 = 26-95, 67 x 42 = 27-60, 67 x 43 = 28-25, 67 x 44 = 28-92, 67 x 45 = 29-57, 67 x 46 = 30-22, 67 x 47 = 30-89, 67 x 48 = 31-54, 67 x 49 = 32-19, 67 x 50 = 32-86, 67 x 51 = 33-51, 67 x 52 = 34-16, 67 x 53 = 34-83, 67 x 54 = 35-48, 67 x 55 = 36-13, 67 x 56 = 36-80, 67 x 57 = 37-45, 67 x 58 = 38-10, 67 x 59 = 38-77, 67 x 60 = 39-42, 67 x 61 = 40-7, 67 x 62 = 40-74, 67 x 63 = 41-39, 67 x 64 = 42-4, 67 x 65 = 42-71, 67 x 66 = 43-36, 67 x 67 = 44-1, 67 x 68 = 44-68, 67 x 69 = 45-33, 67 x 70 = 45-100, 67 x 71 = 46-65, 67 x 72 = 47-30, 67 x 73 = 47-97, 67 x 74 = 48-62, 67 x 75 = 49-27, 67 x 76 = 49-94, 67 x 77 = 50-59, 67 x 78 = 51-24, 67 x 79 = 51-91, 67 x 80 = 52-56, 67 x 81 = 53-21, 67 x 82 = 53-88, 67 x 83 = 54-53, 67 x 84 = 55-18, 67 x 85 = 55-85, 67 x 86 = 56-50, 67 x 87 = 57-15, 67 x 88 = 57-82, 67 x 89 = 58-47, 67 x 90 = 59-12, 67 x 91 = 59-79, 67 x 92 = 60-44, 67 x 93 = 61-9, 67 x 94 = 61-76, 67 x 95 = 62-41, 67 x 96 = 63-6, 67 x 97 = 63-73, 67 x 98 = 64-38, 67 x 99 = 65-3, 67 x 100 = 65-70, 67 x 101 = 66-35, 
68 x 1 = 0-68, 68 x 2 = 1-34, 68 x 3 = 2-0, 68 x 4 = 2-68, 68 x 5 = 3-34, 68 x 6 = 4-0, 68 x 7 = 4-68, 68 x 8 = 5-34, 68 x 9 = 6-0, 68 x 10 = 6-68, 68 x 11 = 7-34, 68 x 12 = 8-0, 68 x 13 = 8-68, 68 x 14 = 9-34, 68 x 15 = 10-0, 68 x 16 = 10-68, 68 x 17 = 11-34, 68 x 18 = 12-0, 68 x 19 = 12-68, 68 x 20 = 13-34, 68 x 21 = 14-0, 68 x 22 = 14-68, 68 x 23 = 15-34, 68 x 24 = 16-0, 68 x 25 = 16-68, 68 x 26 = 17-34, 68 x 27 = 18-0, 68 x 28 = 18-68, 68 x 29 = 19-34, 68 x 30 = 20-0, 68 x 31 = 20-68, 68 x 32 = 21-34, 68 x 33 = 22-0, 68 x 34 = 22-68, 68 x 35 = 23-34, 68 x 36 = 24-0, 68 x 37 = 24-68, 68 x 38 = 25-34, 68 x 39 = 26-0, 68 x 40 = 26-68, 68 x 41 = 27-34, 68 x 42 = 28-0, 68 x 43 = 28-68, 68 x 44 = 29-34, 68 x 45 = 30-0, 68 x 46 = 30-68, 68 x 47 = 31-34, 68 x 48 = 32-0, 68 x 49 = 32-68, 68 x 50 = 33-34, 68 x 51 = 34-0, 68 x 52 = 34-68, 68 x 53 = 35-34, 68 x 54 = 36-0, 68 x 55 = 36-68, 68 x 56 = 37-34, 68 x 57 = 38-0, 68 x 58 = 38-68, 68 x 59 = 39-34, 68 x 60 = 40-0, 68 x 61 = 40-68, 68 x 62 = 41-34, 68 x 63 = 42-0, 68 x 64 = 42-68, 68 x 65 = 43-34, 68 x 66 = 44-0, 68 x 67 = 44-68, 68 x 68 = 45-34, 68 x 69 = 46-0, 68 x 70 = 46-68, 68 x 71 = 47-34, 68 x 72 = 48-0, 68 x 73 = 48-68, 68 x 74 = 49-34, 68 x 75 = 50-0, 68 x 76 = 50-68, 68 x 77 = 51-34, 68 x 78 = 52-0, 68 x 79 = 52-68, 68 x 80 = 53-34, 68 x 81 = 54-0, 68 x 82 = 54-68, 68 x 83 = 55-34, 68 x 84 = 56-0, 68 x 85 = 56-68, 68 x 86 = 57-34, 68 x 87 = 58-0, 68 x 88 = 58-68, 68 x 89 = 59-34, 68 x 90 = 60-0, 68 x 91 = 60-68, 68 x 92 = 61-34, 68 x 93 = 62-0, 68 x 94 = 62-68, 68 x 95 = 63-34, 68 x 96 = 64-0, 68 x 97 = 64-68, 68 x 98 = 65-34, 68 x 99 = 66-0, 68 x 100 = 66-68, 68 x 101 = 67-34, 
69 x 1 = 0-69, 69 x 2 = 1-36, 69 x 3 = 2-3, 69 x 4 = 2-72, 69 x 5 = 3-39, 69 x 6 = 4-6, 69 x 7 = 4-75, 69 x 8 = 5-42, 69 x 9 = 6-9, 69 x 10 = 6-78, 69 x 11 = 7-45, 69 x 12 = 8-12, 69 x 13 = 8-81, 69 x 14 = 9-48, 69 x 15 = 10-15, 69 x 16 = 10-84, 69 x 17 = 11-51, 69 x 18 = 12-18, 69 x 19 = 12-87, 69 x 20 = 13-54, 69 x 21 = 14-21, 69 x 22 = 14-90, 69 x 23 = 15-57, 69 x 24 = 16-24, 69 x 25 = 16-93, 69 x 26 = 17-60, 69 x 27 = 18-27, 69 x 28 = 18-96, 69 x 29 = 19-63, 69 x 30 = 20-30, 69 x 31 = 20-99, 69 x 32 = 21-66, 69 x 33 = 22-33, 69 x 34 = 23-0, 69 x 35 = 23-69, 69 x 36 = 24-36, 69 x 37 = 25-3, 69 x 38 = 25-72, 69 x 39 = 26-39, 69 x 40 = 27-6, 69 x 41 = 27-75, 69 x 42 = 28-42, 69 x 43 = 29-9, 69 x 44 = 29-78, 69 x 45 = 30-45, 69 x 46 = 31-12, 69 x 47 = 31-81, 69 x 48 = 32-48, 69 x 49 = 33-15, 69 x 50 = 33-84, 69 x 51 = 34-51, 69 x 52 = 35-18, 69 x 53 = 35-87, 69 x 54 = 36-54, 69 x 55 = 37-21, 69 x 56 = 37-90, 69 x 57 = 38-57, 69 x 58 = 39-24, 69 x 59 = 39-93, 69 x 60 = 40-60, 69 x 61 = 41-27, 69 x 62 = 41-96, 69 x 63 = 42-63, 69 x 64 = 43-30, 69 x 65 = 43-99, 69 x 66 = 44-66, 69 x 67 = 45-33, 69 x 68 = 46-0, 69 x 69 = 46-69, 69 x 70 = 47-36, 69 x 71 = 48-3, 69 x 72 = 48-72, 69 x 73 = 49-39, 69 x 74 = 50-6, 69 x 75 = 50-75, 69 x 76 = 51-42, 69 x 77 = 52-9, 69 x 78 = 52-78, 69 x 79 = 53-45, 69 x 80 = 54-12, 69 x 81 = 54-81, 69 x 82 = 55-48, 69 x 83 = 56-15, 69 x 84 = 56-84, 69 x 85 = 57-51, 69 x 86 = 58-18, 69 x 87 = 58-87, 69 x 88 = 59-54, 69 x 89 = 60-21, 69 x 90 = 60-90, 69 x 91 = 61-57, 69 x 92 = 62-24, 69 x 93 = 62-93, 69 x 94 = 63-60, 69 x 95 = 64-27, 69 x 96 = 64-96, 69 x 97 = 65-63, 69 x 98 = 66-30, 69 x 99 = 66-99, 69 x 100 = 67-66, 69 x 101 = 68-33, 
70 x 1 = 0-70, 70 x 2 = 1-38, 70 x 3 = 2-6, 70 x 4 = 2-76, 70 x 5 = 3-44, 70 x 6 = 4-12, 70 x 7 = 4-82, 70 x 8 = 5-50, 70 x 9 = 6-18, 70 x 10 = 6-88, 70 x 11 = 7-56, 70 x 12 = 8-24, 70 x 13 = 8-94, 70 x 14 = 9-62, 70 x 15 = 10-30, 70 x 16 = 10-100, 70 x 17 = 11-68, 70 x 18 = 12-36, 70 x 19 = 13-4, 70 x 20 = 13-74, 70 x 21 = 14-42, 70 x 22 = 15-10, 70 x 23 = 15-80, 70 x 24 = 16-48, 70 x 25 = 17-16, 70 x 26 = 17-86, 70 x 27 = 18-54, 70 x 28 = 19-22, 70 x 29 = 19-92, 70 x 30 = 20-60, 70 x 31 = 21-28, 70 x 32 = 21-98, 70 x 33 = 22-66, 70 x 34 = 23-34, 70 x 35 = 24-2, 70 x 36 = 24-72, 70 x 37 = 25-40, 70 x 38 = 26-8, 70 x 39 = 26-78, 70 x 40 = 27-46, 70 x 41 = 28-14, 70 x 42 = 28-84, 70 x 43 = 29-52, 70 x 44 = 30-20, 70 x 45 = 30-90, 70 x 46 = 31-58, 70 x 47 = 32-26, 70 x 48 = 32-96, 70 x 49 = 33-64, 70 x 50 = 34-32, 70 x 51 = 35-0, 70 x 52 = 35-70, 70 x 53 = 36-38, 70 x 54 = 37-6, 70 x 55 = 37-76, 70 x 56 = 38-44, 70 x 57 = 39-12, 70 x 58 = 39-82, 70 x 59 = 40-50, 70 x 60 = 41-18, 70 x 61 = 41-88, 70 x 62 = 42-56, 70 x 63 = 43-24, 70 x 64 = 43-94, 70 x 65 = 44-62, 70 x 66 = 45-30, 70 x 67 = 45-100, 70 x 68 = 46-68, 70 x 69 = 47-36, 70 x 70 = 48-4, 70 x 71 = 48-74, 70 x 72 = 49-42, 70 x 73 = 50-10, 70 x 74 = 50-80, 70 x 75 = 51-48, 70 x 76 = 52-16, 70 x 77 = 52-86, 70 x 78 = 53-54, 70 x 79 = 54-22, 70 x 80 = 54-92, 70 x 81 = 55-60, 70 x 82 = 56-28, 70 x 83 = 56-98, 70 x 84 = 57-66, 70 x 85 = 58-34, 70 x 86 = 59-2, 70 x 87 = 59-72, 70 x 88 = 60-40, 70 x 89 = 61-8, 70 x 90 = 61-78, 70 x 91 = 62-46, 70 x 92 = 63-14, 70 x 93 = 63-84, 70 x 94 = 64-52, 70 x 95 = 65-20, 70 x 96 = 65-90, 70 x 97 = 66-58, 70 x 98 = 67-26, 70 x 99 = 67-96, 70 x 100 = 68-64, 70 x 101 = 69-32, 
