71 x 1 = 0-71, 71 x 2 = 1-55, 71 x 3 = 2-39, 71 x 4 = 3-23, 71 x 5 = 4-7, 71 x 6 = 4-78, 71 x 7 = 5-62, 71 x 8 = 6-46, 71 x 9 = 7-30, 71 x 10 = 8-14, 71 x 11 = 8-85, 71 x 12 = 9-69, 71 x 13 = 10-53, 71 x 14 = 11-37, 71 x 15 = 12-21, 71 x 16 = 13-5, 71 x 17 = 13-76, 71 x 18 = 14-60, 71 x 19 = 15-44, 71 x 20 = 16-28, 71 x 21 = 17-12, 71 x 22 = 17-83, 71 x 23 = 18-67, 71 x 24 = 19-51, 71 x 25 = 20-35, 71 x 26 = 21-19, 71 x 27 = 22-3, 71 x 28 = 22-74, 71 x 29 = 23-58, 71 x 30 = 24-42, 71 x 31 = 25-26, 71 x 32 = 26-10, 71 x 33 = 26-81, 71 x 34 = 27-65, 71 x 35 = 28-49, 71 x 36 = 29-33, 71 x 37 = 30-17, 71 x 38 = 31-1, 71 x 39 = 31-72, 71 x 40 = 32-56, 71 x 41 = 33-40, 71 x 42 = 34-24, 71 x 43 = 35-8, 71 x 44 = 35-79, 71 x 45 = 36-63, 71 x 46 = 37-47, 71 x 47 = 38-31, 71 x 48 = 39-15, 71 x 49 = 39-86, 71 x 50 = 40-70, 71 x 51 = 41-54, 71 x 52 = 42-38, 71 x 53 = 43-22, 71 x 54 = 44-6, 71 x 55 = 44-77, 71 x 56 = 45-61, 71 x 57 = 46-45, 71 x 58 = 47-29, 71 x 59 = 48-13, 71 x 60 = 48-84, 71 x 61 = 49-68, 71 x 62 = 50-52, 71 x 63 = 51-36, 71 x 64 = 52-20, 71 x 65 = 53-4, 71 x 66 = 53-75, 71 x 67 = 54-59, 71 x 68 = 55-43, 71 x 69 = 56-27, 71 x 70 = 57-11, 71 x 71 = 57-82, 71 x 72 = 58-66, 71 x 73 = 59-50, 71 x 74 = 60-34, 71 x 75 = 61-18, 71 x 76 = 62-2, 71 x 77 = 62-73, 71 x 78 = 63-57, 71 x 79 = 64-41, 71 x 80 = 65-25, 71 x 81 = 66-9, 71 x 82 = 66-80, 71 x 83 = 67-64, 71 x 84 = 68-48, 71 x 85 = 69-32, 71 x 86 = 70-16, 
72 x 1 = 0-72, 72 x 2 = 1-57, 72 x 3 = 2-42, 72 x 4 = 3-27, 72 x 5 = 4-12, 72 x 6 = 4-84, 72 x 7 = 5-69, 72 x 8 = 6-54, 72 x 9 = 7-39, 72 x 10 = 8-24, 72 x 11 = 9-9, 72 x 12 = 9-81, 72 x 13 = 10-66, 72 x 14 = 11-51, 72 x 15 = 12-36, 72 x 16 = 13-21, 72 x 17 = 14-6, 72 x 18 = 14-78, 72 x 19 = 15-63, 72 x 20 = 16-48, 72 x 21 = 17-33, 72 x 22 = 18-18, 72 x 23 = 19-3, 72 x 24 = 19-75, 72 x 25 = 20-60, 72 x 26 = 21-45, 72 x 27 = 22-30, 72 x 28 = 23-15, 72 x 29 = 24-0, 72 x 30 = 24-72, 72 x 31 = 25-57, 72 x 32 = 26-42, 72 x 33 = 27-27, 72 x 34 = 28-12, 72 x 35 = 28-84, 72 x 36 = 29-69, 72 x 37 = 30-54, 72 x 38 = 31-39, 72 x 39 = 32-24, 72 x 40 = 33-9, 72 x 41 = 33-81, 72 x 42 = 34-66, 72 x 43 = 35-51, 72 x 44 = 36-36, 72 x 45 = 37-21, 72 x 46 = 38-6, 72 x 47 = 38-78, 72 x 48 = 39-63, 72 x 49 = 40-48, 72 x 50 = 41-33, 72 x 51 = 42-18, 72 x 52 = 43-3, 72 x 53 = 43-75, 72 x 54 = 44-60, 72 x 55 = 45-45, 72 x 56 = 46-30, 72 x 57 = 47-15, 72 x 58 = 48-0, 72 x 59 = 48-72, 72 x 60 = 49-57, 72 x 61 = 50-42, 72 x 62 = 51-27, 72 x 63 = 52-12, 72 x 64 = 52-84, 72 x 65 = 53-69, 72 x 66 = 54-54, 72 x 67 = 55-39, 72 x 68 = 56-24, 72 x 69 = 57-9, 72 x 70 = 57-81, 72 x 71 = 58-66, 72 x 72 = 59-51, 72 x 73 = 60-36, 72 x 74 = 61-21, 72 x 75 = 62-6, 72 x 76 = 62-78, 72 x 77 = 63-63, 72 x 78 = 64-48, 72 x 79 = 65-33, 72 x 80 = 66-18, 72 x 81 = 67-3, 72 x 82 = 67-75, 72 x 83 = 68-60, 72 x 84 = 69-45, 72 x 85 = 70-30, 72 x 86 = 71-15, 
73 x 1 = 0-73, 73 x 2 = 1-59, 73 x 3 = 2-45, 73 x 4 = 3-31, 73 x 5 = 4-17, 73 x 6 = 5-3, 73 x 7 = 5-76, 73 x 8 = 6-62, 73 x 9 = 7-48, 73 x 10 = 8-34, 73 x 11 = 9-20, 73 x 12 = 10-6, 73 x 13 = 10-79, 73 x 14 = 11-65, 73 x 15 = 12-51, 73 x 16 = 13-37, 73 x 17 = 14-23, 73 x 18 = 15-9, 73 x 19 = 15-82, 73 x 20 = 16-68, 73 x 21 = 17-54, 73 x 22 = 18-40, 73 x 23 = 19-26, 73 x 24 = 20-12, 73 x 25 = 20-85, 73 x 26 = 21-71, 73 x 27 = 22-57, 73 x 28 = 23-43, 73 x 29 = 24-29, 73 x 30 = 25-15, 73 x 31 = 26-1, 73 x 32 = 26-74, 73 x 33 = 27-60, 73 x 34 = 28-46, 73 x 35 = 29-32, 73 x 36 = 30-18, 73 x 37 = 31-4, 73 x 38 = 31-77, 73 x 39 = 32-63, 73 x 40 = 33-49, 73 x 41 = 34-35, 73 x 42 = 35-21, 73 x 43 = 36-7, 73 x 44 = 36-80, 73 x 45 = 37-66, 73 x 46 = 38-52, 73 x 47 = 39-38, 73 x 48 = 40-24, 73 x 49 = 41-10, 73 x 50 = 41-83, 73 x 51 = 42-69, 73 x 52 = 43-55, 73 x 53 = 44-41, 73 x 54 = 45-27, 73 x 55 = 46-13, 73 x 56 = 46-86, 73 x 57 = 47-72, 73 x 58 = 48-58, 73 x 59 = 49-44, 73 x 60 = 50-30, 73 x 61 = 51-16, 73 x 62 = 52-2, 73 x 63 = 52-75, 73 x 64 = 53-61, 73 x 65 = 54-47, 73 x 66 = 55-33, 73 x 67 = 56-19, 73 x 68 = 57-5, 73 x 69 = 57-78, 73 x 70 = 58-64, 73 x 71 = 59-50, 73 x 72 = 60-36, 73 x 73 = 61-22, 73 x 74 = 62-8, 73 x 75 = 62-81, 73 x 76 = 63-67, 73 x 77 = 64-53, 73 x 78 = 65-39, 73 x 79 = 66-25, 73 x 80 = 67-11, 73 x 81 = 67-84, 73 x 82 = 68-70, 73 x 83 = 69-56, 73 x 84 = 70-42, 73 x 85 = 71-28, 73 x 86 = 72-14, 
74 x 1 = 0-74, 74 x 2 = 1-61, 74 x 3 = 2-48, 74 x 4 = 3-35, 74 x 5 = 4-22, 74 x 6 = 5-9, 74 x 7 = 5-83, 74 x 8 = 6-70, 74 x 9 = 7-57, 74 x 10 = 8-44, 74 x 11 = 9-31, 74 x 12 = 10-18, 74 x 13 = 11-5, 74 x 14 = 11-79, 74 x 15 = 12-66, 74 x 16 = 13-53, 74 x 17 = 14-40, 74 x 18 = 15-27, 74 x 19 = 16-14, 74 x 20 = 17-1, 74 x 21 = 17-75, 74 x 22 = 18-62, 74 x 23 = 19-49, 74 x 24 = 20-36, 74 x 25 = 21-23, 74 x 26 = 22-10, 74 x 27 = 22-84, 74 x 28 = 23-71, 74 x 29 = 24-58, 74 x 30 = 25-45, 74 x 31 = 26-32, 74 x 32 = 27-19, 74 x 33 = 28-6, 74 x 34 = 28-80, 74 x 35 = 29-67, 74 x 36 = 30-54, 74 x 37 = 31-41, 74 x 38 = 32-28, 74 x 39 = 33-15, 74 x 40 = 34-2, 74 x 41 = 34-76, 74 x 42 = 35-63, 74 x 43 = 36-50, 74 x 44 = 37-37, 74 x 45 = 38-24, 74 x 46 = 39-11, 74 x 47 = 39-85, 74 x 48 = 40-72, 74 x 49 = 41-59, 74 x 50 = 42-46, 74 x 51 = 43-33, 74 x 52 = 44-20, 74 x 53 = 45-7, 74 x 54 = 45-81, 74 x 55 = 46-68, 74 x 56 = 47-55, 74 x 57 = 48-42, 74 x 58 = 49-29, 74 x 59 = 50-16, 74 x 60 = 51-3, 74 x 61 = 51-77, 74 x 62 = 52-64, 74 x 63 = 53-51, 74 x 64 = 54-38, 74 x 65 = 55-25, 74 x 66 = 56-12, 74 x 67 = 56-86, 74 x 68 = 57-73, 74 x 69 = 58-60, 74 x 70 = 59-47, 74 x 71 = 60-34, 74 x 72 = 61-21, 74 x 73 = 62-8, 74 x 74 = 62-82, 74 x 75 = 63-69, 74 x 76 = 64-56, 74 x 77 = 65-43, 74 x 78 = 66-30, 74 x 79 = 67-17, 74 x 80 = 68-4, 74 x 81 = 68-78, 74 x 82 = 69-65, 74 x 83 = 70-52, 74 x 84 = 71-39, 74 x 85 = 72-26, 74 x 86 = 73-13, 
75 x 1 = 0-75, 75 x 2 = 1-63, 75 x 3 = 2-51, 75 x 4 = 3-39, 75 x 5 = 4-27, 75 x 6 = 5-15, 75 x 7 = 6-3, 75 x 8 = 6-78, 75 x 9 = 7-66, 75 x 10 = 8-54, 75 x 11 = 9-42, 75 x 12 = 10-30, 75 x 13 = 11-18, 75 x 14 = 12-6, 75 x 15 = 12-81, 75 x 16 = 13-69, 75 x 17 = 14-57, 75 x 18 = 15-45, 75 x 19 = 16-33, 75 x 20 = 17-21, 75 x 21 = 18-9, 75 x 22 = 18-84, 75 x 23 = 19-72, 75 x 24 = 20-60, 75 x 25 = 21-48, 75 x 26 = 22-36, 75 x 27 = 23-24, 75 x 28 = 24-12, 75 x 29 = 25-0, 75 x 30 = 25-75, 75 x 31 = 26-63, 75 x 32 = 27-51, 75 x 33 = 28-39, 75 x 34 = 29-27, 75 x 35 = 30-15, 75 x 36 = 31-3, 75 x 37 = 31-78, 75 x 38 = 32-66, 75 x 39 = 33-54, 75 x 40 = 34-42, 75 x 41 = 35-30, 75 x 42 = 36-18, 75 x 43 = 37-6, 75 x 44 = 37-81, 75 x 45 = 38-69, 75 x 46 = 39-57, 75 x 47 = 40-45, 75 x 48 = 41-33, 75 x 49 = 42-21, 75 x 50 = 43-9, 75 x 51 = 43-84, 75 x 52 = 44-72, 75 x 53 = 45-60, 75 x 54 = 46-48, 75 x 55 = 47-36, 75 x 56 = 48-24, 75 x 57 = 49-12, 75 x 58 = 50-0, 75 x 59 = 50-75, 75 x 60 = 51-63, 75 x 61 = 52-51, 75 x 62 = 53-39, 75 x 63 = 54-27, 75 x 64 = 55-15, 75 x 65 = 56-3, 75 x 66 = 56-78, 75 x 67 = 57-66, 75 x 68 = 58-54, 75 x 69 = 59-42, 75 x 70 = 60-30, 75 x 71 = 61-18, 75 x 72 = 62-6, 75 x 73 = 62-81, 75 x 74 = 63-69, 75 x 75 = 64-57, 75 x 76 = 65-45, 75 x 77 = 66-33, 75 x 78 = 67-21, 75 x 79 = 68-9, 75 x 80 = 68-84, 75 x 81 = 69-72, 75 x 82 = 70-60, 75 x 83 = 71-48, 75 x 84 = 72-36, 75 x 85 = 73-24, 75 x 86 = 74-12, 
76 x 1 = 0-76, 76 x 2 = 1-65, 76 x 3 = 2-54, 76 x 4 = 3-43, 76 x 5 = 4-32, 76 x 6 = 5-21, 76 x 7 = 6-10, 76 x 8 = 6-86, 76 x 9 = 7-75, 76 x 10 = 8-64, 76 x 11 = 9-53, 76 x 12 = 10-42, 76 x 13 = 11-31, 76 x 14 = 12-20, 76 x 15 = 13-9, 76 x 16 = 13-85, 76 x 17 = 14-74, 76 x 18 = 15-63, 76 x 19 = 16-52, 76 x 20 = 17-41, 76 x 21 = 18-30, 76 x 22 = 19-19, 76 x 23 = 20-8, 76 x 24 = 20-84, 76 x 25 = 21-73, 76 x 26 = 22-62, 76 x 27 = 23-51, 76 x 28 = 24-40, 76 x 29 = 25-29, 76 x 30 = 26-18, 76 x 31 = 27-7, 76 x 32 = 27-83, 76 x 33 = 28-72, 76 x 34 = 29-61, 76 x 35 = 30-50, 76 x 36 = 31-39, 76 x 37 = 32-28, 76 x 38 = 33-17, 76 x 39 = 34-6, 76 x 40 = 34-82, 76 x 41 = 35-71, 76 x 42 = 36-60, 76 x 43 = 37-49, 76 x 44 = 38-38, 76 x 45 = 39-27, 76 x 46 = 40-16, 76 x 47 = 41-5, 76 x 48 = 41-81, 76 x 49 = 42-70, 76 x 50 = 43-59, 76 x 51 = 44-48, 76 x 52 = 45-37, 76 x 53 = 46-26, 76 x 54 = 47-15, 76 x 55 = 48-4, 76 x 56 = 48-80, 76 x 57 = 49-69, 76 x 58 = 50-58, 76 x 59 = 51-47, 76 x 60 = 52-36, 76 x 61 = 53-25, 76 x 62 = 54-14, 76 x 63 = 55-3, 76 x 64 = 55-79, 76 x 65 = 56-68, 76 x 66 = 57-57, 76 x 67 = 58-46, 76 x 68 = 59-35, 76 x 69 = 60-24, 76 x 70 = 61-13, 76 x 71 = 62-2, 76 x 72 = 62-78, 76 x 73 = 63-67, 76 x 74 = 64-56, 76 x 75 = 65-45, 76 x 76 = 66-34, 76 x 77 = 67-23, 76 x 78 = 68-12, 76 x 79 = 69-1, 76 x 80 = 69-77, 76 x 81 = 70-66, 76 x 82 = 71-55, 76 x 83 = 72-44, 76 x 84 = 73-33, 76 x 85 = 74-22, 76 x 86 = 75-11, 
77 x 1 = 0-77, 77 x 2 = 1-67, 77 x 3 = 2-57, 77 x 4 = 3-47, 77 x 5 = 4-37, 77 x 6 = 5-27, 77 x 7 = 6-17, 77 x 8 = 7-7, 77 x 9 = 7-84, 77 x 10 = 8-74, 77 x 11 = 9-64, 77 x 12 = 10-54, 77 x 13 = 11-44, 77 x 14 = 12-34, 77 x 15 = 13-24, 77 x 16 = 14-14, 77 x 17 = 15-4, 77 x 18 = 15-81, 77 x 19 = 16-71, 77 x 20 = 17-61, 77 x 21 = 18-51, 77 x 22 = 19-41, 77 x 23 = 20-31, 77 x 24 = 21-21, 77 x 25 = 22-11, 77 x 26 = 23-1, 77 x 27 = 23-78, 77 x 28 = 24-68, 77 x 29 = 25-58, 77 x 30 = 26-48, 77 x 31 = 27-38, 77 x 32 = 28-28, 77 x 33 = 29-18, 77 x 34 = 30-8, 77 x 35 = 30-85, 77 x 36 = 31-75, 77 x 37 = 32-65, 77 x 38 = 33-55, 77 x 39 = 34-45, 77 x 40 = 35-35, 77 x 41 = 36-25, 77 x 42 = 37-15, 77 x 43 = 38-5, 77 x 44 = 38-82, 77 x 45 = 39-72, 77 x 46 = 40-62, 77 x 47 = 41-52, 77 x 48 = 42-42, 77 x 49 = 43-32, 77 x 50 = 44-22, 77 x 51 = 45-12, 77 x 52 = 46-2, 77 x 53 = 46-79, 77 x 54 = 47-69, 77 x 55 = 48-59, 77 x 56 = 49-49, 77 x 57 = 50-39, 77 x 58 = 51-29, 77 x 59 = 52-19, 77 x 60 = 53-9, 77 x 61 = 53-86, 77 x 62 = 54-76, 77 x 63 = 55-66, 77 x 64 = 56-56, 77 x 65 = 57-46, 77 x 66 = 58-36, 77 x 67 = 59-26, 77 x 68 = 60-16, 77 x 69 = 61-6, 77 x 70 = 61-83, 77 x 71 = 62-73, 77 x 72 = 63-63, 77 x 73 = 64-53, 77 x 74 = 65-43, 77 x 75 = 66-33, 77 x 76 = 67-23, 77 x 77 = 68-13, 77 x 78 = 69-3, 77 x 79 = 69-80, 77 x 80 = 70-70, 77 x 81 = 71-60, 77 x 82 = 72-50, 77 x 83 = 73-40, 77 x 84 = 74-30, 77 x 85 = 75-20, 77 x 86 = 76-10, 
78 x 1 = 0-78, 78 x 2 = 1-69, 78 x 3 = 2-60, 78 x 4 = 3-51, 78 x 5 = 4-42, 78 x 6 = 5-33, 78 x 7 = 6-24, 78 x 8 = 7-15, 78 x 9 = 8-6, 78 x 10 = 8-84, 78 x 11 = 9-75, 78 x 12 = 10-66, 78 x 13 = 11-57, 78 x 14 = 12-48, 78 x 15 = 13-39, 78 x 16 = 14-30, 78 x 17 = 15-21, 78 x 18 = 16-12, 78 x 19 = 17-3, 78 x 20 = 17-81, 78 x 21 = 18-72, 78 x 22 = 19-63, 78 x 23 = 20-54, 78 x 24 = 21-45, 78 x 25 = 22-36, 78 x 26 = 23-27, 78 x 27 = 24-18, 78 x 28 = 25-9, 78 x 29 = 26-0, 78 x 30 = 26-78, 78 x 31 = 27-69, 78 x 32 = 28-60, 78 x 33 = 29-51, 78 x 34 = 30-42, 78 x 35 = 31-33, 78 x 36 = 32-24, 78 x 37 = 33-15, 78 x 38 = 34-6, 78 x 39 = 34-84, 78 x 40 = 35-75, 78 x 41 = 36-66, 78 x 42 = 37-57, 78 x 43 = 38-48, 78 x 44 = 39-39, 78 x 45 = 40-30, 78 x 46 = 41-21, 78 x 47 = 42-12, 78 x 48 = 43-3, 78 x 49 = 43-81, 78 x 50 = 44-72, 78 x 51 = 45-63, 78 x 52 = 46-54, 78 x 53 = 47-45, 78 x 54 = 48-36, 78 x 55 = 49-27, 78 x 56 = 50-18, 78 x 57 = 51-9, 78 x 58 = 52-0, 78 x 59 = 52-78, 78 x 60 = 53-69, 78 x 61 = 54-60, 78 x 62 = 55-51, 78 x 63 = 56-42, 78 x 64 = 57-33, 78 x 65 = 58-24, 78 x 66 = 59-15, 78 x 67 = 60-6, 78 x 68 = 60-84, 78 x 69 = 61-75, 78 x 70 = 62-66, 78 x 71 = 63-57, 78 x 72 = 64-48, 78 x 73 = 65-39, 78 x 74 = 66-30, 78 x 75 = 67-21, 78 x 76 = 68-12, 78 x 77 = 69-3, 78 x 78 = 69-81, 78 x 79 = 70-72, 78 x 80 = 71-63, 78 x 81 = 72-54, 78 x 82 = 73-45, 78 x 83 = 74-36, 78 x 84 = 75-27, 78 x 85 = 76-18, 78 x 86 = 77-9, 
79 x 1 = 0-79, 79 x 2 = 1-71, 79 x 3 = 2-63, 79 x 4 = 3-55, 79 x 5 = 4-47, 79 x 6 = 5-39, 79 x 7 = 6-31, 79 x 8 = 7-23, 79 x 9 = 8-15, 79 x 10 = 9-7, 79 x 11 = 9-86, 79 x 12 = 10-78, 79 x 13 = 11-70, 79 x 14 = 12-62, 79 x 15 = 13-54, 79 x 16 = 14-46, 79 x 17 = 15-38, 79 x 18 = 16-30, 79 x 19 = 17-22, 79 x 20 = 18-14, 79 x 21 = 19-6, 79 x 22 = 19-85, 79 x 23 = 20-77, 79 x 24 = 21-69, 79 x 25 = 22-61, 79 x 26 = 23-53, 79 x 27 = 24-45, 79 x 28 = 25-37, 79 x 29 = 26-29, 79 x 30 = 27-21, 79 x 31 = 28-13, 79 x 32 = 29-5, 79 x 33 = 29-84, 79 x 34 = 30-76, 79 x 35 = 31-68, 79 x 36 = 32-60, 79 x 37 = 33-52, 79 x 38 = 34-44, 79 x 39 = 35-36, 79 x 40 = 36-28, 79 x 41 = 37-20, 79 x 42 = 38-12, 79 x 43 = 39-4, 79 x 44 = 39-83, 79 x 45 = 40-75, 79 x 46 = 41-67, 79 x 47 = 42-59, 79 x 48 = 43-51, 79 x 49 = 44-43, 79 x 50 = 45-35, 79 x 51 = 46-27, 79 x 52 = 47-19, 79 x 53 = 48-11, 79 x 54 = 49-3, 79 x 55 = 49-82, 79 x 56 = 50-74, 79 x 57 = 51-66, 79 x 58 = 52-58, 79 x 59 = 53-50, 79 x 60 = 54-42, 79 x 61 = 55-34, 79 x 62 = 56-26, 79 x 63 = 57-18, 79 x 64 = 58-10, 79 x 65 = 59-2, 79 x 66 = 59-81, 79 x 67 = 60-73, 79 x 68 = 61-65, 79 x 69 = 62-57, 79 x 70 = 63-49, 79 x 71 = 64-41, 79 x 72 = 65-33, 79 x 73 = 66-25, 79 x 74 = 67-17, 79 x 75 = 68-9, 79 x 76 = 69-1, 79 x 77 = 69-80, 79 x 78 = 70-72, 79 x 79 = 71-64, 79 x 80 = 72-56, 79 x 81 = 73-48, 79 x 82 = 74-40, 79 x 83 = 75-32, 79 x 84 = 76-24, 79 x 85 = 77-16, 79 x 86 = 78-8, 
80 x 1 = 0-80, 80 x 2 = 1-73, 80 x 3 = 2-66, 80 x 4 = 3-59, 80 x 5 = 4-52, 80 x 6 = 5-45, 80 x 7 = 6-38, 80 x 8 = 7-31, 80 x 9 = 8-24, 80 x 10 = 9-17, 80 x 11 = 10-10, 80 x 12 = 11-3, 80 x 13 = 11-83, 80 x 14 = 12-76, 80 x 15 = 13-69, 80 x 16 = 14-62, 80 x 17 = 15-55, 80 x 18 = 16-48, 80 x 19 = 17-41, 80 x 20 = 18-34, 80 x 21 = 19-27, 80 x 22 = 20-20, 80 x 23 = 21-13, 80 x 24 = 22-6, 80 x 25 = 22-86, 80 x 26 = 23-79, 80 x 27 = 24-72, 80 x 28 = 25-65, 80 x 29 = 26-58, 80 x 30 = 27-51, 80 x 31 = 28-44, 80 x 32 = 29-37, 80 x 33 = 30-30, 80 x 34 = 31-23, 80 x 35 = 32-16, 80 x 36 = 33-9, 80 x 37 = 34-2, 80 x 38 = 34-82, 80 x 39 = 35-75, 80 x 40 = 36-68, 80 x 41 = 37-61, 80 x 42 = 38-54, 80 x 43 = 39-47, 80 x 44 = 40-40, 80 x 45 = 41-33, 80 x 46 = 42-26, 80 x 47 = 43-19, 80 x 48 = 44-12, 80 x 49 = 45-5, 80 x 50 = 45-85, 80 x 51 = 46-78, 80 x 52 = 47-71, 80 x 53 = 48-64, 80 x 54 = 49-57, 80 x 55 = 50-50, 80 x 56 = 51-43, 80 x 57 = 52-36, 80 x 58 = 53-29, 80 x 59 = 54-22, 80 x 60 = 55-15, 80 x 61 = 56-8, 80 x 62 = 57-1, 80 x 63 = 57-81, 80 x 64 = 58-74, 80 x 65 = 59-67, 80 x 66 = 60-60, 80 x 67 = 61-53, 80 x 68 = 62-46, 80 x 69 = 63-39, 80 x 70 = 64-32, 80 x 71 = 65-25, 80 x 72 = 66-18, 80 x 73 = 67-11, 80 x 74 = 68-4, 80 x 75 = 68-84, 80 x 76 = 69-77, 80 x 77 = 70-70, 80 x 78 = 71-63, 80 x 79 = 72-56, 80 x 80 = 73-49, 80 x 81 = 74-42, 80 x 82 = 75-35, 80 x 83 = 76-28, 80 x 84 = 77-21, 80 x 85 = 78-14, 80 x 86 = 79-7, 
81 x 1 = 0-81, 81 x 2 = 1-75, 81 x 3 = 2-69, 81 x 4 = 3-63, 81 x 5 = 4-57, 81 x 6 = 5-51, 81 x 7 = 6-45, 81 x 8 = 7-39, 81 x 9 = 8-33, 81 x 10 = 9-27, 81 x 11 = 10-21, 81 x 12 = 11-15, 81 x 13 = 12-9, 81 x 14 = 13-3, 81 x 15 = 13-84, 81 x 16 = 14-78, 81 x 17 = 15-72, 81 x 18 = 16-66, 81 x 19 = 17-60, 81 x 20 = 18-54, 81 x 21 = 19-48, 81 x 22 = 20-42, 81 x 23 = 21-36, 81 x 24 = 22-30, 81 x 25 = 23-24, 81 x 26 = 24-18, 81 x 27 = 25-12, 81 x 28 = 26-6, 81 x 29 = 27-0, 81 x 30 = 27-81, 81 x 31 = 28-75, 81 x 32 = 29-69, 81 x 33 = 30-63, 81 x 34 = 31-57, 81 x 35 = 32-51, 81 x 36 = 33-45, 81 x 37 = 34-39, 81 x 38 = 35-33, 81 x 39 = 36-27, 81 x 40 = 37-21, 81 x 41 = 38-15, 81 x 42 = 39-9, 81 x 43 = 40-3, 81 x 44 = 40-84, 81 x 45 = 41-78, 81 x 46 = 42-72, 81 x 47 = 43-66, 81 x 48 = 44-60, 81 x 49 = 45-54, 81 x 50 = 46-48, 81 x 51 = 47-42, 81 x 52 = 48-36, 81 x 53 = 49-30, 81 x 54 = 50-24, 81 x 55 = 51-18, 81 x 56 = 52-12, 81 x 57 = 53-6, 81 x 58 = 54-0, 81 x 59 = 54-81, 81 x 60 = 55-75, 81 x 61 = 56-69, 81 x 62 = 57-63, 81 x 63 = 58-57, 81 x 64 = 59-51, 81 x 65 = 60-45, 81 x 66 = 61-39, 81 x 67 = 62-33, 81 x 68 = 63-27, 81 x 69 = 64-21, 81 x 70 = 65-15, 81 x 71 = 66-9, 81 x 72 = 67-3, 81 x 73 = 67-84, 81 x 74 = 68-78, 81 x 75 = 69-72, 81 x 76 = 70-66, 81 x 77 = 71-60, 81 x 78 = 72-54, 81 x 79 = 73-48, 81 x 80 = 74-42, 81 x 81 = 75-36, 81 x 82 = 76-30, 81 x 83 = 77-24, 81 x 84 = 78-18, 81 x 85 = 79-12, 81 x 86 = 80-6, 
82 x 1 = 0-82, 82 x 2 = 1-77, 82 x 3 = 2-72, 82 x 4 = 3-67, 82 x 5 = 4-62, 82 x 6 = 5-57, 82 x 7 = 6-52, 82 x 8 = 7-47, 82 x 9 = 8-42, 82 x 10 = 9-37, 82 x 11 = 10-32, 82 x 12 = 11-27, 82 x 13 = 12-22, 82 x 14 = 13-17, 82 x 15 = 14-12, 82 x 16 = 15-7, 82 x 17 = 16-2, 82 x 18 = 16-84, 82 x 19 = 17-79, 82 x 20 = 18-74, 82 x 21 = 19-69, 82 x 22 = 20-64, 82 x 23 = 21-59, 82 x 24 = 22-54, 82 x 25 = 23-49, 82 x 26 = 24-44, 82 x 27 = 25-39, 82 x 28 = 26-34, 82 x 29 = 27-29, 82 x 30 = 28-24, 82 x 31 = 29-19, 82 x 32 = 30-14, 82 x 33 = 31-9, 82 x 34 = 32-4, 82 x 35 = 32-86, 82 x 36 = 33-81, 82 x 37 = 34-76, 82 x 38 = 35-71, 82 x 39 = 36-66, 82 x 40 = 37-61, 82 x 41 = 38-56, 82 x 42 = 39-51, 82 x 43 = 40-46, 82 x 44 = 41-41, 82 x 45 = 42-36, 82 x 46 = 43-31, 82 x 47 = 44-26, 82 x 48 = 45-21, 82 x 49 = 46-16, 82 x 50 = 47-11, 82 x 51 = 48-6, 82 x 52 = 49-1, 82 x 53 = 49-83, 82 x 54 = 50-78, 82 x 55 = 51-73, 82 x 56 = 52-68, 82 x 57 = 53-63, 82 x 58 = 54-58, 82 x 59 = 55-53, 82 x 60 = 56-48, 82 x 61 = 57-43, 82 x 62 = 58-38, 82 x 63 = 59-33, 82 x 64 = 60-28, 82 x 65 = 61-23, 82 x 66 = 62-18, 82 x 67 = 63-13, 82 x 68 = 64-8, 82 x 69 = 65-3, 82 x 70 = 65-85, 82 x 71 = 66-80, 82 x 72 = 67-75, 82 x 73 = 68-70, 82 x 74 = 69-65, 82 x 75 = 70-60, 82 x 76 = 71-55, 82 x 77 = 72-50, 82 x 78 = 73-45, 82 x 79 = 74-40, 82 x 80 = 75-35, 82 x 81 = 76-30, 82 x 82 = 77-25, 82 x 83 = 78-20, 82 x 84 = 79-15, 82 x 85 = 80-10, 82 x 86 = 81-5, 
